season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
5_21,Standard Invitational #10,Standard Invitational #10,Travis Callahan,Aidan Reardon,Jeremy Freeman,Nuno Antunes,Peter Steiger,Jesse West,Krzysztof Kaszkowiak,Callum Davison,Diogo Freitas,Jeffery Williams,Brian Bush,Constantin Albu,Craig Jackson,Christian Henry,Piet De Coninck,Kyle Morales,Samuel Gates,Mark Perry,Luke Clark,Timo Varis,Damon Peterson,Joe Heath,Charles Leonard,Conor Lee,Kevin Kent,Tomas Brožová,Ryan Hubbard,Manuel Manning,Vasile Tomescu,James Jennings,Patrick Schmitz,Duncan Wood,David Munoz,Michael Johnson,Francisco Guajardo,Frank Cole,Chad Jones,Brandon Silva,Josh Boyce,Peter Sanders,Austin Love,Dennis Lyons,Gareth Saunders,Daniel Brown,Dennis Bridges,Mark Estrada,Alexander Campbell,Colm Summerville,Joseph Black,Michael Crawford,Pavel Čermák,Piotr Stanisławek,Peter Cook,Steven Keller,Adam Milmo,David Johnston,Daniel Whitaker,Karoly Molnár,Elliott Phillips,Juan Gaytán,Jason Clark,Wolfgang Marte,Cory Knight,Darius Grimes,Russell Warner,Allan Turner,Trevor Booker,Sean Taylor,Leonard Hamilton,Tyler Maughan,Luis Arranz,Ante Jerič,Anders Thomsen,Adam Franco,Robert Lee,Tim Smith,Leslie Moore,Jose Lucero,John Johnson,Ethan Cox,Martin Simmons,Adam Williams,Manfred Neuschäfer,Christopher Huerta,Thomas Rogers,James Baker,Jacob Williams,Zachary Patel,Kevin Hensley,Simon Wilson,William Ortega,Kevin Roberts,Travis Johnson,Deaglan Brannelly,James Dennis,James Cooper,Ruari Magee,Nathan Banks,Roberto Henríquez,Anthony Gaines,Andrew Collins,Magnus Hanssen,Clinton Warner,Dillon Stanley,Billy Williams,Timothy Hamilton,John Case,Michael Gordon,Bjorn Kjóisdóttir,Brian Buck,Wesley Cole,Darren Jensen,Craig Smith,Ricardo Antunes,Darrell Baker,Ashley Ahern,Daniel Smith,Kaur Tamm,Michael Davis,Graeme Miles,Randall Miller,Harry Miles,Aaron Doyle,Christopher Ward,Jozsef Horváth,Brandon Baker,Anthony Reid,Gary Bryant,Terence Heaney,Reece Skinner,Damian Wright,David Ruiz,Scott Young,Tomas Tůmová,Elliot Holmes,Christopher Dudley,Gerard Cross,Milan Paľovčík,Jimmy Coleman,Benjamin Taylor,James Cain,Carlos Smith,John Johnson,John Lopez,Pedro Rodrigues,Brett Greenwood,Randy Macias,Henk Bruggeman,Clifford Austin,Ronald Hughes
5_22,Standard Event #22,Standard Event #22,Ryan Hubbard,William Ortega,Jesse West,Adam Williams,Leslie Moore,Jeremy Freeman,Adam Milmo,Tyler Maughan,Sean Taylor,Austin Love,Callum Davison,Milan Paľovčík,Michael Davis,Zachary Patel,Brandon Silva,Martin Simmons,Jozsef Horváth,Pavel Čermák,Conor Lee,Michael Gordon,Gary Bryant,Elliott Phillips,Patrick Schmitz,Jacob Williams,Jeffery Williams,Frank Cole,Robert Lee,Randall Miller,Charles Leonard,Billy Williams,John Johnson,Luke Clark,Peter Steiger,David Johnston,Francisco Guajardo,Nathan Banks,Joe Heath,Ante Jerič,James Jennings,Jimmy Coleman,Travis Callahan,Mark Estrada,Harry Miles,Cory Knight,Diogo Freitas,Gerard Cross,Krzysztof Kaszkowiak,Elliot Holmes,Steven Keller,Brian Bush,Allan Turner,Brandon Baker,Tim Smith,Andrew Collins,Kaur Tamm,Craig Smith,Vasile Tomescu,Darren Jensen,Michael Johnson,Timothy Hamilton,Piotr Stanisławek,Constantin Albu,Kevin Hensley,Craig Jackson,Peter Sanders,Damian Wright,Henk Bruggeman,Simon Wilson,Thomas Rogers,Josh Boyce,Michael Crawford,Ruari Magee,Jason Clark,Duncan Wood,David Ruiz,Trevor Booker,Kyle Morales,Adam Franco,Ethan Cox,Aidan Reardon,Chad Jones,Aaron Doyle,Anders Thomsen,Manuel Manning,David Munoz,James Dennis,Juan Gaytán,Wolfgang Marte,Deaglan Brannelly,James Cooper,Damon Peterson,Reece Skinner,Dillon Stanley,Darius Grimes,Dennis Lyons,Kevin Kent,Scott Young,Peter Cook,John Case,Graeme Miles,Daniel Whitaker,Ronald Hughes,Tomas Tůmová,Luis Arranz,Leonard Hamilton,Christopher Dudley,Piet De Coninck,Jose Lucero,Samuel Gates,Alexander Campbell,Ashley Ahern,Roberto Henríquez,Nuno Antunes,Joseph Black,Karoly Molnár,Manfred Neuschäfer,Ricardo Antunes,Carlos Smith,Tomas Brožová,Anthony Gaines,Anthony Reid,Christopher Huerta,James Baker,Magnus Hanssen,Pedro Rodrigues,Christian Henry,John Lopez,Kevin Roberts,Russell Warner,Bjorn Kjóisdóttir,Gareth Saunders,Christopher Ward,Brian Buck,Mark Perry,John Johnson,Benjamin Taylor,Terence Heaney,Daniel Smith,Daniel Brown,Wesley Cole,Randy Macias,Colm Summerville,Travis Johnson,Timo Varis,Darrell Baker,Brett Greenwood,Dennis Bridges,Clinton Warner,Clifford Austin,James Cain
5_23,Standard Invitational #11,Standard Invitational #11,Milan Paľovčík,Michael Davis,Adam Milmo,Mark Perry,Manuel Manning,Josh Boyce,Kevin Hensley,Luis Arranz,Tomas Brožová,Anthony Gaines,Krzysztof Kaszkowiak,Timothy Hamilton,Michael Gordon,Zachary Patel,Joe Heath,Dillon Stanley,William Ortega,Ethan Cox,Brandon Baker,Jozsef Horváth,Nuno Antunes,James Dennis,Andrew Collins,Simon Wilson,Ryan Hubbard,Randall Miller,Austin Love,Karoly Molnár,Jesse West,Mark Estrada,Anders Thomsen,Kevin Kent,Sean Taylor,Bjorn Kjóisdóttir,Darrell Baker,Dennis Lyons,Timo Varis,John Johnson,Luke Clark,Colm Summerville,Kaur Tamm,Deaglan Brannelly,Francisco Guajardo,Peter Steiger,Craig Smith,David Munoz,Darius Grimes,Gerard Cross,Elliott Phillips,Pavel Čermák,Scott Young,Ante Jerič,Chad Jones,Conor Lee,Daniel Brown,Michael Johnson,David Ruiz,Aaron Doyle,Christopher Huerta,Anthony Reid,Craig Jackson,James Cooper,Tim Smith,Kevin Roberts,Terence Heaney,Leonard Hamilton,Thomas Rogers,Damon Peterson,Vasile Tomescu,Harry Miles,Jimmy Coleman,Aidan Reardon,Allan Turner,Michael Crawford,Darren Jensen,Adam Williams,Roberto Henríquez,Duncan Wood,Christian Henry,Brandon Silva,Martin Simmons,Trevor Booker,Alexander Campbell,Jose Lucero,Christopher Ward,Robert Lee,Benjamin Taylor,James Jennings,Ruari Magee,Tyler Maughan,Russell Warner,Wolfgang Marte,Frank Cole,Carlos Smith,Daniel Whitaker,Patrick Schmitz,Peter Sanders,Peter Cook,Brian Buck,Nathan Banks,Callum Davison,Cory Knight,Jason Clark,Kyle Morales,Elliot Holmes,Travis Johnson,Steven Keller,Charles Leonard,Piotr Stanisławek,Jacob Williams,Wesley Cole,Adam Franco,Clinton Warner,John Case,Piet De Coninck,David Johnston,Constantin Albu,James Baker,Travis Callahan,Brett Greenwood,Joseph Black,Gary Bryant,Graeme Miles,Leslie Moore,Jeffery Williams,Dennis Bridges,Samuel Gates,Diogo Freitas,Ricardo Antunes,Jeremy Freeman,Manfred Neuschäfer,Damian Wright,Reece Skinner,Magnus Hanssen,Ashley Ahern,Daniel Smith,Henk Bruggeman,Gareth Saunders,Juan Gaytán,James Cain,Pedro Rodrigues,Clifford Austin,Christopher Dudley,John Johnson,Tomas Tůmová,Billy Williams,John Lopez,Brian Bush,Ronald Hughes,Randy Macias
5_24,Standard Event #24,Standard Event #24,Adam Milmo,Jeffery Williams,Luis Arranz,Bjorn Kjóisdóttir,Constantin Albu,Zachary Patel,Leslie Moore,Billy Williams,Alexander Campbell,Ryan Hubbard,Milan Paľovčík,Joe Heath,Ethan Cox,Dennis Lyons,Craig Jackson,Elliot Holmes,Mark Estrada,Martin Simmons,Francisco Guajardo,Duncan Wood,Conor Lee,Timothy Hamilton,Peter Steiger,Daniel Brown,James Baker,Aaron Doyle,James Dennis,Charles Leonard,Samuel Gates,Austin Love,Kevin Kent,Travis Callahan,Deaglan Brannelly,Piotr Stanisławek,Kevin Hensley,Kyle Morales,James Jennings,Diogo Freitas,Piet De Coninck,Terence Heaney,Brian Bush,Jesse West,Michael Crawford,Adam Williams,Brandon Baker,Craig Smith,Tyler Maughan,Russell Warner,Kaur Tamm,Jason Clark,Aidan Reardon,Sean Taylor,Ruari Magee,Karoly Molnár,Gareth Saunders,David Munoz,Patrick Schmitz,Ashley Ahern,Pavel Čermák,Anders Thomsen,Anthony Gaines,Reece Skinner,Brian Buck,Jose Lucero,Daniel Whitaker,Anthony Reid,Adam Franco,Jozsef Horváth,Dillon Stanley,Jimmy Coleman,Christopher Dudley,Ricardo Antunes,Mark Perry,Wolfgang Marte,Kevin Roberts,John Case,Andrew Collins,Tomas Brožová,Benjamin Taylor,Christian Henry,Gary Bryant,Krzysztof Kaszkowiak,Juan Gaytán,Chad Jones,Timo Varis,Joseph Black,Jeremy Freeman,Darius Grimes,Dennis Bridges,Damon Peterson,Callum Davison,Darrell Baker,Michael Johnson,Manuel Manning,Randall Miller,Nuno Antunes,Carlos Smith,Colm Summerville,David Ruiz,Robert Lee,John Johnson,Trevor Booker,Ronald Hughes,Graeme Miles,Frank Cole,Peter Cook,Leonard Hamilton,Michael Gordon,Vasile Tomescu,Steven Keller,Randy Macias,Harry Miles,Elliott Phillips,Roberto Henríquez,Gerard Cross,Josh Boyce,Wesley Cole,Damian Wright,Christopher Ward,Thomas Rogers,David Johnston,Jacob Williams,Luke Clark,Michael Davis,Simon Wilson,Magnus Hanssen,Daniel Smith,Tim Smith,William Ortega,Nathan Banks,Brandon Silva,Scott Young,Ante Jerič,Darren Jensen,Peter Sanders,Travis Johnson,John Lopez,Christopher Huerta,Allan Turner,Manfred Neuschäfer,Cory Knight,James Cooper,Henk Bruggeman,Clinton Warner,Pedro Rodrigues,Tomas Tůmová,Clifford Austin,Brett Greenwood,John Johnson,James Cain
5_25,Standard Invitational #12,Standard Invitational #12,Kyle Morales,Michael Davis,Bjorn Kjóisdóttir,Manuel Manning,Conor Lee,Billy Williams,Ruari Magee,Ante Jerič,Jeffery Williams,Anthony Reid,Jeremy Freeman,Anders Thomsen,Elliot Holmes,Adam Franco,Christopher Ward,Trevor Booker,Michael Johnson,Milan Paľovčík,James Jennings,William Ortega,Austin Love,Randall Miller,Harry Miles,Jesse West,Jose Lucero,Roberto Henríquez,Mark Estrada,Charles Leonard,Karoly Molnár,Travis Callahan,Brandon Silva,Luke Clark,Francisco Guajardo,Dennis Lyons,Anthony Gaines,Nathan Banks,Scott Young,Zachary Patel,Elliott Phillips,Samuel Gates,Michael Crawford,James Cooper,Darius Grimes,Carlos Smith,Ryan Hubbard,Christopher Dudley,Robert Lee,Luis Arranz,Peter Steiger,Benjamin Taylor,Joe Heath,Frank Cole,David Ruiz,Adam Williams,Piotr Stanisławek,Christian Henry,Ricardo Antunes,Terence Heaney,James Dennis,Aidan Reardon,Michael Gordon,Josh Boyce,James Baker,Juan Gaytán,Craig Smith,Christopher Huerta,Darrell Baker,David Munoz,Martin Simmons,Vasile Tomescu,Tyler Maughan,Kevin Kent,Kaur Tamm,Diogo Freitas,Peter Sanders,Constantin Albu,John Johnson,Brandon Baker,Mark Perry,Adam Milmo,Duncan Wood,Leonard Hamilton,Andrew Collins,Tomas Brožová,Cory Knight,Leslie Moore,Colm Summerville,Damon Peterson,Daniel Brown,Gerard Cross,Thomas Rogers,Chad Jones,Ethan Cox,Dillon Stanley,Gary Bryant,Jacob Williams,Jozsef Horváth,Krzysztof Kaszkowiak,Randy Macias,Deaglan Brannelly,Jimmy Coleman,Damian Wright,Craig Jackson,Ronald Hughes,David Johnston,Joseph Black,Kevin Hensley,Ashley Ahern,Kevin Roberts,Daniel Whitaker,Pavel Čermák,Gareth Saunders,Alexander Campbell,Dennis Bridges,Daniel Smith,Steven Keller,Graeme Miles,Simon Wilson,Sean Taylor,Patrick Schmitz,Brian Bush,Henk Bruggeman,Timo Varis,Jason Clark,Wesley Cole,Peter Cook,Russell Warner,Aaron Doyle,Timothy Hamilton,John Case,Piet De Coninck,Clifford Austin,Wolfgang Marte,Tomas Tůmová,Brian Buck,Manfred Neuschäfer,John Johnson,Nuno Antunes,Allan Turner,Tim Smith,Callum Davison,Reece Skinner,James Cain,Brett Greenwood,Travis Johnson,John Lopez,Darren Jensen,Pedro Rodrigues,Magnus Hanssen,Clinton Warner
5_26,Major #3,American Open,Patrick Schmitz,Vasile Tomescu,Michael Davis,Kevin Kent,Charles Leonard,Jesse West,Mark Estrada,Aidan Reardon,Joseph Black,Callum Davison,Andrew Collins,Jose Lucero,Cory Knight,Diogo Freitas,Darrell Baker,Martin Simmons,Adam Franco,Robert Lee,Tyler Maughan,Steven Keller,Dennis Lyons,Daniel Whitaker,Zachary Patel,Manuel Manning,Sean Taylor,Brandon Baker,Adam Williams,Billy Williams,Terence Heaney,Milan Paľovčík,John Case,Wesley Cole,Trevor Booker,Adam Milmo,Russell Warner,Michael Gordon,Conor Lee,William Ortega,Aaron Doyle,Jason Clark,Jeffery Williams,Elliot Holmes,Chad Jones,James Jennings,David Ruiz,Frank Cole,Anthony Gaines,Christian Henry,Josh Boyce,Elliott Phillips,Brian Bush,Ante Jerič,Kyle Morales,Damon Peterson,Alexander Campbell,Piet De Coninck,Randall Miller,James Dennis,Ryan Hubbard,Leslie Moore,Gareth Saunders,Christopher Ward,Anthony Reid,Bjorn Kjóisdóttir,Tim Smith,Benjamin Taylor,Damian Wright,Constantin Albu,Darren Jensen,Pavel Čermák,Scott Young,Brian Buck,Dillon Stanley,Harry Miles,Ashley Ahern,Deaglan Brannelly,Jimmy Coleman,Timo Varis,Mark Perry,Carlos Smith,Peter Steiger,Michael Johnson,Tomas Tůmová,Travis Callahan,Kevin Roberts,John Johnson,Duncan Wood,Luis Arranz,Michael Crawford,Karoly Molnár,James Baker,Anders Thomsen,Timothy Hamilton,Christopher Dudley,Juan Gaytán,Jozsef Horváth,Darius Grimes,Krzysztof Kaszkowiak,Peter Cook,Daniel Smith,Samuel Gates,Austin Love,Kevin Hensley,Thomas Rogers,Jacob Williams,Gary Bryant,Travis Johnson,Allan Turner,Ricardo Antunes,Luke Clark,Simon Wilson,Craig Smith,Kaur Tamm,Tomas Brožová,Christopher Huerta,James Cain,James Cooper,Jeremy Freeman,Colm Summerville,Ruari Magee,Roberto Henríquez,Peter Sanders,Francisco Guajardo,Daniel Brown,Craig Jackson,Magnus Hanssen,Brandon Silva,David Munoz,Gerard Cross,Manfred Neuschäfer,Joe Heath,Graeme Miles,Piotr Stanisławek,Nuno Antunes,Nathan Banks,Leonard Hamilton,Reece Skinner,Ronald Hughes,David Johnston,Ethan Cox,Clifford Austin,Randy Macias,Wolfgang Marte,John Johnson,Brett Greenwood,John Lopez,Dennis Bridges,Clinton Warner,Pedro Rodrigues,Henk Bruggeman
5_27,Standard Invitational #13,Standard Invitational #13,Kevin Roberts,Jesse West,Zachary Patel,Juan Gaytán,Peter Steiger,Leslie Moore,Kaur Tamm,Patrick Schmitz,Kevin Hensley,Anthony Reid,Kevin Kent,Michael Johnson,Pavel Čermák,Aaron Doyle,Francisco Guajardo,Travis Callahan,Conor Lee,Luke Clark,Martin Simmons,Kyle Morales,Elliott Phillips,Karoly Molnár,Mark Estrada,Charles Leonard,Adam Franco,Jeffery Williams,Colm Summerville,Ruari Magee,Steven Keller,Ante Jerič,Michael Davis,Krzysztof Kaszkowiak,David Johnston,Anthony Gaines,Wesley Cole,Nuno Antunes,Josh Boyce,Andrew Collins,Simon Wilson,Joe Heath,Sean Taylor,Billy Williams,Russell Warner,Aidan Reardon,Ricardo Antunes,Michael Gordon,Darrell Baker,James Baker,Christian Henry,Thomas Rogers,Daniel Brown,Adam Milmo,Jacob Williams,Scott Young,Tomas Brožová,Damian Wright,Dillon Stanley,Constantin Albu,Ashley Ahern,Ryan Hubbard,Brandon Baker,Samuel Gates,Randall Miller,Anders Thomsen,Deaglan Brannelly,Wolfgang Marte,Callum Davison,Jose Lucero,Craig Jackson,Luis Arranz,Darius Grimes,Gary Bryant,Brandon Silva,Peter Sanders,Terence Heaney,James Cooper,Reece Skinner,Ethan Cox,Timo Varis,Carlos Smith,Manuel Manning,John Case,Magnus Hanssen,Nathan Banks,James Dennis,Craig Smith,Damon Peterson,Cory Knight,Frank Cole,Christopher Huerta,Allan Turner,Dennis Bridges,James Jennings,Vasile Tomescu,Brian Bush,Ronald Hughes,Bjorn Kjóisdóttir,David Ruiz,Trevor Booker,John Lopez,Tomas Tůmová,Jeremy Freeman,Jimmy Coleman,Dennis Lyons,David Munoz,Daniel Smith,Christopher Dudley,Pedro Rodrigues,Michael Crawford,Chad Jones,Elliot Holmes,Diogo Freitas,Austin Love,Benjamin Taylor,Tyler Maughan,Piet De Coninck,Harry Miles,Tim Smith,William Ortega,Graeme Miles,Robert Lee,Jozsef Horváth,Gerard Cross,Duncan Wood,Piotr Stanisławek,Alexander Campbell,Milan Paľovčík,Timothy Hamilton,Christopher Ward,Daniel Whitaker,Leonard Hamilton,Brett Greenwood,Roberto Henríquez,Jason Clark,Travis Johnson,Brian Buck,Henk Bruggeman,Joseph Black,Manfred Neuschäfer,Adam Williams,Gareth Saunders,Peter Cook,Mark Perry,Randy Macias,Clinton Warner,Darren Jensen,John Johnson,James Cain,John Johnson,Clifford Austin
5_28,Standard Event #28,Standard Event #28,Patrick Schmitz,Christian Henry,Conor Lee,David Ruiz,Callum Davison,David Munoz,Ryan Hubbard,Billy Williams,Luis Arranz,Manuel Manning,Michael Crawford,Peter Steiger,Ethan Cox,Gareth Saunders,Anders Thomsen,Adam Williams,Luke Clark,Benjamin Taylor,Duncan Wood,Francisco Guajardo,Elliott Phillips,Gerard Cross,Travis Callahan,Jason Clark,Wolfgang Marte,Jesse West,Andrew Collins,Juan Gaytán,James Jennings,Brian Bush,Krzysztof Kaszkowiak,Deaglan Brannelly,Frank Cole,Kevin Kent,Nathan Banks,Wesley Cole,Elliot Holmes,Anthony Reid,Joe Heath,Alexander Campbell,David Johnston,Jacob Williams,Aidan Reardon,Sean Taylor,Zachary Patel,Darius Grimes,Tomas Brožová,Kevin Roberts,Dillon Stanley,Damon Peterson,Steven Keller,Timothy Hamilton,Ruari Magee,Michael Davis,James Dennis,Manfred Neuschäfer,Russell Warner,Trevor Booker,Nuno Antunes,Brandon Silva,Charles Leonard,Reece Skinner,Daniel Whitaker,Peter Cook,James Baker,Joseph Black,Adam Franco,Kaur Tamm,Josh Boyce,Constantin Albu,Vasile Tomescu,Randall Miller,Michael Johnson,Christopher Dudley,Harry Miles,Samuel Gates,Mark Perry,Martin Simmons,William Ortega,Damian Wright,Pavel Čermák,Aaron Doyle,Karoly Molnár,Adam Milmo,Ante Jerič,Jozsef Horváth,Chad Jones,Diogo Freitas,Christopher Ward,Bjorn Kjóisdóttir,Jeffery Williams,Magnus Hanssen,Ricardo Antunes,Milan Paľovčík,Travis Johnson,Darren Jensen,Craig Smith,Austin Love,Mark Estrada,Cory Knight,Leslie Moore,Ashley Ahern,Randy Macias,Piet De Coninck,Darrell Baker,Tim Smith,James Cooper,Leonard Hamilton,Piotr Stanisławek,Jose Lucero,James Cain,Jimmy Coleman,Kyle Morales,Peter Sanders,Colm Summerville,Dennis Lyons,Terence Heaney,Carlos Smith,Simon Wilson,Brandon Baker,Clifford Austin,John Case,Thomas Rogers,John Johnson,Craig Jackson,Pedro Rodrigues,Kevin Hensley,Anthony Gaines,Gary Bryant,Tyler Maughan,Michael Gordon,Jeremy Freeman,Brett Greenwood,Robert Lee,Christopher Huerta,Daniel Brown,Timo Varis,Graeme Miles,Clinton Warner,Roberto Henríquez,John Lopez,Daniel Smith,John Johnson,Allan Turner,Brian Buck,Tomas Tůmová,Scott Young,Ronald Hughes,Dennis Bridges,Henk Bruggeman
5_29,Standard Invitational #14,Standard Invitational #14,Gareth Saunders,Austin Love,Kevin Hensley,Mark Perry,Tyler Maughan,Ryan Hubbard,Anthony Gaines,Carlos Smith,Constantin Albu,Travis Johnson,Samuel Gates,Joe Heath,Joseph Black,Karoly Molnár,Harry Miles,Benjamin Taylor,Jose Lucero,Adam Milmo,Aaron Doyle,Leonard Hamilton,Anthony Reid,Bjorn Kjóisdóttir,Kevin Kent,Duncan Wood,Jimmy Coleman,Robert Lee,Simon Wilson,Travis Callahan,Adam Williams,Cory Knight,Deaglan Brannelly,Wolfgang Marte,Michael Gordon,Francisco Guajardo,Sean Taylor,Manuel Manning,Trevor Booker,Luis Arranz,James Dennis,Diogo Freitas,Wesley Cole,Charles Leonard,Luke Clark,Milan Paľovčík,Christopher Huerta,Reece Skinner,Jozsef Horváth,Leslie Moore,Timo Varis,Jesse West,Christopher Ward,Terence Heaney,Jeremy Freeman,James Jennings,Kyle Morales,Michael Davis,Pavel Čermák,Mark Estrada,Thomas Rogers,David Johnston,Christopher Dudley,Elliott Phillips,Allan Turner,Zachary Patel,John Johnson,Daniel Whitaker,Ashley Ahern,Adam Franco,Krzysztof Kaszkowiak,Callum Davison,Jeffery Williams,Brian Bush,Russell Warner,Frank Cole,Scott Young,Dennis Lyons,Alexander Campbell,Ethan Cox,Nuno Antunes,Peter Steiger,Patrick Schmitz,Roberto Henríquez,Brian Buck,Conor Lee,William Ortega,Billy Williams,Aidan Reardon,Clinton Warner,Ante Jerič,Tomas Brožová,Darrell Baker,John Lopez,Gerard Cross,David Munoz,Peter Sanders,Daniel Brown,James Cooper,Dillon Stanley,David Ruiz,Tomas Tůmová,Darius Grimes,Steven Keller,Ronald Hughes,Jacob Williams,Kevin Roberts,Randall Miller,Colm Summerville,Chad Jones,Timothy Hamilton,Jason Clark,Craig Jackson,Christian Henry,Ruari Magee,Brandon Baker,John Case,Martin Simmons,Michael Crawford,Juan Gaytán,Vasile Tomescu,Kaur Tamm,Gary Bryant,Daniel Smith,Damon Peterson,Michael Johnson,Andrew Collins,Tim Smith,Piet De Coninck,Josh Boyce,Nathan Banks,Craig Smith,Elliot Holmes,James Baker,Peter Cook,Anders Thomsen,Brandon Silva,Graeme Miles,Darren Jensen,Manfred Neuschäfer,Piotr Stanisławek,Randy Macias,Ricardo Antunes,Dennis Bridges,James Cain,John Johnson,Damian Wright,Magnus Hanssen,Brett Greenwood,Henk Bruggeman,Pedro Rodrigues,Clifford Austin
5_30,Standard Event #30,Standard Event #30,Pavel Čermák,Sean Taylor,Diogo Freitas,Vasile Tomescu,Frank Cole,Brandon Baker,Travis Callahan,Conor Lee,Michael Crawford,Luis Arranz,Craig Jackson,Samuel Gates,Jeffery Williams,Anthony Reid,Francisco Guajardo,Tyler Maughan,Constantin Albu,Christopher Ward,Daniel Whitaker,Mark Perry,Kevin Hensley,Damon Peterson,Mark Estrada,Manuel Manning,Nathan Banks,Juan Gaytán,Dennis Lyons,Kevin Roberts,Ryan Hubbard,Elliot Holmes,Simon Wilson,Aidan Reardon,James Baker,Josh Boyce,Darius Grimes,Reece Skinner,Adam Milmo,Tomas Brožová,James Jennings,Magnus Hanssen,Jozsef Horváth,Jacob Williams,Timothy Hamilton,Martin Simmons,Terence Heaney,Russell Warner,Karoly Molnár,Adam Williams,Patrick Schmitz,Jimmy Coleman,John Case,Leslie Moore,Luke Clark,Krzysztof Kaszkowiak,John Johnson,James Cooper,Jeremy Freeman,Duncan Wood,Jesse West,Daniel Smith,Callum Davison,Christopher Dudley,Robert Lee,Christian Henry,Scott Young,Darren Jensen,Kaur Tamm,Alexander Campbell,Jose Lucero,Milan Paľovčík,Joseph Black,Michael Davis,Steven Keller,Andrew Collins,Elliott Phillips,William Ortega,Darrell Baker,Jason Clark,Michael Johnson,Gerard Cross,Wesley Cole,Charles Leonard,James Dennis,Peter Steiger,Peter Cook,Randall Miller,Carlos Smith,Tim Smith,David Johnston,Billy Williams,Ruari Magee,Brian Bush,Aaron Doyle,Joe Heath,Timo Varis,Anders Thomsen,Daniel Brown,Gareth Saunders,Travis Johnson,Allan Turner,Gary Bryant,Ashley Ahern,Chad Jones,Thomas Rogers,Harry Miles,Christopher Huerta,Leonard Hamilton,Nuno Antunes,Piet De Coninck,Piotr Stanisławek,Roberto Henríquez,Damian Wright,Kyle Morales,David Munoz,Colm Summerville,Randy Macias,Brandon Silva,Adam Franco,Dillon Stanley,Ethan Cox,Clinton Warner,Austin Love,Brett Greenwood,Deaglan Brannelly,Wolfgang Marte,Michael Gordon,Trevor Booker,Cory Knight,David Ruiz,Peter Sanders,Anthony Gaines,Zachary Patel,Brian Buck,Craig Smith,Ante Jerič,Clifford Austin,Tomas Tůmová,Bjorn Kjóisdóttir,Ricardo Antunes,John Johnson,Kevin Kent,John Lopez,Manfred Neuschäfer,Pedro Rodrigues,Benjamin Taylor,Graeme Miles,James Cain,Henk Bruggeman,Dennis Bridges,Ronald Hughes
