season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
10_21,Standard Invitational #10,Standard Invitational #10,Patrick Schmitz,Sean Taylor,Vasile Tomescu,Aaron Doyle,Ronald Wilcox,Shane Harris,Aidan Reardon,Mariusz Machowicz,Andrew Collins,Mark Estrada,Jose Lucero,Randall Miller,Diogo Freitas,Jeremy Freeman,Philip Hall,Constantin Albu,James Jennings,Zachary Patel,Pavel Čermák,Terry Nguyen,Duncan Wood,Luis Arranz,Tomas Brožová,Conor Lee,Anthony Reid,Eric Welch,Michael Johnson,Dennis Lyons,Anders Thomsen,Darius Grimes,Kevin Kent,Daniel Wilson,Billy Williams,Michael Crawford,Joe Heath,Huynh Phạm,Chad Jones,Russell Warner,John Duke,Kevin Thomas,Terence Heaney,Michael Davis,Andrew Garrett,Darrell Baker,Bernard Dubois,Steven Keller,Josh Boyce,Michael Gordon,Bjorn Kjóisdóttir,Michael Jäkel,Pavel Marošová,Jason Clark,Oliver Smith,William Ortega,Martin Simmons,Andreas Weinhage,Kevin Hensley,Jorge Daniels,Gustav Pedersen,Michael Russell,Nathan Banks,Danny Taylor,Stephen Schwartz,Ryan Hubbard,Dominic Wong,Karoly Molnár,Tyler Maughan,Adam Milmo,David Morris,Joe Hayes,Travis Callahan,Ethan Cox,David Munoz,Kristjan Sillisdóttir,Jonathan Walters,Brian Mccullough,Kyle Morales,Scott Watson,George Leblanc,Miguel Loyola,Leslie Moore,Nicolae Cristea,Evan Dasey,Milan Paľovčík,Bryan Washington,Peter Steiger,Juan Bird,Jon Steinþórsson,Brandon Baker,Luke Clark,Magnus Kristoffersen,David Garcia,Damon Peterson,Michael Sorgatz,Manuel Manning,Charles Leonard,Harry Miles,Craig Smith,Callum Davison,Daniel Carter,Owen Taylor,Nathaniel Dunn,Jeffery Williams,Constantin Stănescu,Jesse West,Wolfgang Misicher,Dylan Dickinson,Mark Perry,William Hernandez,Timo Varis,Dale Howell,Shaun Wilson,Antonio Tanzini,Michael Carrillo,Christian Henry,Matthew Kim,Bryan Lennon,Antanas Žukauskas,Adam Martinez,Elliott Phillips,Daniel Whitaker,Kelly Ward,Kaur Tamm,Andrea Casarin,Abdul Shaw,Daniel Cruz,Jeffrey Alexander,Macauley McCluskey,Christian Henry,Stephen Johnson,John Krause,Vaclav Urban,Ferenc Nagy,Francisco Guajardo,Budi Mansur,Adam Franco,James Dennis,Kyle Cole,Joshua Church,Steven King,Callum Jones,Stanley Harrison,Bruce Ramirez,Arthur Carter,William McNeely,Ronald Lambrechts,Magnus Svavarsson,Dieter Kruschwitz,Joe Ross,Finbar McKelvey
10_22,Standard Event #22,Standard Event #22,Mariusz Machowicz,Travis Callahan,Jesse West,Nathan Banks,Jose Lucero,Anthony Reid,Joe Heath,Stephen Schwartz,Huynh Phạm,Craig Smith,Peter Steiger,Danny Taylor,Andrew Collins,David Garcia,Juan Bird,Eric Welch,James Dennis,Leslie Moore,Patrick Schmitz,Oliver Smith,Evan Dasey,Aaron Doyle,Francisco Guajardo,Charles Leonard,Anders Thomsen,James Jennings,Dennis Lyons,Daniel Carter,Terry Nguyen,Shane Harris,Kevin Thomas,Jon Steinþórsson,Tyler Maughan,Timo Varis,William Ortega,Michael Jäkel,Karoly Molnár,Vasile Tomescu,Zachary Patel,David Morris,Bryan Lennon,Jonathan Walters,Jason Clark,Conor Lee,Luis Arranz,Billy Williams,Budi Mansur,Luke Clark,Michael Gordon,Adam Milmo,Christian Henry,Stephen Johnson,Bryan Washington,Callum Davison,Russell Warner,Darrell Baker,Tomas Brožová,Diogo Freitas,Randall Miller,Manuel Manning,Martin Simmons,Harry Miles,Darius Grimes,William Hernandez,Ethan Cox,Ferenc Nagy,Antanas Žukauskas,Michael Russell,Damon Peterson,Andreas Weinhage,Arthur Carter,Bernard Dubois,Dale Howell,Shaun Wilson,David Munoz,Kaur Tamm,Constantin Albu,Kelly Ward,Pavel Čermák,Joshua Church,Michael Carrillo,Owen Taylor,Adam Franco,Steven Keller,Terence Heaney,Duncan Wood,Mark Estrada,Kevin Kent,Nathaniel Dunn,Kevin Hensley,Jeremy Freeman,Michael Johnson,Michael Crawford,Daniel Cruz,Chad Jones,Brandon Baker,Christian Henry,Jeffery Williams,Aidan Reardon,Andrea Casarin,Joe Hayes,Constantin Stănescu,Ryan Hubbard,Adam Martinez,Macauley McCluskey,Bjorn Kjóisdóttir,Ronald Lambrechts,Mark Perry,Josh Boyce,Michael Davis,Kyle Cole,Magnus Kristoffersen,Elliott Phillips,Abdul Shaw,Scott Watson,Jorge Daniels,Philip Hall,Callum Jones,Brian Mccullough,Ronald Wilcox,Bruce Ramirez,Sean Taylor,Andrew Garrett,Kristjan Sillisdóttir,Michael Sorgatz,John Krause,George Leblanc,John Duke,Jeffrey Alexander,Kyle Morales,Miguel Loyola,Pavel Marošová,Daniel Whitaker,Wolfgang Misicher,Vaclav Urban,Milan Paľovčík,Gustav Pedersen,Daniel Wilson,William McNeely,Stanley Harrison,Nicolae Cristea,Matthew Kim,Steven King,Dominic Wong,Joe Ross,Magnus Svavarsson,Finbar McKelvey,Dieter Kruschwitz,Antonio Tanzini,Dylan Dickinson
10_23,Standard Invitational #11,Standard Invitational #11,Patrick Schmitz,Mark Estrada,Francisco Guajardo,Christian Henry,Callum Davison,Philip Hall,Bjorn Kjóisdóttir,Billy Williams,Zachary Patel,Darius Grimes,Michael Crawford,Milan Paľovčík,Michael Sorgatz,David Munoz,Dale Howell,Christian Henry,Pavel Čermák,Jeffery Williams,John Krause,Dominic Wong,Shane Harris,Jason Clark,Eric Welch,Ronald Wilcox,Kevin Kent,Ethan Cox,Manuel Manning,Duncan Wood,Ryan Hubbard,Nathan Banks,Mark Perry,Oliver Smith,Stephen Schwartz,Josh Boyce,Daniel Cruz,James Dennis,Kyle Morales,Juan Bird,Budi Mansur,Anders Thomsen,Sean Taylor,Steven Keller,Randall Miller,Kaur Tamm,Conor Lee,Michael Davis,Bryan Washington,Luis Arranz,Owen Taylor,Andreas Weinhage,Vasile Tomescu,Aidan Reardon,Michael Russell,Huynh Phạm,Michael Carrillo,Russell Warner,Karoly Molnár,Daniel Carter,David Morris,Damon Peterson,Joe Hayes,Constantin Stănescu,James Jennings,Harry Miles,Joe Heath,Constantin Albu,Adam Martinez,Tyler Maughan,Terence Heaney,Martin Simmons,Peter Steiger,Kevin Hensley,Diogo Freitas,Shaun Wilson,Bernard Dubois,Jon Steinþórsson,Jeremy Freeman,Matthew Kim,Abdul Shaw,Darrell Baker,Magnus Kristoffersen,Dennis Lyons,Scott Watson,Steven King,Jeffrey Alexander,Jonathan Walters,Jesse West,Michael Jäkel,Mariusz Machowicz,Anthony Reid,Antanas Žukauskas,Andrew Collins,Charles Leonard,Bryan Lennon,Danny Taylor,Bruce Ramirez,Kevin Thomas,Magnus Svavarsson,Kelly Ward,Miguel Loyola,Aaron Doyle,Elliott Phillips,Michael Johnson,Nathaniel Dunn,Craig Smith,Joshua Church,David Garcia,Chad Jones,Arthur Carter,Macauley McCluskey,Leslie Moore,Daniel Whitaker,Antonio Tanzini,Evan Dasey,Ferenc Nagy,William Ortega,Joe Ross,Michael Gordon,Terry Nguyen,Adam Milmo,Travis Callahan,Pavel Marošová,Andrea Casarin,Finbar McKelvey,Luke Clark,Ronald Lambrechts,Brian Mccullough,John Duke,Tomas Brožová,Daniel Wilson,Jose Lucero,Brandon Baker,Dieter Kruschwitz,Adam Franco,Vaclav Urban,George Leblanc,Andrew Garrett,Stanley Harrison,William Hernandez,Stephen Johnson,Kyle Cole,Callum Jones,Wolfgang Misicher,Timo Varis,Jorge Daniels,Kristjan Sillisdóttir,Nicolae Cristea,Dylan Dickinson,Gustav Pedersen,William McNeely
10_24,Standard Event #24,Standard Event #24,Adam Franco,Duncan Wood,Aidan Reardon,Darius Grimes,Tyler Maughan,Kevin Kent,Tomas Brožová,Andreas Weinhage,Stephen Johnson,Karoly Molnár,Kaur Tamm,Shane Harris,Patrick Schmitz,Conor Lee,David Garcia,Antanas Žukauskas,Diogo Freitas,Adam Milmo,Stanley Harrison,Jose Lucero,Kelly Ward,Mark Perry,Zachary Patel,Timo Varis,Macauley McCluskey,Aaron Doyle,Manuel Manning,Billy Williams,Michael Davis,Milan Paľovčík,Terence Heaney,Jeremy Freeman,James Dennis,Christian Henry,Stephen Schwartz,Dale Howell,Pavel Čermák,Shaun Wilson,Jon Steinþórsson,Constantin Albu,Nathan Banks,Steven Keller,Anders Thomsen,Owen Taylor,Francisco Guajardo,Elliott Phillips,Charles Leonard,Michael Russell,David Munoz,Andrew Garrett,Craig Smith,Bryan Lennon,Bjorn Kjóisdóttir,James Jennings,Luis Arranz,Sean Taylor,Abdul Shaw,Andrea Casarin,Bryan Washington,Ethan Cox,Danny Taylor,Pavel Marošová,Callum Davison,Michael Sorgatz,Arthur Carter,Peter Steiger,David Morris,William Hernandez,Luke Clark,Michael Gordon,Chad Jones,Dennis Lyons,Ryan Hubbard,Damon Peterson,Mariusz Machowicz,Budi Mansur,John Krause,Nathaniel Dunn,Philip Hall,Wolfgang Misicher,Joe Heath,Jesse West,Joshua Church,Eric Welch,Randall Miller,Evan Dasey,Ronald Wilcox,Jeffrey Alexander,John Duke,Harry Miles,Jeffery Williams,Constantin Stănescu,Brian Mccullough,Travis Callahan,Michael Jäkel,Dominic Wong,Mark Estrada,Kevin Hensley,Daniel Wilson,Steven King,Leslie Moore,Scott Watson,Josh Boyce,Juan Bird,William Ortega,Antonio Tanzini,Huynh Phạm,Joe Hayes,Darrell Baker,Christian Henry,Vasile Tomescu,Jorge Daniels,Vaclav Urban,Brandon Baker,Kyle Morales,Terry Nguyen,Andrew Collins,Kevin Thomas,Ferenc Nagy,Magnus Kristoffersen,Callum Jones,Michael Crawford,Daniel Carter,Joe Ross,Michael Johnson,Michael Carrillo,Martin Simmons,Jonathan Walters,Anthony Reid,Oliver Smith,Miguel Loyola,Bernard Dubois,Russell Warner,Nicolae Cristea,Daniel Whitaker,George Leblanc,Matthew Kim,Daniel Cruz,Adam Martinez,Jason Clark,Kristjan Sillisdóttir,Ronald Lambrechts,Kyle Cole,Magnus Svavarsson,Gustav Pedersen,Bruce Ramirez,Dieter Kruschwitz,Dylan Dickinson,Finbar McKelvey,William McNeely
10_25,Standard Invitational #12,Standard Invitational #12,Sean Taylor,Ronald Wilcox,Conor Lee,Chad Jones,Bryan Washington,Manuel Manning,Joe Hayes,Bryan Lennon,Michael Gordon,David Munoz,Harry Miles,Constantin Albu,Pavel Čermák,Kevin Hensley,Patrick Schmitz,Daniel Wilson,Joshua Church,Kyle Cole,Dominic Wong,Ethan Cox,Anthony Reid,Aidan Reardon,Steven Keller,Jeremy Freeman,Jose Lucero,Adam Milmo,Darrell Baker,Luis Arranz,Daniel Cruz,Antanas Žukauskas,Daniel Whitaker,Nathan Banks,Josh Boyce,Darius Grimes,Craig Smith,Milan Paľovčík,George Leblanc,Charles Leonard,Damon Peterson,Juan Bird,Michael Davis,Kevin Thomas,Jeffery Williams,Ryan Hubbard,Arthur Carter,William Ortega,Jon Steinþórsson,Andrew Collins,Andreas Weinhage,Tyler Maughan,Michael Sorgatz,Stephen Schwartz,Constantin Stănescu,Duncan Wood,Brandon Baker,Timo Varis,Callum Davison,Aaron Doyle,Russell Warner,Christian Henry,Randall Miller,Kyle Morales,Eric Welch,David Morris,Huynh Phạm,Bernard Dubois,Mark Perry,Elliott Phillips,Shaun Wilson,Diogo Freitas,Evan Dasey,Anders Thomsen,Pavel Marošová,Jeffrey Alexander,John Krause,Tomas Brožová,Jesse West,Michael Russell,Michael Crawford,Daniel Carter,Leslie Moore,Bruce Ramirez,Martin Simmons,Joe Heath,Danny Taylor,Magnus Kristoffersen,Terry Nguyen,Kelly Ward,Brian Mccullough,Wolfgang Misicher,Abdul Shaw,Dale Howell,Owen Taylor,Shane Harris,Peter Steiger,Nicolae Cristea,Stephen Johnson,Travis Callahan,Christian Henry,Michael Carrillo,Scott Watson,Michael Jäkel,Mariusz Machowicz,Andrew Garrett,James Jennings,James Dennis,David Garcia,Nathaniel Dunn,Adam Martinez,Miguel Loyola,Vasile Tomescu,Terence Heaney,Gustav Pedersen,Bjorn Kjóisdóttir,Jason Clark,Kevin Kent,Andrea Casarin,Kristjan Sillisdóttir,Zachary Patel,Mark Estrada,William Hernandez,Karoly Molnár,Jorge Daniels,Ferenc Nagy,Dennis Lyons,Michael Johnson,Luke Clark,Francisco Guajardo,Ronald Lambrechts,Oliver Smith,Philip Hall,Macauley McCluskey,Dylan Dickinson,Kaur Tamm,Adam Franco,Callum Jones,Steven King,Billy Williams,Budi Mansur,John Duke,Magnus Svavarsson,Joe Ross,Vaclav Urban,Antonio Tanzini,Dieter Kruschwitz,Finbar McKelvey,Stanley Harrison,Jonathan Walters,Matthew Kim,William McNeely
10_26,Major #3,Major #3,Andreas Weinhage,Jason Clark,Milan Paľovčík,Mark Perry,Anders Thomsen,Diogo Freitas,Shane Harris,Tyler Maughan,Karoly Molnár,Callum Davison,Zachary Patel,Terry Nguyen,Josh Boyce,Michael Carrillo,Duncan Wood,Juan Bird,Andrea Casarin,Sean Taylor,Manuel Manning,Jesse West,Luke Clark,Francisco Guajardo,Dennis Lyons,Damon Peterson,Bryan Lennon,Adam Franco,Michael Davis,Ferenc Nagy,Christian Henry,Randall Miller,Nathan Banks,Nicolae Cristea,Stanley Harrison,Daniel Wilson,Charles Leonard,Conor Lee,Jeremy Freeman,Jon Steinþórsson,Vasile Tomescu,Russell Warner,Joe Heath,Leslie Moore,Joshua Church,Chad Jones,Tomas Brožová,Elliott Phillips,Pavel Čermák,Harry Miles,Martin Simmons,Jose Lucero,Timo Varis,Andrew Collins,Craig Smith,Pavel Marošová,Travis Callahan,Jeffery Williams,David Morris,Bjorn Kjóisdóttir,John Duke,Billy Williams,Jonathan Walters,Eric Welch,Patrick Schmitz,Dieter Kruschwitz,Michael Sorgatz,Joe Hayes,Christian Henry,William Ortega,Aidan Reardon,Peter Steiger,Ryan Hubbard,Michael Crawford,Adam Martinez,James Dennis,Brandon Baker,Shaun Wilson,Mark Estrada,Kevin Hensley,Kristjan Sillisdóttir,Scott Watson,George Leblanc,Evan Dasey,Luis Arranz,Kevin Kent,Kevin Thomas,Darius Grimes,Ronald Wilcox,Daniel Carter,Darrell Baker,Aaron Doyle,Arthur Carter,Ethan Cox,Jeffrey Alexander,James Jennings,William Hernandez,Kyle Morales,Michael Jäkel,Stephen Johnson,David Munoz,Michael Russell,Abdul Shaw,Adam Milmo,Kaur Tamm,Joe Ross,Brian Mccullough,Anthony Reid,Daniel Whitaker,Dale Howell,Mariusz Machowicz,Danny Taylor,Constantin Albu,Jorge Daniels,Michael Gordon,Huynh Phạm,Nathaniel Dunn,Magnus Kristoffersen,Stephen Schwartz,Daniel Cruz,Philip Hall,David Garcia,Wolfgang Misicher,Andrew Garrett,Kelly Ward,Constantin Stănescu,Miguel Loyola,Budi Mansur,Callum Jones,Kyle Cole,Steven Keller,Bryan Washington,Oliver Smith,John Krause,Vaclav Urban,Michael Johnson,Dylan Dickinson,Bruce Ramirez,Magnus Svavarsson,Terence Heaney,Antanas Žukauskas,Dominic Wong,Owen Taylor,Macauley McCluskey,Antonio Tanzini,Gustav Pedersen,Ronald Lambrechts,Finbar McKelvey,Steven King,Bernard Dubois,William McNeely,Matthew Kim
10_27,Standard Invitational #13,Standard Invitational #13,Russell Warner,Brandon Baker,William Ortega,Jeffery Williams,Adam Franco,Ethan Cox,Martin Simmons,Patrick Schmitz,Miguel Loyola,Luke Clark,Conor Lee,Terry Nguyen,Jesse West,James Jennings,Kelly Ward,Dennis Lyons,Magnus Kristoffersen,Sean Taylor,Michael Carrillo,Bryan Washington,Kaur Tamm,Bryan Lennon,Michael Gordon,Owen Taylor,Jose Lucero,Charles Leonard,Huynh Phạm,Eric Welch,Kevin Hensley,Dale Howell,Andreas Weinhage,Terence Heaney,Shaun Wilson,Duncan Wood,Kyle Cole,Shane Harris,Tomas Brožová,Josh Boyce,Darius Grimes,Andrew Collins,Manuel Manning,Daniel Wilson,Daniel Carter,Joe Heath,Nicolae Cristea,David Munoz,Ronald Wilcox,Karoly Molnár,Jason Clark,Luis Arranz,Vasile Tomescu,Scott Watson,Leslie Moore,Elliott Phillips,Francisco Guajardo,Kyle Morales,Randall Miller,Stephen Johnson,Craig Smith,Christian Henry,Ryan Hubbard,Peter Steiger,Adam Milmo,George Leblanc,Jon Steinþórsson,Mark Estrada,Michael Russell,Juan Bird,Harry Miles,Callum Davison,Michael Davis,Bernard Dubois,Andrew Garrett,Travis Callahan,Philip Hall,David Morris,Ronald Lambrechts,Kristjan Sillisdóttir,Brian Mccullough,Damon Peterson,William Hernandez,Timo Varis,Anthony Reid,Adam Martinez,Anders Thomsen,Milan Paľovčík,Nathan Banks,Stephen Schwartz,Kevin Thomas,David Garcia,Magnus Svavarsson,Diogo Freitas,Michael Sorgatz,Michael Johnson,Mariusz Machowicz,Pavel Marošová,Macauley McCluskey,Michael Jäkel,Matthew Kim,Evan Dasey,Christian Henry,Aidan Reardon,Zachary Patel,Stanley Harrison,Antanas Žukauskas,Danny Taylor,Abdul Shaw,Constantin Albu,Daniel Whitaker,Aaron Doyle,Bruce Ramirez,Jonathan Walters,Antonio Tanzini,Jorge Daniels,Steven Keller,Kevin Kent,Daniel Cruz,Wolfgang Misicher,Constantin Stănescu,Steven King,Bjorn Kjóisdóttir,Darrell Baker,Vaclav Urban,Billy Williams,John Duke,Tyler Maughan,Joshua Church,Michael Crawford,John Krause,Chad Jones,Dominic Wong,Pavel Čermák,Andrea Casarin,James Dennis,Nathaniel Dunn,Joe Ross,Oliver Smith,Joe Hayes,Jeremy Freeman,Budi Mansur,Mark Perry,Jeffrey Alexander,Arthur Carter,Dylan Dickinson,Gustav Pedersen,Ferenc Nagy,Dieter Kruschwitz,Finbar McKelvey,Callum Jones,William McNeely
10_28,Standard Event #28,Standard Event #28,Dale Howell,Jesse West,Vasile Tomescu,Chad Jones,Anders Thomsen,Michael Carrillo,Brandon Baker,Danny Taylor,Travis Callahan,Harry Miles,Joe Hayes,Adam Milmo,Joshua Church,Joe Heath,Constantin Albu,Ethan Cox,Peter Steiger,Kyle Morales,Aidan Reardon,Terence Heaney,Luis Arranz,Mark Perry,Anthony Reid,Daniel Whitaker,Darrell Baker,Bjorn Kjóisdóttir,Pavel Čermák,Daniel Cruz,Michael Johnson,Stephen Johnson,Mariusz Machowicz,Evan Dasey,Nathan Banks,Jorge Daniels,Tyler Maughan,Antanas Žukauskas,Adam Franco,Philip Hall,Jason Clark,Juan Bird,Francisco Guajardo,Kevin Hensley,Michael Gordon,Sean Taylor,Mark Estrada,Michael Russell,Jeremy Freeman,Russell Warner,Charles Leonard,Kevin Thomas,Shane Harris,Kelly Ward,Budi Mansur,George Leblanc,Leslie Moore,Randall Miller,Michael Davis,Kristjan Sillisdóttir,Michael Jäkel,Patrick Schmitz,Kaur Tamm,James Dennis,Kyle Cole,John Krause,Steven King,Nathaniel Dunn,Nicolae Cristea,Daniel Wilson,Duncan Wood,Pavel Marošová,Damon Peterson,Tomas Brožová,Craig Smith,Wolfgang Misicher,David Munoz,Kevin Kent,William Hernandez,Oliver Smith,Bernard Dubois,Abdul Shaw,Jonathan Walters,Constantin Stănescu,Gustav Pedersen,Darius Grimes,Callum Davison,Macauley McCluskey,Ronald Lambrechts,Aaron Doyle,Dominic Wong,Shaun Wilson,Diogo Freitas,Steven Keller,Andrea Casarin,Josh Boyce,Dylan Dickinson,Jeffery Williams,Michael Sorgatz,Christian Henry,Elliott Phillips,Conor Lee,Timo Varis,Eric Welch,Andrew Collins,Manuel Manning,Karoly Molnár,James Jennings,Luke Clark,Andrew Garrett,Owen Taylor,Ronald Wilcox,Stephen Schwartz,Adam Martinez,David Garcia,Miguel Loyola,Ryan Hubbard,Vaclav Urban,William Ortega,John Duke,Michael Crawford,Martin Simmons,Zachary Patel,Dennis Lyons,Jose Lucero,Christian Henry,Arthur Carter,Bryan Lennon,Terry Nguyen,Bruce Ramirez,Andreas Weinhage,Jon Steinþórsson,Brian Mccullough,Bryan Washington,Huynh Phạm,Daniel Carter,David Morris,Milan Paľovčík,Ferenc Nagy,Billy Williams,William McNeely,Scott Watson,Dieter Kruschwitz,Joe Ross,Magnus Kristoffersen,Finbar McKelvey,Stanley Harrison,Jeffrey Alexander,Magnus Svavarsson,Callum Jones,Matthew Kim,Antonio Tanzini
10_29,Standard Invitational #14,Standard Invitational #14,Josh Boyce,Billy Williams,Jason Clark,Christian Henry,Craig Smith,Joshua Church,Joe Heath,Michael Jäkel,Kevin Kent,Kevin Thomas,Kaur Tamm,Michael Crawford,Peter Steiger,Callum Davison,Sean Taylor,Christian Henry,Aidan Reardon,Danny Taylor,Zachary Patel,Joe Hayes,Luis Arranz,Darius Grimes,Mark Estrada,Andreas Weinhage,Bjorn Kjóisdóttir,John Krause,Daniel Whitaker,James Dennis,Abdul Shaw,Steven Keller,Daniel Cruz,Michael Gordon,Andrew Garrett,Kevin Hensley,Travis Callahan,Kyle Morales,Philip Hall,Michael Sorgatz,Aaron Doyle,Bruce Ramirez,Francisco Guajardo,Vasile Tomescu,Dale Howell,Stephen Johnson,Nathaniel Dunn,Karoly Molnár,Ronald Wilcox,Charles Leonard,Jeffrey Alexander,Brandon Baker,Oliver Smith,Milan Paľovčík,Jorge Daniels,Jonathan Walters,George Leblanc,Eric Welch,Michael Russell,Shane Harris,Nathan Banks,David Garcia,Dennis Lyons,Stephen Schwartz,Miguel Loyola,Tyler Maughan,Randall Miller,Kelly Ward,Russell Warner,Chad Jones,Luke Clark,Mariusz Machowicz,Steven King,Damon Peterson,James Jennings,Ferenc Nagy,Brian Mccullough,Anders Thomsen,Daniel Carter,Jeffery Williams,Pavel Marošová,Andrea Casarin,Conor Lee,Michael Carrillo,Adam Milmo,Ryan Hubbard,David Morris,Michael Davis,David Munoz,Jesse West,Owen Taylor,Antonio Tanzini,Kristjan Sillisdóttir,Vaclav Urban,Macauley McCluskey,Evan Dasey,John Duke,William Hernandez,Jeremy Freeman,Dominic Wong,William Ortega,Budi Mansur,Manuel Manning,Wolfgang Misicher,Adam Franco,Juan Bird,Huynh Phạm,Patrick Schmitz,Bryan Washington,Bryan Lennon,Michael Johnson,Antanas Žukauskas,Jose Lucero,Terence Heaney,Jon Steinþórsson,Anthony Reid,Constantin Stănescu,Martin Simmons,Magnus Svavarsson,Darrell Baker,Stanley Harrison,Terry Nguyen,Shaun Wilson,Ethan Cox,Pavel Čermák,Andrew Collins,Elliott Phillips,Mark Perry,Duncan Wood,Daniel Wilson,Constantin Albu,Scott Watson,Leslie Moore,Dylan Dickinson,Ronald Lambrechts,Bernard Dubois,Magnus Kristoffersen,Timo Varis,Diogo Freitas,Nicolae Cristea,Harry Miles,Joe Ross,Dieter Kruschwitz,Tomas Brožová,Arthur Carter,Kyle Cole,Gustav Pedersen,Adam Martinez,Callum Jones,Finbar McKelvey,Matthew Kim,William McNeely
10_30,Standard Event #30,Standard Event #30,Conor Lee,Juan Bird,Aidan Reardon,Joe Hayes,Michael Crawford,Stephen Schwartz,Huynh Phạm,Jesse West,Michael Davis,Leslie Moore,Josh Boyce,Ethan Cox,Ronald Lambrechts,James Jennings,Christian Henry,Francisco Guajardo,Kevin Hensley,Damon Peterson,Ryan Hubbard,Andreas Weinhage,Dale Howell,Kevin Kent,Manuel Manning,Magnus Kristoffersen,Michael Russell,Martin Simmons,Luke Clark,Bruce Ramirez,Danny Taylor,Timo Varis,William Ortega,Eric Welch,Craig Smith,Darrell Baker,Kevin Thomas,Daniel Wilson,Vaclav Urban,Brandon Baker,Bryan Lennon,Michael Gordon,Diogo Freitas,Jason Clark,Mariusz Machowicz,Christian Henry,Callum Davison,David Morris,Vasile Tomescu,Michael Jäkel,Darius Grimes,Ronald Wilcox,Joshua Church,Mark Perry,Owen Taylor,Patrick Schmitz,Jeffrey Alexander,Randall Miller,Joe Heath,Sean Taylor,Mark Estrada,Adam Martinez,Harry Miles,James Dennis,Andrew Collins,Macauley McCluskey,Anders Thomsen,Luis Arranz,Elliott Phillips,Dennis Lyons,Bjorn Kjóisdóttir,Milan Paľovčík,Kyle Morales,Antanas Žukauskas,Steven Keller,Michael Carrillo,Daniel Whitaker,Anthony Reid,Shane Harris,Jeremy Freeman,Kelly Ward,Shaun Wilson,Steven King,Duncan Wood,Arthur Carter,Constantin Albu,Terry Nguyen,Tyler Maughan,Russell Warner,Jorge Daniels,Ferenc Nagy,Karoly Molnár,Charles Leonard,Nicolae Cristea,George Leblanc,Andrew Garrett,John Krause,Jose Lucero,Evan Dasey,Miguel Loyola,Scott Watson,David Munoz,Zachary Patel,Philip Hall,Oliver Smith,Travis Callahan,Nathan Banks,Adam Milmo,Stephen Johnson,Bernard Dubois,Michael Johnson,Abdul Shaw,Jeffery Williams,Nathaniel Dunn,Constantin Stănescu,Michael Sorgatz,Billy Williams,Tomas Brožová,Kaur Tamm,Chad Jones,Bryan Washington,Jonathan Walters,Adam Franco,Pavel Marošová,Callum Jones,Gustav Pedersen,Peter Steiger,Pavel Čermák,Jon Steinþórsson,Wolfgang Misicher,Aaron Doyle,Daniel Carter,Antonio Tanzini,Daniel Cruz,David Garcia,Kristjan Sillisdóttir,Andrea Casarin,Kyle Cole,Terence Heaney,Stanley Harrison,Dylan Dickinson,Matthew Kim,William Hernandez,Budi Mansur,Finbar McKelvey,Brian Mccullough,Joe Ross,William McNeely,John Duke,Dominic Wong,Magnus Svavarsson,Dieter Kruschwitz
