season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
7_21,Standard Invitational #10,Standard Invitational #10,Milan Paľovčík,Christian Henry,Damon Peterson,Constantin Albu,Dennis Lyons,Adam Milmo,Jeffery Williams,Michael Davis,Jose Lucero,Patrick Schmitz,Brandon Baker,Manuel Manning,Jesse West,Leslie Moore,Krzysztof Ochab,Timothy Hamilton,Adam Jensen,Mark Perry,Bjorn Kjóisdóttir,Travis Callahan,Stephen Johnson,Philip Hall,Jeremy Freeman,Josh Boyce,Terry Nguyen,Constantin Stănescu,James Jennings,James Dennis,Jozsef Horváth,Callum Davison,Luis Arranz,Ryan Hubbard,Wim Postma,Bruce Owens,Ante Jerič,Craig Jackson,Michael Crawford,Craig Smith,Laszlo Szabó,Nathan Banks,Conor Lee,Sean Taylor,Jason Clark,Kevin Hensley,Patrick Bennett,Russell Warner,Cody McGahey,Brandon Silva,Harry Miles,Scott Diaz,Joe Heath,Peter Steiger,Kevin Roberts,Darius Grimes,Mikael Ekholm,Christian Leblanc,Rian Doorty,Martin Simmons,Andrew Collins,Kyle Morales,Anders Thomsen,Cristian Salazar,Ibrahim Şama,David Johnston,Conall Horgan,Michael Russell,Rory Sheerin,Chad Jones,Pavel Čermák,Zachary Patel,Daniel Whitaker,Randall Miller,Michael Nette,Charles Leonard,Scott Torres,David Munoz,Austin Love,Tyler Maughan,Michael Gordon,Daniel Rios,Anthony Gaines,Antanas Žukauskas,Rihards Siliņš,David Morris,Vu Trần,Mark Estrada,Luke Clark,Anthony Reid,Allen Smith,Ethan Cox,Abdul Shaw,John Brown,Vasile Tomescu,Christian Henry,Juan Gaytán,Darrell Baker,William Ortega,Joshua Clark,Kevin Kent,Francisco Guajardo,Andrea Terragni,Elliot Holmes,Tomislav Sakač,Dumitru Stoica,Adam Franco,Simon Wilson,Terence Heaney,Diogo Freitas,Shane Harris,John Case,Petr Navrátil,Karoly Molnár,Michael Jäkel,Kenneth Charles,Derrick Robinson,Trevor Booker,Tomas Brožová,Kaur Tamm,Eric Ryan,Aidan Reardon,Duncan Wood,Nicholas Byrd,Dillon Stanley,James Baker,Alexander Campbell,Elliott Phillips,Aaron Doyle,Michael Johnson,Greg Stevens,Christian Jacques,Andreas Jungfer,Dominic Kilgallen,Angel Lara,Christopher Dudley,Cody Ramirez,Timo Varis,Richard Roy,Keith Robinson,Ren Sasaki,Steven Keller,Petar Vodopivec,Martin Kazík,Raymond Lane,Christopher Norris,Billy Williams,Kevin Cole,Ethan Hoffman,Fredrik Thorén,Diogo Castro,Kelvin Cohen
7_22,Standard Event #22,Standard Event #22,Andrew Collins,Mark Estrada,David Munoz,Constantin Albu,James Jennings,Luis Arranz,Joe Heath,Kaur Tamm,Zachary Patel,Michael Russell,Karoly Molnár,Manuel Manning,James Dennis,Abdul Shaw,Vu Trần,Tyler Maughan,Kyle Morales,Darius Grimes,Elliott Phillips,Alexander Campbell,Dennis Lyons,Milan Paľovčík,Billy Williams,Nathan Banks,Adam Franco,Adam Milmo,Travis Callahan,Timothy Hamilton,Josh Boyce,Jesse West,Steven Keller,Kevin Roberts,Michael Johnson,Trevor Booker,Peter Steiger,Jason Clark,Chad Jones,Rory Sheerin,Randall Miller,Michael Jäkel,Russell Warner,David Morris,Shane Harris,Anthony Gaines,Harry Miles,Aaron Doyle,Daniel Whitaker,Patrick Schmitz,Cristian Salazar,David Johnston,William Ortega,Greg Stevens,Jose Lucero,Andreas Jungfer,Anthony Reid,Charles Leonard,Richard Roy,Michael Crawford,Francisco Guajardo,Mark Perry,Scott Diaz,Kevin Hensley,Damon Peterson,Michael Davis,Craig Jackson,Timo Varis,Philip Hall,Martin Simmons,Diogo Freitas,Christian Leblanc,Vasile Tomescu,Dumitru Stoica,Patrick Bennett,Jozsef Horváth,Daniel Rios,Christian Jacques,Brandon Baker,Petar Vodopivec,Anders Thomsen,Bruce Owens,Raymond Lane,Dillon Stanley,Callum Davison,Bjorn Kjóisdóttir,Krzysztof Ochab,Conor Lee,Craig Smith,Ante Jerič,Michael Nette,Michael Gordon,Ibrahim Şama,Luke Clark,Jeffery Williams,Tomas Brožová,Leslie Moore,Mikael Ekholm,Aidan Reardon,Eric Ryan,Elliot Holmes,Antanas Žukauskas,James Baker,Laszlo Szabó,Dominic Kilgallen,Constantin Stănescu,Wim Postma,Joshua Clark,Rian Doorty,Duncan Wood,Allen Smith,Ethan Cox,Stephen Johnson,Ryan Hubbard,Scott Torres,Kevin Kent,Brandon Silva,Christian Henry,Martin Kazík,Terence Heaney,Christian Henry,Cody McGahey,John Case,Austin Love,Pavel Čermák,Sean Taylor,Angel Lara,Darrell Baker,Nicholas Byrd,Juan Gaytán,Derrick Robinson,Fredrik Thorén,Simon Wilson,Ethan Hoffman,John Brown,Adam Jensen,Christopher Norris,Andrea Terragni,Christopher Dudley,Terry Nguyen,Tomislav Sakač,Jeremy Freeman,Conall Horgan,Keith Robinson,Kevin Cole,Petr Navrátil,Kelvin Cohen,Rihards Siliņš,Diogo Castro,Cody Ramirez,Kenneth Charles,Ren Sasaki
7_23,Standard Invitational #11,Standard Invitational #11,Leslie Moore,Tyler Maughan,Jeffery Williams,Bjorn Kjóisdóttir,Damon Peterson,Milan Paľovčík,Manuel Manning,Anthony Reid,James Dennis,Jesse West,Martin Kazík,Russell Warner,Mark Perry,Dominic Kilgallen,Duncan Wood,Patrick Bennett,Kyle Morales,Elliot Holmes,Craig Smith,Karoly Molnár,Cody Ramirez,Darius Grimes,Michael Johnson,Abdul Shaw,Craig Jackson,Conor Lee,Kaur Tamm,Travis Callahan,Philip Hall,Cody McGahey,Mikael Ekholm,Sean Taylor,Daniel Whitaker,Jeremy Freeman,Anthony Gaines,David Morris,Christian Henry,Wim Postma,Trevor Booker,Mark Estrada,Constantin Albu,Vasile Tomescu,Christian Jacques,Luis Arranz,Andrew Collins,Rory Sheerin,Harry Miles,Constantin Stănescu,Michael Crawford,Steven Keller,Billy Williams,Conall Horgan,Scott Torres,Nicholas Byrd,Keith Robinson,Kevin Hensley,Josh Boyce,David Johnston,Adam Franco,Derrick Robinson,Michael Davis,Peter Steiger,Michael Nette,James Jennings,Juan Gaytán,Tomas Brožová,Timothy Hamilton,Michael Russell,Pavel Čermák,Simon Wilson,Ethan Cox,Elliott Phillips,Christian Henry,Joe Heath,William Ortega,Michael Jäkel,Nathan Banks,Tomislav Sakač,Diogo Castro,Cristian Salazar,Kevin Kent,Petar Vodopivec,Terry Nguyen,Ante Jerič,Kevin Roberts,Timo Varis,James Baker,John Case,Aidan Reardon,Greg Stevens,Zachary Patel,Adam Milmo,Terence Heaney,Eric Ryan,Kevin Cole,Richard Roy,Daniel Rios,Ibrahim Şama,Randall Miller,Anders Thomsen,Scott Diaz,Stephen Johnson,Darrell Baker,Jason Clark,Ethan Hoffman,Martin Simmons,Aaron Doyle,Austin Love,Chad Jones,Antanas Žukauskas,Francisco Guajardo,Shane Harris,Ryan Hubbard,Christopher Dudley,Christian Leblanc,Patrick Schmitz,David Munoz,Joshua Clark,Dennis Lyons,Luke Clark,Charles Leonard,Callum Davison,Vu Trần,Angel Lara,Laszlo Szabó,Bruce Owens,Krzysztof Ochab,Diogo Freitas,Jose Lucero,Andreas Jungfer,Ren Sasaki,Rian Doorty,Brandon Baker,Alexander Campbell,Jozsef Horváth,Brandon Silva,Michael Gordon,Adam Jensen,John Brown,Dumitru Stoica,Kelvin Cohen,Dillon Stanley,Andrea Terragni,Rihards Siliņš,Fredrik Thorén,Raymond Lane,Allen Smith,Kenneth Charles,Christopher Norris,Petr Navrátil
7_24,Standard Event #24,Standard Event #24,Aidan Reardon,Manuel Manning,Jeffery Williams,Sean Taylor,Callum Davison,Ryan Hubbard,Patrick Schmitz,Charles Leonard,Jesse West,Constantin Stănescu,Peter Steiger,Adam Milmo,Mark Perry,Andrew Collins,Constantin Albu,Damon Peterson,Kevin Hensley,Vu Trần,Simon Wilson,Keith Robinson,Elliott Phillips,Michael Crawford,Diogo Freitas,Daniel Rios,Pavel Čermák,Daniel Whitaker,Kevin Kent,Anthony Reid,James Dennis,Timo Varis,Michael Gordon,David Munoz,Michael Russell,Antanas Žukauskas,Bjorn Kjóisdóttir,Alexander Campbell,Cody McGahey,Michael Davis,Patrick Bennett,Nicholas Byrd,Martin Simmons,Conor Lee,Mark Estrada,Dennis Lyons,Brandon Baker,Craig Jackson,Vasile Tomescu,Karoly Molnár,David Morris,Craig Smith,Rian Doorty,Michael Jäkel,Derrick Robinson,Philip Hall,Mikael Ekholm,Zachary Patel,Travis Callahan,Francisco Guajardo,Tyler Maughan,Abdul Shaw,Jeremy Freeman,Jose Lucero,Chad Jones,Leslie Moore,James Baker,Joshua Clark,Michael Johnson,Harry Miles,Kyle Morales,Billy Williams,Christian Leblanc,Milan Paľovčík,Tomas Brožová,Krzysztof Ochab,Ethan Cox,Jozsef Horváth,John Case,Richard Roy,Dominic Kilgallen,Christopher Dudley,Russell Warner,Stephen Johnson,Shane Harris,Darrell Baker,Adam Jensen,Dumitru Stoica,Michael Nette,Jason Clark,Scott Torres,William Ortega,Allen Smith,Brandon Silva,Juan Gaytán,Kelvin Cohen,Cristian Salazar,Luke Clark,Trevor Booker,Eric Ryan,Ibrahim Şama,Anders Thomsen,Kevin Cole,Terence Heaney,Christian Henry,Dillon Stanley,Wim Postma,Aaron Doyle,Darius Grimes,Rory Sheerin,Andreas Jungfer,Luis Arranz,James Jennings,Terry Nguyen,Duncan Wood,Martin Kazík,Tomislav Sakač,Josh Boyce,Elliot Holmes,Diogo Castro,Scott Diaz,Angel Lara,Petar Vodopivec,Bruce Owens,Kaur Tamm,Randall Miller,Adam Franco,Conall Horgan,Christian Henry,Laszlo Szabó,Cody Ramirez,Ren Sasaki,Steven Keller,Timothy Hamilton,Greg Stevens,Joe Heath,Fredrik Thorén,Andrea Terragni,Austin Love,Ethan Hoffman,Ante Jerič,Nathan Banks,Kevin Roberts,Rihards Siliņš,Christopher Norris,Christian Jacques,Raymond Lane,Anthony Gaines,David Johnston,Petr Navrátil,John Brown,Kenneth Charles
7_25,Standard Invitational #12,Standard Invitational #12,Kevin Kent,Craig Smith,Juan Gaytán,Andrew Collins,Adam Milmo,Mark Estrada,Kevin Hensley,Luis Arranz,Damon Peterson,Jesse West,Diogo Freitas,Kaur Tamm,Martin Simmons,Shane Harris,David Munoz,Zachary Patel,Jozsef Horváth,Adam Franco,Travis Callahan,Michael Gordon,Terry Nguyen,Luke Clark,Steven Keller,Michael Johnson,Peter Steiger,James Jennings,Elliott Phillips,James Baker,Sean Taylor,Daniel Whitaker,Darius Grimes,Ryan Hubbard,Michael Davis,James Dennis,Joe Heath,Patrick Schmitz,Jason Clark,Harry Miles,Tomas Brožová,Brandon Silva,William Ortega,Callum Davison,Philip Hall,Nathan Banks,Duncan Wood,Conor Lee,Antanas Žukauskas,Aaron Doyle,Josh Boyce,Francisco Guajardo,Anders Thomsen,Aidan Reardon,Bruce Owens,Leslie Moore,John Case,Jose Lucero,Chad Jones,Krzysztof Ochab,Adam Jensen,Petr Navrátil,Anthony Gaines,Alexander Campbell,Cristian Salazar,Randall Miller,Pavel Čermák,Vasile Tomescu,Christian Leblanc,Ante Jerič,Cody McGahey,Milan Paľovčík,Jeffery Williams,John Brown,Manuel Manning,Billy Williams,Vu Trần,Kyle Morales,Anthony Reid,Daniel Rios,Scott Torres,Kevin Cole,Christopher Dudley,Jeremy Freeman,Brandon Baker,Tomislav Sakač,Russell Warner,Charles Leonard,Simon Wilson,Tyler Maughan,Kevin Roberts,Karoly Molnár,Mikael Ekholm,Constantin Stănescu,David Morris,Timothy Hamilton,Michael Nette,Patrick Bennett,Greg Stevens,Ethan Hoffman,Craig Jackson,Wim Postma,Dillon Stanley,Mark Perry,Dennis Lyons,Kenneth Charles,Abdul Shaw,Martin Kazík,Stephen Johnson,Rory Sheerin,Trevor Booker,Rihards Siliņš,Elliot Holmes,Kelvin Cohen,Petar Vodopivec,Austin Love,Joshua Clark,Christian Henry,Michael Russell,Andreas Jungfer,Keith Robinson,Terence Heaney,Michael Jäkel,Constantin Albu,Rian Doorty,Christian Henry,Scott Diaz,Darrell Baker,Bjorn Kjóisdóttir,Laszlo Szabó,Richard Roy,Christian Jacques,Timo Varis,Ethan Cox,Michael Crawford,Ibrahim Şama,Cody Ramirez,Ren Sasaki,Raymond Lane,Angel Lara,David Johnston,Fredrik Thorén,Eric Ryan,Derrick Robinson,Allen Smith,Dumitru Stoica,Nicholas Byrd,Conall Horgan,Dominic Kilgallen,Andrea Terragni,Diogo Castro,Christopher Norris
7_26,Major #3,American Open,Patrick Schmitz,Francisco Guajardo,Mark Estrada,Elliot Holmes,William Ortega,Constantin Albu,Darius Grimes,Billy Williams,Jozsef Horváth,Daniel Rios,Philip Hall,Zachary Patel,Steven Keller,Michael Davis,Leslie Moore,Darrell Baker,Jeffery Williams,Adam Milmo,Constantin Stănescu,Patrick Bennett,Manuel Manning,Krzysztof Ochab,Kevin Roberts,Ante Jerič,Andrew Collins,James Baker,Callum Davison,Karoly Molnár,Shane Harris,Vasile Tomescu,Josh Boyce,Richard Roy,Abdul Shaw,Michael Gordon,Russell Warner,James Jennings,Duncan Wood,Kevin Hensley,Kyle Morales,Nathan Banks,Wim Postma,Kaur Tamm,Diogo Freitas,Petar Vodopivec,Craig Smith,Elliott Phillips,Adam Jensen,Nicholas Byrd,Adam Franco,Martin Kazík,Luke Clark,Bruce Owens,Sean Taylor,Cody McGahey,Dennis Lyons,Dillon Stanley,James Dennis,John Case,Brandon Baker,Christian Henry,Anthony Reid,Timothy Hamilton,Conor Lee,Trevor Booker,Laszlo Szabó,Ryan Hubbard,Rian Doorty,Timo Varis,Brandon Silva,Travis Callahan,Bjorn Kjóisdóttir,Tomas Brožová,Milan Paľovčík,Martin Simmons,Allen Smith,Pavel Čermák,Antanas Žukauskas,Dumitru Stoica,Keith Robinson,Dominic Kilgallen,Rihards Siliņš,Christian Henry,Terry Nguyen,Jose Lucero,Joshua Clark,Terence Heaney,Tyler Maughan,Damon Peterson,Ethan Cox,Stephen Johnson,Raymond Lane,Austin Love,Daniel Whitaker,Simon Wilson,Juan Gaytán,Cody Ramirez,Mark Perry,Michael Crawford,Mikael Ekholm,Anders Thomsen,Aidan Reardon,Petr Navrátil,Michael Jäkel,Christopher Dudley,David Morris,Christian Jacques,Ibrahim Şama,Joe Heath,Craig Jackson,David Munoz,Chad Jones,Michael Russell,Jesse West,Kevin Kent,Conall Horgan,Alexander Campbell,Charles Leonard,Greg Stevens,Andreas Jungfer,Randall Miller,Luis Arranz,Peter Steiger,Anthony Gaines,Jason Clark,David Johnston,Michael Nette,Fredrik Thorén,Vu Trần,Michael Johnson,Jeremy Freeman,Cristian Salazar,Harry Miles,Christian Leblanc,Diogo Castro,Aaron Doyle,Kevin Cole,Eric Ryan,Rory Sheerin,Angel Lara,Ethan Hoffman,Derrick Robinson,Scott Diaz,Ren Sasaki,Kenneth Charles,Andrea Terragni,Scott Torres,John Brown,Tomislav Sakač,Kelvin Cohen,Christopher Norris
7_27,Standard Invitational #13,Standard Invitational #13,Karoly Molnár,Ryan Hubbard,Aidan Reardon,Terry Nguyen,Zachary Patel,Anthony Gaines,Randall Miller,Michael Jäkel,Kevin Hensley,Manuel Manning,Elliott Phillips,Jeffery Williams,Antanas Žukauskas,Jose Lucero,James Dennis,James Jennings,Michael Gordon,Luke Clark,Dennis Lyons,Travis Callahan,Duncan Wood,Stephen Johnson,Diogo Freitas,Michael Johnson,Vu Trần,Michael Crawford,Sean Taylor,Nathan Banks,Philip Hall,Darius Grimes,Timo Varis,Charles Leonard,Aaron Doyle,Josh Boyce,Craig Jackson,Andrew Collins,Dillon Stanley,Anders Thomsen,Kevin Roberts,Patrick Schmitz,Cody McGahey,Elliot Holmes,Francisco Guajardo,Scott Diaz,Jason Clark,Vasile Tomescu,Tyler Maughan,Mark Perry,Derrick Robinson,Adam Franco,Leslie Moore,Simon Wilson,Chad Jones,Bjorn Kjóisdóttir,Luis Arranz,Peter Steiger,Jeremy Freeman,Trevor Booker,Fredrik Thorén,Shane Harris,Harry Miles,Michael Nette,Conor Lee,Pavel Čermák,Craig Smith,Billy Williams,Kaur Tamm,Conall Horgan,Christian Henry,Christian Henry,Steven Keller,Anthony Reid,David Johnston,Rian Doorty,Michael Russell,Christopher Dudley,Kevin Kent,Juan Gaytán,Cody Ramirez,Daniel Whitaker,David Morris,Nicholas Byrd,David Munoz,Mikael Ekholm,Callum Davison,Brandon Silva,Ante Jerič,Greg Stevens,Jesse West,Kyle Morales,Brandon Baker,Tomas Brožová,Patrick Bennett,Constantin Albu,Ethan Cox,Bruce Owens,Mark Estrada,John Brown,Darrell Baker,Kevin Cole,Austin Love,Cristian Salazar,Joshua Clark,Eric Ryan,Timothy Hamilton,Ethan Hoffman,Abdul Shaw,Raymond Lane,Wim Postma,Michael Davis,Terence Heaney,Milan Paľovčík,Joe Heath,Petar Vodopivec,Dumitru Stoica,William Ortega,Constantin Stănescu,Richard Roy,Adam Milmo,Andreas Jungfer,Adam Jensen,Damon Peterson,Martin Simmons,Russell Warner,Jozsef Horváth,Petr Navrátil,Laszlo Szabó,Daniel Rios,Ibrahim Şama,John Case,James Baker,Kenneth Charles,Andrea Terragni,Alexander Campbell,Rory Sheerin,Diogo Castro,Tomislav Sakač,Krzysztof Ochab,Christian Leblanc,Allen Smith,Dominic Kilgallen,Martin Kazík,Keith Robinson,Christian Jacques,Rihards Siliņš,Scott Torres,Ren Sasaki,Kelvin Cohen,Christopher Norris,Angel Lara
7_28,Standard Event #28,Standard Event #28,Pavel Čermák,Dillon Stanley,Constantin Albu,Sean Taylor,Brandon Baker,David Morris,Michael Davis,Travis Callahan,Chad Jones,Vasile Tomescu,Christian Henry,Charles Leonard,Manuel Manning,Michael Crawford,Martin Simmons,Elliott Phillips,Joe Heath,Shane Harris,Michael Gordon,Michael Jäkel,Terry Nguyen,Leslie Moore,Dominic Kilgallen,Ryan Hubbard,Cody McGahey,Francisco Guajardo,David Munoz,Kevin Roberts,Anders Thomsen,Keith Robinson,Callum Davison,Andrew Collins,Jason Clark,Richard Roy,Darrell Baker,Daniel Rios,Randall Miller,Christian Henry,Christopher Dudley,David Johnston,Juan Gaytán,Terence Heaney,Kyle Morales,Aidan Reardon,Antanas Žukauskas,Philip Hall,Luke Clark,Scott Diaz,William Ortega,Craig Smith,Patrick Schmitz,Christian Jacques,Tyler Maughan,Derrick Robinson,Jose Lucero,Martin Kazík,Eric Ryan,Bjorn Kjóisdóttir,Jeffery Williams,Mark Perry,Jesse West,Ibrahim Şama,Jeremy Freeman,Diogo Freitas,Nicholas Byrd,Rory Sheerin,Duncan Wood,Greg Stevens,Alexander Campbell,James Jennings,Adam Franco,Michael Russell,Krzysztof Ochab,Andreas Jungfer,Trevor Booker,Kaur Tamm,Raymond Lane,Steven Keller,Darius Grimes,Josh Boyce,Ethan Cox,Conor Lee,Craig Jackson,Kevin Hensley,Daniel Whitaker,Elliot Holmes,Billy Williams,Tomas Brožová,Nathan Banks,Karoly Molnár,Simon Wilson,John Brown,Peter Steiger,Timothy Hamilton,Adam Milmo,James Baker,Aaron Doyle,Kevin Cole,Russell Warner,Dennis Lyons,Stephen Johnson,Kenneth Charles,Dumitru Stoica,Luis Arranz,Cristian Salazar,Patrick Bennett,Constantin Stănescu,Christian Leblanc,Brandon Silva,John Case,Anthony Reid,Abdul Shaw,Conall Horgan,Damon Peterson,Cody Ramirez,Milan Paľovčík,Allen Smith,Mark Estrada,Timo Varis,Kelvin Cohen,Zachary Patel,Harry Miles,Kevin Kent,Tomislav Sakač,Ante Jerič,James Dennis,Anthony Gaines,Michael Nette,Rihards Siliņš,Petar Vodopivec,Fredrik Thorén,Mikael Ekholm,Austin Love,Jozsef Horváth,Angel Lara,Wim Postma,Vu Trần,Michael Johnson,Petr Navrátil,Diogo Castro,Andrea Terragni,Ren Sasaki,Joshua Clark,Adam Jensen,Scott Torres,Laszlo Szabó,Bruce Owens,Rian Doorty,Christopher Norris,Ethan Hoffman
7_29,Standard Invitational #14,Standard Invitational #14,Michael Davis,Michael Russell,David Morris,Milan Paľovčík,Tyler Maughan,Christian Henry,Leslie Moore,Luke Clark,Manuel Manning,Kyle Morales,Billy Williams,Joe Heath,Jesse West,Conor Lee,Jason Clark,Adam Milmo,Adam Franco,Michael Nette,Patrick Bennett,John Case,Russell Warner,Anthony Reid,Michael Jäkel,Trevor Booker,Anthony Gaines,Travis Callahan,Craig Jackson,David Munoz,Ethan Cox,Rory Sheerin,Nathan Banks,Pavel Čermák,Dennis Lyons,Martin Simmons,Michael Crawford,Karoly Molnár,Constantin Albu,Craig Smith,Derrick Robinson,Kevin Hensley,Elliot Holmes,Darrell Baker,Christian Jacques,Philip Hall,Keith Robinson,Bjorn Kjóisdóttir,Steven Keller,Laszlo Szabó,Harry Miles,Mark Estrada,Charles Leonard,Christian Henry,Francisco Guajardo,Cody McGahey,Martin Kazík,Timo Varis,Michael Gordon,Jeffery Williams,Tomislav Sakač,William Ortega,Vasile Tomescu,Christian Leblanc,Adam Jensen,Kevin Kent,Petar Vodopivec,Terry Nguyen,Timothy Hamilton,Kaur Tamm,Chad Jones,Ren Sasaki,Shane Harris,Richard Roy,Duncan Wood,Peter Steiger,Jozsef Horváth,Juan Gaytán,Rian Doorty,Ante Jerič,Elliott Phillips,Randall Miller,Daniel Rios,Kevin Roberts,Ibrahim Şama,Sean Taylor,Austin Love,Anders Thomsen,Aaron Doyle,Christopher Dudley,Tomas Brožová,Conall Horgan,Wim Postma,Terence Heaney,Damon Peterson,Cristian Salazar,Diogo Freitas,Fredrik Thorén,James Jennings,Daniel Whitaker,Dumitru Stoica,Jeremy Freeman,Krzysztof Ochab,Michael Johnson,Aidan Reardon,Darius Grimes,Alexander Campbell,James Dennis,Ryan Hubbard,Petr Navrátil,Bruce Owens,Patrick Schmitz,Dominic Kilgallen,Andreas Jungfer,Kenneth Charles,Zachary Patel,Brandon Baker,Simon Wilson,Luis Arranz,Jose Lucero,Dillon Stanley,James Baker,Andrew Collins,Scott Diaz,Mark Perry,Angel Lara,Ethan Hoffman,John Brown,Callum Davison,Joshua Clark,Josh Boyce,David Johnston,Antanas Žukauskas,Abdul Shaw,Cody Ramirez,Vu Trần,Stephen Johnson,Constantin Stănescu,Andrea Terragni,Greg Stevens,Brandon Silva,Eric Ryan,Kelvin Cohen,Mikael Ekholm,Allen Smith,Kevin Cole,Diogo Castro,Nicholas Byrd,Raymond Lane,Christopher Norris,Scott Torres,Rihards Siliņš
7_30,Standard Event #30,Standard Event #30,Russell Warner,Aidan Reardon,Ethan Cox,Michael Jäkel,Christopher Dudley,Damon Peterson,Terry Nguyen,Adam Franco,Dennis Lyons,William Ortega,Anders Thomsen,Michael Russell,Elliott Phillips,David Johnston,Anthony Reid,Timo Varis,Mark Estrada,Bjorn Kjóisdóttir,Derrick Robinson,Darius Grimes,Harry Miles,Daniel Rios,Jose Lucero,Kevin Kent,Diogo Freitas,Travis Callahan,Austin Love,Cody McGahey,Elliot Holmes,Randall Miller,Christian Leblanc,Andrew Collins,Jason Clark,Martin Kazík,Billy Williams,Christian Henry,Stephen Johnson,Patrick Bennett,Aaron Doyle,Darrell Baker,Kaur Tamm,Steven Keller,Leslie Moore,Milan Paľovčík,David Munoz,Richard Roy,Michael Gordon,Pavel Čermák,Constantin Stănescu,Eric Ryan,Shane Harris,Brandon Baker,Duncan Wood,Jozsef Horváth,Michael Nette,Petar Vodopivec,Luis Arranz,Anthony Gaines,Luke Clark,Christian Henry,James Dennis,Zachary Patel,Brandon Silva,Patrick Schmitz,Callum Davison,Trevor Booker,Chad Jones,Ante Jerič,Greg Stevens,Dillon Stanley,Conall Horgan,John Case,Philip Hall,Scott Diaz,Kevin Hensley,Josh Boyce,Conor Lee,Jeremy Freeman,Timothy Hamilton,Manuel Manning,Craig Smith,Dominic Kilgallen,Mikael Ekholm,Vasile Tomescu,Adam Milmo,Karoly Molnár,Kevin Roberts,Nathan Banks,Ryan Hubbard,Francisco Guajardo,John Brown,Jeffery Williams,James Jennings,Allen Smith,Kyle Morales,Joe Heath,Constantin Albu,Dumitru Stoica,Martin Simmons,Craig Jackson,Peter Steiger,Tyler Maughan,Alexander Campbell,Juan Gaytán,Tomislav Sakač,Jesse West,Joshua Clark,Keith Robinson,Michael Crawford,David Morris,Sean Taylor,Diogo Castro,Rory Sheerin,Cody Ramirez,Michael Johnson,Christian Jacques,Angel Lara,Daniel Whitaker,Krzysztof Ochab,Abdul Shaw,Simon Wilson,Laszlo Szabó,Fredrik Thorén,Kevin Cole,Charles Leonard,Michael Davis,Mark Perry,Terence Heaney,Ren Sasaki,Cristian Salazar,Ethan Hoffman,Antanas Žukauskas,Bruce Owens,Raymond Lane,Adam Jensen,Ibrahim Şama,James Baker,Vu Trần,Rian Doorty,Tomas Brožová,Kelvin Cohen,Andreas Jungfer,Kenneth Charles,Christopher Norris,Scott Torres,Rihards Siliņš,Nicholas Byrd,Wim Postma,Andrea Terragni,Petr Navrátil
