season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
8_21,Standard Invitational #10,Standard Invitational #10,Adam Milmo,Ryan Hubbard,Mark Estrada,Kaur Tamm,Aaron Doyle,Stephen Johnson,Dennis Lyons,Zachary Patel,Jason Clark,Juan Bird,Mikael Ekholm,Macauley McCluskey,Juan Gaytán,Vu Trần,Kari Lehtimäki,Billy Williams,Leslie Moore,Bryan Washington,Ethan Cox,Aidan Reardon,Jesse West,Elliott Phillips,Diogo Freitas,Jose Lucero,David Morris,Russell Warner,Manuel Manning,Mariusz Machowicz,Damon Peterson,Vasile Tomescu,Brandon Baker,Sean Taylor,Jeremy Freeman,Michael Russell,Mark Perry,Eric Welch,Milan Paľovčík,Abdul Shaw,Terence Heaney,Anthony Barnes,Constantin Albu,Nathan Banks,Cristian Salazar,Ante Jerič,Daniel Rios,Michael Davis,Daniel Whitaker,Anthony Gaines,Karoly Molnár,Kevin Kent,Randall Miller,Jason Roberson,Kevin Hensley,Trevor Booker,Derek Jones,Stephen Schwartz,Bruce Thomas,William Ortega,Ivan Kumer,Frank Miller,Jermaine Montgomery,Michael Jäkel,Darrell Baker,Joe Heath,Michael Wells,Conor Lee,Clive Smith,Christian Henry,Johnny Hanna,Josh Boyce,Peter Steiger,Richard Lindsey,Craig Smith,Philip Hall,Timothy Hamilton,Michael Crawford,Tomas Brožová,Constantin Stănescu,Pavel Čermák,Jeffery Williams,Terry Nguyen,Andrew Collins,Kyle Morales,Simon Kemp,Anders Thomsen,Patrick Bennett,Michael Johnson,Elliot Holmes,Roberto Pedrero,Antanas Žukauskas,Andreas Weinhage,James Dennis,Tyler Maughan,Steven Keller,Darius Grimes,Adam Franco,Luke Jensen,Charles Leonard,David Munoz,Dieter Losekann,Shota Suzuki,Robin Abbott,Kaito Ito,Travis Callahan,Peter Campbell,Martin Simmons,Michael Gordon,Casey Bryant,David Garcia,John Krause,Shane Harris,Eric Hardy,Patrick Schmitz,Oliver Smith,Luke Clark,Jermaine Hodges,Colton Hammond,Harry Miles,Bjorn Kjóisdóttir,Craig Jackson,Chad Jones,Anthony Reid,Francisco Guajardo,James Jennings,Christopher Dudley,Luis Arranz,Colin Williams,Brandon Morales,Cody McGahey,Duncan Wood,Callum Davison,David Johnston,Erik Persson,Dillon Stanley,Timo Varis,Christian Henry,Stjepan Kuhar,Raymond Cline,Jozsef Horváth,Allen Freeman,Joshua Lee,Roberto Harris,Lee Smith,Anthony Cruz,Steven Gore,Frank Fellner,Brian Mendoza,Michael Hunter,Andre Carson,Richard Young
8_22,Standard Event #22,Standard Event #22,Jesse West,Peter Steiger,Michael Davis,Cody McGahey,Kevin Kent,Manuel Manning,Bjorn Kjóisdóttir,Aidan Reardon,Anthony Gaines,Russell Warner,Juan Gaytán,Luke Clark,Brandon Morales,Eric Welch,Michael Crawford,David Morris,Andrew Collins,Tyler Maughan,Craig Smith,Travis Callahan,Jeffery Williams,Joe Heath,James Dennis,Duncan Wood,Shane Harris,Kyle Morales,Charles Leonard,Darius Grimes,Allen Freeman,Christian Henry,Ante Jerič,Jeremy Freeman,Aaron Doyle,Conor Lee,Mikael Ekholm,Ryan Hubbard,Patrick Bennett,Oliver Smith,David Munoz,Dennis Lyons,Harry Miles,Kaur Tamm,Brandon Baker,Mark Estrada,Jermaine Montgomery,Tomas Brožová,William Ortega,Anthony Reid,Randall Miller,Cristian Salazar,Craig Jackson,Martin Simmons,Luis Arranz,Nathan Banks,Steven Keller,David Johnston,Andreas Weinhage,Patrick Schmitz,Leslie Moore,Mark Perry,Roberto Harris,Elliot Holmes,Karoly Molnár,Michael Russell,Callum Davison,Clive Smith,Diogo Freitas,Robin Abbott,Frank Miller,Christian Henry,Zachary Patel,Anders Thomsen,Antanas Žukauskas,Bryan Washington,Steven Gore,Kevin Hensley,Johnny Hanna,Simon Kemp,Constantin Albu,Frank Fellner,Jozsef Horváth,Bruce Thomas,Stephen Johnson,Juan Bird,Michael Johnson,Joshua Lee,James Jennings,Darrell Baker,Billy Williams,Milan Paľovčík,Francisco Guajardo,Dieter Losekann,Philip Hall,Daniel Whitaker,Damon Peterson,Josh Boyce,John Krause,Pavel Čermák,Stephen Schwartz,Terence Heaney,Ethan Cox,Michael Jäkel,Christopher Dudley,Brian Mendoza,Abdul Shaw,Jermaine Hodges,Anthony Barnes,Eric Hardy,David Garcia,Elliott Phillips,Jason Roberson,Colton Hammond,Dillon Stanley,Daniel Rios,Constantin Stănescu,Chad Jones,Derek Jones,Anthony Cruz,Adam Franco,Michael Wells,Sean Taylor,Michael Gordon,Mariusz Machowicz,Shota Suzuki,Timo Varis,Trevor Booker,Jose Lucero,Terry Nguyen,Timothy Hamilton,Kaito Ito,Kari Lehtimäki,Peter Campbell,Ivan Kumer,Lee Smith,Macauley McCluskey,Jason Clark,Adam Milmo,Andre Carson,Vu Trần,Richard Young,Vasile Tomescu,Michael Hunter,Luke Jensen,Casey Bryant,Erik Persson,Stjepan Kuhar,Raymond Cline,Colin Williams,Richard Lindsey,Roberto Pedrero
8_23,Standard Invitational #11,Standard Invitational #11,Eric Welch,Aidan Reardon,Juan Bird,Jesse West,Ryan Hubbard,Charles Leonard,Manuel Manning,Shane Harris,Patrick Schmitz,Jason Clark,Dennis Lyons,Martin Simmons,Kevin Kent,Diogo Freitas,Sean Taylor,Jeremy Freeman,Anthony Reid,Antanas Žukauskas,Stephen Schwartz,Mariusz Machowicz,Richard Young,Christian Henry,Timothy Hamilton,Kaur Tamm,James Jennings,Darius Grimes,Karoly Molnár,Kevin Hensley,Elliot Holmes,Andrew Collins,Leslie Moore,Michael Gordon,Adam Milmo,Allen Freeman,Elliott Phillips,Harry Miles,Philip Hall,Joe Heath,Vu Trần,Conor Lee,Billy Williams,Patrick Bennett,Pavel Čermák,Travis Callahan,Joshua Lee,Derek Jones,Oliver Smith,Craig Smith,James Dennis,Colton Hammond,Russell Warner,Luke Jensen,Constantin Stănescu,Duncan Wood,Andreas Weinhage,Mark Estrada,Anthony Gaines,Roberto Pedrero,Eric Hardy,Mark Perry,Kyle Morales,Darrell Baker,Daniel Whitaker,Adam Franco,Timo Varis,Peter Steiger,Juan Gaytán,Anthony Cruz,Trevor Booker,Josh Boyce,Tyler Maughan,William Ortega,Bjorn Kjóisdóttir,Luis Arranz,Michael Russell,Damon Peterson,Daniel Rios,Jose Lucero,Brandon Morales,David Garcia,Randall Miller,Macauley McCluskey,Simon Kemp,Michael Crawford,Vasile Tomescu,Michael Davis,Jeffery Williams,Steven Keller,Stephen Johnson,Ethan Cox,Francisco Guajardo,Luke Clark,Tomas Brožová,Michael Wells,Chad Jones,Steven Gore,Milan Paľovčík,Constantin Albu,Anders Thomsen,Cody McGahey,Johnny Hanna,Michael Jäkel,John Krause,Michael Johnson,Abdul Shaw,Brian Mendoza,David Morris,Erik Persson,Terry Nguyen,Christian Henry,Frank Miller,Jozsef Horváth,Aaron Doyle,Cristian Salazar,Peter Campbell,Callum Davison,Jermaine Hodges,David Munoz,Terence Heaney,Richard Lindsey,Brandon Baker,Zachary Patel,Dieter Losekann,Bryan Washington,Shota Suzuki,Anthony Barnes,Christopher Dudley,Jason Roberson,Kaito Ito,Bruce Thomas,Andre Carson,Frank Fellner,Robin Abbott,Casey Bryant,Kari Lehtimäki,Raymond Cline,Dillon Stanley,Ivan Kumer,Nathan Banks,Clive Smith,Ante Jerič,Colin Williams,Mikael Ekholm,Roberto Harris,Jermaine Montgomery,Craig Jackson,Stjepan Kuhar,David Johnston,Lee Smith,Michael Hunter
8_24,Standard Event #24,Standard Event #24,Luis Arranz,Peter Steiger,Francisco Guajardo,Terry Nguyen,Manuel Manning,Joe Heath,Mariusz Machowicz,David Munoz,Oliver Smith,Nathan Banks,Patrick Schmitz,Pavel Čermák,Anders Thomsen,Travis Callahan,Colton Hammond,Brandon Baker,Patrick Bennett,Jeffery Williams,Leslie Moore,Jesse West,Adam Franco,Johnny Hanna,Michael Jäkel,Craig Smith,Craig Jackson,Charles Leonard,Dieter Losekann,Jeremy Freeman,Timo Varis,Diogo Freitas,Macauley McCluskey,Constantin Stănescu,Michael Johnson,Josh Boyce,Frank Miller,Conor Lee,David Johnston,Martin Simmons,Jozsef Horváth,Russell Warner,Kyle Morales,Ryan Hubbard,Kaur Tamm,Duncan Wood,Adam Milmo,Mikael Ekholm,Colin Williams,Dillon Stanley,Trevor Booker,Eric Welch,James Jennings,Bryan Washington,Stjepan Kuhar,Daniel Whitaker,Philip Hall,Stephen Schwartz,Christian Henry,Kevin Hensley,Anthony Cruz,Damon Peterson,Terence Heaney,Anthony Reid,Peter Campbell,Jason Clark,Bruce Thomas,Timothy Hamilton,Clive Smith,Eric Hardy,Brian Mendoza,Shane Harris,Jose Lucero,Darius Grimes,Zachary Patel,Juan Bird,David Garcia,Kari Lehtimäki,Karoly Molnár,Anthony Barnes,Mark Estrada,Vasile Tomescu,Stephen Johnson,Cristian Salazar,Christian Henry,Michael Gordon,Sean Taylor,Mark Perry,Elliot Holmes,Jason Roberson,Brandon Morales,Shota Suzuki,Luke Jensen,Christopher Dudley,Tomas Brožová,Allen Freeman,Simon Kemp,Michael Wells,Kevin Kent,Lee Smith,Michael Crawford,David Morris,Steven Gore,Michael Davis,Cody McGahey,Aidan Reardon,Abdul Shaw,Callum Davison,Darrell Baker,Juan Gaytán,Ethan Cox,Kaito Ito,James Dennis,Michael Russell,Elliott Phillips,Vu Trần,Tyler Maughan,Randall Miller,Andre Carson,Aaron Doyle,Erik Persson,Steven Keller,Andrew Collins,Luke Clark,Michael Hunter,Roberto Pedrero,William Ortega,Anthony Gaines,Antanas Žukauskas,Derek Jones,Dennis Lyons,Ivan Kumer,Andreas Weinhage,Jermaine Montgomery,Harry Miles,Robin Abbott,Billy Williams,Constantin Albu,Chad Jones,Ante Jerič,Joshua Lee,Roberto Harris,Bjorn Kjóisdóttir,Richard Lindsey,Milan Paľovčík,Raymond Cline,John Krause,Daniel Rios,Richard Young,Jermaine Hodges,Frank Fellner,Casey Bryant
8_25,Standard Invitational #12,Standard Invitational #12,Patrick Schmitz,Darius Grimes,Elliot Holmes,David Munoz,Zachary Patel,Russell Warner,Mark Estrada,Pavel Čermák,Michael Jäkel,Peter Steiger,Christian Henry,Ryan Hubbard,Christian Henry,Anthony Gaines,Kari Lehtimäki,David Morris,Shane Harris,Callum Davison,Darrell Baker,Michael Crawford,Sean Taylor,Dieter Losekann,Clive Smith,Elliott Phillips,Michael Davis,Jose Lucero,Timothy Hamilton,Kyle Morales,Ante Jerič,Leslie Moore,David Garcia,Karoly Molnár,Chad Jones,Abdul Shaw,Harry Miles,Duncan Wood,David Johnston,Juan Gaytán,Jeremy Freeman,Kevin Hensley,Joe Heath,Eric Welch,Steven Keller,Anthony Cruz,Cody McGahey,Frank Miller,Jeffery Williams,Kaur Tamm,Mariusz Machowicz,Craig Jackson,Cristian Salazar,Constantin Stănescu,Daniel Rios,Andreas Weinhage,Aaron Doyle,Anders Thomsen,Adam Milmo,Antanas Žukauskas,Terence Heaney,Bruce Thomas,Richard Young,Milan Paľovčík,Constantin Albu,Joshua Lee,Billy Williams,Casey Bryant,Michael Gordon,Vasile Tomescu,Adam Franco,Travis Callahan,Tomas Brožová,Kevin Kent,Philip Hall,Colton Hammond,Juan Bird,Anthony Reid,Luke Clark,Manuel Manning,Brian Mendoza,Michael Russell,Diogo Freitas,Vu Trần,Josh Boyce,Richard Lindsey,Francisco Guajardo,Michael Wells,Martin Simmons,Trevor Booker,Craig Smith,Oliver Smith,Peter Campbell,Ethan Cox,Stephen Johnson,Jesse West,Dennis Lyons,Mikael Ekholm,James Jennings,Randall Miller,Shota Suzuki,Damon Peterson,Anthony Barnes,Andrew Collins,Lee Smith,Simon Kemp,Jermaine Montgomery,John Krause,Nathan Banks,Patrick Bennett,Stephen Schwartz,Stjepan Kuhar,Brandon Morales,Frank Fellner,Conor Lee,William Ortega,Timo Varis,Andre Carson,Aidan Reardon,Jason Clark,Michael Johnson,Bjorn Kjóisdóttir,Steven Gore,Mark Perry,Allen Freeman,Eric Hardy,Charles Leonard,Luke Jensen,Daniel Whitaker,Jozsef Horváth,Erik Persson,James Dennis,Bryan Washington,Luis Arranz,Macauley McCluskey,Terry Nguyen,Brandon Baker,Johnny Hanna,Jermaine Hodges,Colin Williams,Christopher Dudley,Raymond Cline,Robin Abbott,Roberto Harris,Roberto Pedrero,Ivan Kumer,Tyler Maughan,Derek Jones,Kaito Ito,Dillon Stanley,Michael Hunter,Jason Roberson
8_26,Major #3,American Open,Conor Lee,Mark Estrada,Duncan Wood,Darius Grimes,Anthony Gaines,David Garcia,James Jennings,John Krause,Zachary Patel,Adam Franco,Kaur Tamm,Frank Miller,Aidan Reardon,Francisco Guajardo,Constantin Albu,Kevin Kent,Christian Henry,Mark Perry,Luke Clark,James Dennis,Macauley McCluskey,Randall Miller,Aaron Doyle,Dieter Losekann,Trevor Booker,Terence Heaney,Bjorn Kjóisdóttir,Adam Milmo,Johnny Hanna,Billy Williams,Stephen Schwartz,Jeremy Freeman,Martin Simmons,Ethan Cox,Timo Varis,Joe Heath,Darrell Baker,Jose Lucero,Jesse West,Abdul Shaw,Sean Taylor,Michael Jäkel,Leslie Moore,Harry Miles,Diogo Freitas,Kevin Hensley,Michael Wells,Kaito Ito,Patrick Schmitz,Allen Freeman,Terry Nguyen,Christopher Dudley,David Munoz,Tyler Maughan,Callum Davison,Dillon Stanley,Anthony Reid,Luis Arranz,Steven Keller,Casey Bryant,Karoly Molnár,Eric Welch,Dennis Lyons,Michael Russell,Jeffery Williams,Kyle Morales,Travis Callahan,Simon Kemp,Luke Jensen,Patrick Bennett,Craig Smith,Anthony Cruz,Mariusz Machowicz,Ryan Hubbard,Bryan Washington,Charles Leonard,Craig Jackson,Andrew Collins,Russell Warner,Richard Young,David Johnston,Michael Davis,Oliver Smith,Nathan Banks,Colton Hammond,Timothy Hamilton,Michael Johnson,Milan Paľovčík,Peter Steiger,David Morris,Manuel Manning,Vu Trần,Constantin Stănescu,Vasile Tomescu,Ante Jerič,Michael Crawford,Stjepan Kuhar,Anthony Barnes,Eric Hardy,Christian Henry,Brandon Morales,Robin Abbott,Stephen Johnson,Brandon Baker,Daniel Rios,Michael Gordon,Philip Hall,Clive Smith,Raymond Cline,Roberto Harris,Cristian Salazar,Andreas Weinhage,Tomas Brožová,Damon Peterson,Daniel Whitaker,Elliott Phillips,Bruce Thomas,Elliot Holmes,Cody McGahey,Jason Clark,Antanas Žukauskas,Shane Harris,Frank Fellner,Juan Bird,William Ortega,Jermaine Montgomery,Joshua Lee,Richard Lindsey,Jozsef Horváth,Colin Williams,Derek Jones,Juan Gaytán,Josh Boyce,Andre Carson,Mikael Ekholm,Jermaine Hodges,Kari Lehtimäki,Shota Suzuki,Pavel Čermák,Chad Jones,Ivan Kumer,Anders Thomsen,Jason Roberson,Brian Mendoza,Peter Campbell,Steven Gore,Roberto Pedrero,Michael Hunter,Erik Persson,Lee Smith
8_27,Standard Invitational #13,Standard Invitational #13,Sean Taylor,Christian Henry,Constantin Albu,Anthony Reid,Ethan Cox,Brandon Morales,Constantin Stănescu,Terry Nguyen,James Jennings,Shane Harris,Michael Jäkel,Zachary Patel,Michael Crawford,Conor Lee,Michael Gordon,Dennis Lyons,Eric Welch,Chad Jones,Diogo Freitas,Abdul Shaw,Timothy Hamilton,Steven Keller,Nathan Banks,Johnny Hanna,Elliott Phillips,Luis Arranz,Christian Henry,Michael Wells,Peter Steiger,Francisco Guajardo,Darrell Baker,Andreas Weinhage,Antanas Žukauskas,Mark Perry,Stephen Schwartz,Tyler Maughan,Mariusz Machowicz,Darius Grimes,Karoly Molnár,William Ortega,Jesse West,Aidan Reardon,Russell Warner,Michael Davis,Joe Heath,Billy Williams,David Munoz,Aaron Doyle,Frank Miller,Pavel Čermák,Terence Heaney,Richard Lindsey,Raymond Cline,Dillon Stanley,Robin Abbott,Colton Hammond,Jason Clark,Joshua Lee,David Morris,Daniel Rios,Craig Jackson,Milan Paľovčík,Mark Estrada,Patrick Schmitz,John Krause,Cody McGahey,Anders Thomsen,David Garcia,Vasile Tomescu,Kevin Kent,James Dennis,Anthony Gaines,Travis Callahan,Jeremy Freeman,Jermaine Montgomery,Anthony Cruz,Vu Trần,Jose Lucero,Randall Miller,Adam Milmo,Clive Smith,Steven Gore,Macauley McCluskey,Daniel Whitaker,Derek Jones,Josh Boyce,Harry Miles,Stephen Johnson,Philip Hall,Kevin Hensley,Elliot Holmes,Bjorn Kjóisdóttir,Ryan Hubbard,Charles Leonard,Kari Lehtimäki,Callum Davison,Martin Simmons,Dieter Losekann,Juan Bird,Tomas Brožová,Duncan Wood,Shota Suzuki,Brandon Baker,Jermaine Hodges,Leslie Moore,Patrick Bennett,Allen Freeman,Luke Clark,Adam Franco,Kaito Ito,Lee Smith,Stjepan Kuhar,Ante Jerič,Manuel Manning,Kyle Morales,Jozsef Horváth,Mikael Ekholm,Kaur Tamm,Bryan Washington,Simon Kemp,Trevor Booker,Damon Peterson,Timo Varis,Bruce Thomas,Roberto Pedrero,Jeffery Williams,Brian Mendoza,Craig Smith,Cristian Salazar,Luke Jensen,Christopher Dudley,Juan Gaytán,Michael Russell,Richard Young,Peter Campbell,David Johnston,Andrew Collins,Oliver Smith,Michael Johnson,Casey Bryant,Jason Roberson,Anthony Barnes,Andre Carson,Ivan Kumer,Erik Persson,Eric Hardy,Frank Fellner,Roberto Harris,Colin Williams,Michael Hunter
8_28,Standard Event #28,Standard Event #28,Michael Russell,Andreas Weinhage,David Morris,Randall Miller,Aidan Reardon,Mark Estrada,Pavel Čermák,Callum Davison,Michael Davis,Damon Peterson,Constantin Albu,Daniel Whitaker,Karoly Molnár,Jesse West,Mariusz Machowicz,Philip Hall,Diogo Freitas,Billy Williams,Anthony Gaines,Dennis Lyons,Kevin Hensley,Clive Smith,David Garcia,Christian Henry,Milan Paľovčík,Travis Callahan,Joe Heath,Anthony Reid,Peter Steiger,Jose Lucero,Trevor Booker,Zachary Patel,Patrick Schmitz,Mark Perry,Eric Hardy,James Dennis,William Ortega,Shane Harris,Ethan Cox,Richard Young,Bruce Thomas,Kevin Kent,Luke Clark,Sean Taylor,Steven Keller,Manuel Manning,Chad Jones,Dillon Stanley,Conor Lee,David Johnston,Michael Jäkel,Johnny Hanna,Cody McGahey,Charles Leonard,Stephen Johnson,Tomas Brožová,Juan Bird,Allen Freeman,Terence Heaney,Nathan Banks,Michael Crawford,Bryan Washington,Ryan Hubbard,Shota Suzuki,John Krause,Christian Henry,Eric Welch,Tyler Maughan,Mikael Ekholm,Joshua Lee,Richard Lindsey,David Munoz,Anders Thomsen,Kaur Tamm,Craig Jackson,Stephen Schwartz,Harry Miles,Patrick Bennett,Anthony Barnes,Jason Clark,Frank Fellner,Christopher Dudley,Constantin Stănescu,Adam Franco,Martin Simmons,Jermaine Hodges,Daniel Rios,Timo Varis,Elliot Holmes,Stjepan Kuhar,Leslie Moore,Juan Gaytán,Luis Arranz,Darius Grimes,Derek Jones,Andrew Collins,Duncan Wood,Roberto Pedrero,Frank Miller,Anthony Cruz,Bjorn Kjóisdóttir,Terry Nguyen,Adam Milmo,Brian Mendoza,Cristian Salazar,Simon Kemp,Michael Gordon,Elliott Phillips,Kyle Morales,Antanas Žukauskas,Craig Smith,Vasile Tomescu,Russell Warner,Kari Lehtimäki,Brandon Morales,Jeremy Freeman,Michael Johnson,Aaron Doyle,Jeffery Williams,Kaito Ito,Josh Boyce,Ante Jerič,Vu Trần,Timothy Hamilton,Brandon Baker,Colton Hammond,Oliver Smith,Dieter Losekann,Steven Gore,Jozsef Horváth,Darrell Baker,Lee Smith,Macauley McCluskey,Francisco Guajardo,James Jennings,Michael Wells,Robin Abbott,Peter Campbell,Ivan Kumer,Abdul Shaw,Colin Williams,Jason Roberson,Andre Carson,Raymond Cline,Luke Jensen,Jermaine Montgomery,Casey Bryant,Michael Hunter,Erik Persson,Roberto Harris
8_29,Standard Invitational #14,Standard Invitational #14,Manuel Manning,Adam Milmo,Bjorn Kjóisdóttir,Damon Peterson,Brandon Baker,Adam Franco,Jeffery Williams,Michael Gordon,Craig Smith,Darius Grimes,Peter Steiger,Martin Simmons,Russell Warner,Terry Nguyen,Aaron Doyle,Charles Leonard,Timothy Hamilton,Jose Lucero,Shota Suzuki,Randall Miller,Milan Paľovčík,Philip Hall,David Garcia,Kevin Kent,Craig Jackson,Trevor Booker,Joshua Lee,Kaur Tamm,Aidan Reardon,Luke Clark,Juan Bird,Constantin Albu,Tyler Maughan,Christopher Dudley,Anthony Reid,Timo Varis,Jesse West,Michael Wells,Luis Arranz,Brandon Morales,Ante Jerič,Kaito Ito,Elliott Phillips,William Ortega,Stephen Schwartz,Antanas Žukauskas,Ryan Hubbard,David Morris,Jozsef Horváth,Joe Heath,John Krause,Darrell Baker,Pavel Čermák,James Dennis,Andrew Collins,Cody McGahey,Dillon Stanley,Steven Keller,Michael Jäkel,Anders Thomsen,Anthony Gaines,Conor Lee,Stephen Johnson,Jeremy Freeman,Michael Crawford,Diogo Freitas,Karoly Molnár,Michael Russell,Harry Miles,Callum Davison,Leslie Moore,Jason Roberson,Luke Jensen,Kevin Hensley,Tomas Brožová,Christian Henry,Casey Bryant,Andreas Weinhage,Colton Hammond,Michael Johnson,Shane Harris,Richard Lindsey,Ethan Cox,Patrick Schmitz,Christian Henry,David Johnston,Bryan Washington,Vu Trần,David Munoz,Michael Davis,Dennis Lyons,Mikael Ekholm,Anthony Cruz,Robin Abbott,Zachary Patel,Andre Carson,Derek Jones,Oliver Smith,Constantin Stănescu,Billy Williams,Abdul Shaw,Ivan Kumer,Steven Gore,Sean Taylor,Eric Welch,Mariusz Machowicz,Juan Gaytán,James Jennings,Daniel Rios,Mark Perry,Jason Clark,Jermaine Hodges,Nathan Banks,Frank Miller,Travis Callahan,Anthony Barnes,Daniel Whitaker,Johnny Hanna,Richard Young,Mark Estrada,Elliot Holmes,Dieter Losekann,Peter Campbell,Roberto Harris,Allen Freeman,Josh Boyce,Lee Smith,Colin Williams,Patrick Bennett,Brian Mendoza,Duncan Wood,Kyle Morales,Vasile Tomescu,Roberto Pedrero,Clive Smith,Chad Jones,Macauley McCluskey,Eric Hardy,Francisco Guajardo,Terence Heaney,Stjepan Kuhar,Jermaine Montgomery,Raymond Cline,Frank Fellner,Cristian Salazar,Michael Hunter,Erik Persson,Simon Kemp,Kari Lehtimäki,Bruce Thomas
8_30,Standard Event #30,Standard Event #30,Chad Jones,Josh Boyce,Anders Thomsen,Constantin Albu,Pavel Čermák,Kevin Kent,Vasile Tomescu,Luis Arranz,Karoly Molnár,Dennis Lyons,Daniel Whitaker,Michael Russell,Charles Leonard,Elliott Phillips,Juan Bird,Derek Jones,Eric Welch,Jose Lucero,Constantin Stănescu,Aidan Reardon,Michael Davis,Peter Steiger,Mark Estrada,Timo Varis,Oliver Smith,Joe Heath,Tyler Maughan,Jason Clark,Nathan Banks,Brandon Morales,Steven Keller,Kaur Tamm,David Johnston,Joshua Lee,Adam Milmo,Kyle Morales,Leslie Moore,Michael Jäkel,Terence Heaney,Harry Miles,Timothy Hamilton,Michael Johnson,Craig Smith,Mark Perry,Jesse West,Allen Freeman,Adam Franco,Michael Crawford,Dillon Stanley,David Munoz,Jeffery Williams,Roberto Pedrero,Anthony Reid,Darius Grimes,John Krause,Elliot Holmes,Duncan Wood,James Dennis,James Jennings,Christian Henry,Christopher Dudley,Cristian Salazar,Manuel Manning,Dieter Losekann,Mariusz Machowicz,Zachary Patel,Terry Nguyen,Andrew Collins,Ryan Hubbard,Craig Jackson,Ante Jerič,Randall Miller,Kevin Hensley,Brandon Baker,Darrell Baker,Ethan Cox,Jermaine Hodges,Andreas Weinhage,Robin Abbott,Juan Gaytán,Stephen Johnson,Diogo Freitas,William Ortega,Vu Trần,Mikael Ekholm,Anthony Cruz,Jason Roberson,Jozsef Horváth,Sean Taylor,Travis Callahan,Richard Lindsey,Shota Suzuki,Milan Paľovčík,Simon Kemp,Martin Simmons,Anthony Barnes,Anthony Gaines,Patrick Schmitz,Richard Young,Trevor Booker,Frank Miller,Bruce Thomas,Tomas Brožová,Philip Hall,Bjorn Kjóisdóttir,Conor Lee,Shane Harris,Stjepan Kuhar,Antanas Žukauskas,Johnny Hanna,Abdul Shaw,Callum Davison,Michael Gordon,Jermaine Montgomery,Patrick Bennett,Colton Hammond,Steven Gore,Francisco Guajardo,Damon Peterson,Stephen Schwartz,Russell Warner,Eric Hardy,Lee Smith,David Morris,David Garcia,Christian Henry,Roberto Harris,Macauley McCluskey,Aaron Doyle,Billy Williams,Daniel Rios,Jeremy Freeman,Casey Bryant,Bryan Washington,Andre Carson,Cody McGahey,Brian Mendoza,Erik Persson,Ivan Kumer,Michael Hunter,Michael Wells,Raymond Cline,Luke Clark,Clive Smith,Colin Williams,Luke Jensen,Peter Campbell,Kari Lehtimäki,Kaito Ito,Frank Fellner
