season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
4_21,Standard Invitational #10,Standard Invitational #10,Randall Miller,Mark Estrada,Ante Jerič,Michael Davis,Jose Lucero,Mark Johnson,Darrell Baker,Nicholas Taylor,Constantin Albu,Karoly Molnár,Aidan Reardon,Pavel Čermák,Manuel Manning,Michael Johnson,Tyler Maughan,Chad Jones,Marco Lopresti,Jonas Gailius,Jozsef Horváth,Jeremy Freeman,Jay Roberts,Josh Boyce,Patrick Schmitz,David Munoz,Ethan Cox,Dennis Lyons,Jeffery Williams,Kaur Tamm,David Ruiz,Malcolm Chambers,Harry Miles,Charles Leonard,Diogo Freitas,Richard Ryan,Tomas Brožová,Ryan Hubbard,Joseph Black,Sean Taylor,Scott Young,Joseph Hunt,Terence Heaney,Anthony Reid,John Case,Deaglan Brannelly,Robert Lee,Eric Hammond,Jose Gonzales,Craig Smith,James Jennings,Martin Simmons,Jonas Kaupas,Klaus Frühwirth,Frank Cole,Juan Gaytán,Vasile Tomescu,Billy Williams,Aaron Doyle,William Ortega,Dennis Compton,Brandon Silva,Travis Callahan,Zachary Patel,Darius Grimes,Jesse West,Timothy Francis,Daniel Brown,Tomasz Cegła,Kyle Morales,Adam Williams,Wolfgang Marte,Kieran Day,Damon Peterson,William Cruz,Adam Milmo,Casey Gutierrez,Jeffrey Fernandez,Christian Henry,Bjorn Kjóisdóttir,Elliott Phillips,Thomas Rogers,Ivan Jenko,Kevin Kent,Christopher McLean,Trevor Booker,Kevin Hensley,Francisco Guajardo,Ruari Magee,Brian Bush,David Velazquez,Leslie Moore,Mark Berry,Peter Cook,Michael Crawford,Edgars Turiņš,Steven Keller,Michael Wenger,Cole Smith,Mark Perry,Erik Gonzalez,Andre White,Dillon Stanley,Duncan Wood,Nuno Antunes,Jeffrey Wilson,Gareth Saunders,Michael Gordon,Luis Arranz,Daniel Whitaker,Kevin Roberts,Andrew Collins,Douglas Davis,Timo Varis,Nathan Banks,Samuel Gates,Luke Clark,Russell Collins,Craig Jackson,Simon Wilson,Terrence Buckley,David Johnston,Adam Franco,Austin Love,James Dennis,Christopher Ward,David Kennedy,Milan Paľovčík,Christopher Dudley,Gerard Boer,Donald Baird,Joe Heath,Robert Jones,George Cox,Anthony Gaines,Widodo Ramadan,Jason Clark,Keith Luna,Robert Harris,Alexander Campbell,Petr Miklík,Daniel Doherty,Timothy Hamilton,Callum Davison,William Simmons,Michel Charlier,Dieter Gieß,Jesse Garza,Nicolas Munoz,Michael Wall,Daniel Edwards,Jaan Kasak
4_22,Standard Event #22,Standard Event #22,Michael Gordon,Simon Wilson,David Johnston,Luke Clark,Patrick Schmitz,Vasile Tomescu,Nuno Antunes,Constantin Albu,Adam Franco,Gareth Saunders,Craig Smith,Scott Young,Chad Jones,Andre White,Samuel Gates,Michael Johnson,Luis Arranz,Travis Callahan,Jeffrey Fernandez,Anthony Reid,James Dennis,Pavel Čermák,David Kennedy,Joseph Black,Aidan Reardon,Deaglan Brannelly,Christian Henry,Christopher Dudley,Ryan Hubbard,Jesse West,Karoly Molnár,Darius Grimes,Damon Peterson,Randall Miller,Thomas Rogers,James Jennings,Tomas Brožová,Duncan Wood,Jeffery Williams,Darrell Baker,Timothy Francis,Ethan Cox,Tomasz Cegła,Manuel Manning,Austin Love,Timo Varis,Kaur Tamm,Leslie Moore,Josh Boyce,Milan Paľovčík,Joe Heath,Martin Simmons,Francisco Guajardo,John Case,Cole Smith,Zachary Patel,Elliott Phillips,Gerard Boer,Charles Leonard,Steven Keller,Michael Wall,Anthony Gaines,Callum Davison,Dennis Lyons,George Cox,Jeffrey Wilson,Keith Luna,Harry Miles,Mark Berry,Craig Jackson,Jason Clark,Brian Bush,Daniel Whitaker,Klaus Frühwirth,Ruari Magee,Dennis Compton,Wolfgang Marte,Terence Heaney,Andrew Collins,Jonas Gailius,Diogo Freitas,Casey Gutierrez,Erik Gonzalez,Michael Davis,Michael Crawford,Daniel Doherty,Adam Williams,Michael Wenger,Jozsef Horváth,Brandon Silva,Kevin Kent,Timothy Hamilton,Michel Charlier,Russell Collins,Jaan Kasak,Eric Hammond,Mark Perry,Nathan Banks,Mark Estrada,Kevin Hensley,David Velazquez,Robert Lee,Ante Jerič,Mark Johnson,Jeremy Freeman,Juan Gaytán,Kevin Roberts,Alexander Campbell,Billy Williams,Kyle Morales,Peter Cook,Edgars Turiņš,Robert Jones,Dillon Stanley,Nicholas Taylor,Jay Roberts,Sean Taylor,Ivan Jenko,Christopher Ward,David Munoz,William Ortega,Bjorn Kjóisdóttir,Terrence Buckley,David Ruiz,Trevor Booker,Malcolm Chambers,Petr Miklík,Douglas Davis,Widodo Ramadan,Kieran Day,Joseph Hunt,Nicolas Munoz,Christopher McLean,Frank Cole,Jesse Garza,Daniel Brown,Tyler Maughan,Adam Milmo,Jose Gonzales,Donald Baird,Richard Ryan,Dieter Gieß,Jose Lucero,Aaron Doyle,Robert Harris,William Cruz,Daniel Edwards,Marco Lopresti,Jonas Kaupas,William Simmons
4_23,Standard Invitational #11,Standard Invitational #11,Kaur Tamm,William Ortega,Ryan Hubbard,Mark Estrada,Tyler Maughan,Leslie Moore,Michael Johnson,Adam Milmo,Constantin Albu,Adam Williams,Adam Franco,Robert Jones,Michael Gordon,Randall Miller,Martin Simmons,Jose Lucero,Charles Leonard,Francisco Guajardo,David Kennedy,Jozsef Horváth,Duncan Wood,Deaglan Brannelly,Austin Love,Joseph Hunt,Juan Gaytán,Brandon Silva,Samuel Gates,Elliott Phillips,Kevin Roberts,Jeffrey Wilson,Timothy Hamilton,Darius Grimes,Joseph Black,Anthony Reid,Luke Clark,Andrew Collins,Dennis Lyons,Ethan Cox,Patrick Schmitz,John Case,Kyle Morales,Zachary Patel,Kevin Kent,Bjorn Kjóisdóttir,Mark Perry,Christopher McLean,Simon Wilson,Daniel Whitaker,Jason Clark,Nuno Antunes,Tomasz Cegła,Michael Davis,Luis Arranz,Wolfgang Marte,Sean Taylor,Frank Cole,Jeffery Williams,David Velazquez,Erik Gonzalez,Diogo Freitas,Alexander Campbell,Ruari Magee,Dillon Stanley,Michel Charlier,Brian Bush,Joe Heath,Russell Collins,Kevin Hensley,Widodo Ramadan,Petr Miklík,Harry Miles,Robert Harris,Timo Varis,David Ruiz,Dennis Compton,Steven Keller,James Dennis,Jesse West,David Munoz,Ante Jerič,Jay Roberts,Michael Wall,Nicholas Taylor,Pavel Čermák,Marco Lopresti,Daniel Doherty,Keith Luna,Nathan Banks,Tomas Brožová,Daniel Brown,Aidan Reardon,Dieter Gieß,Michael Wenger,Karoly Molnár,William Cruz,Jonas Gailius,Michael Crawford,Jeffrey Fernandez,Trevor Booker,Josh Boyce,Anthony Gaines,Robert Lee,Darrell Baker,James Jennings,Chad Jones,Andre White,George Cox,Klaus Frühwirth,Gareth Saunders,Damon Peterson,Milan Paľovčík,Jose Gonzales,Christian Henry,Christopher Ward,Travis Callahan,Aaron Doyle,Edgars Turiņš,Scott Young,Richard Ryan,Callum Davison,Jeremy Freeman,Cole Smith,David Johnston,Craig Jackson,Gerard Boer,Daniel Edwards,Terence Heaney,Casey Gutierrez,Manuel Manning,Thomas Rogers,Christopher Dudley,Vasile Tomescu,Craig Smith,Peter Cook,Billy Williams,Malcolm Chambers,Jonas Kaupas,Timothy Francis,Ivan Jenko,Jaan Kasak,Eric Hammond,Kieran Day,Mark Johnson,Terrence Buckley,Mark Berry,Douglas Davis,Jesse Garza,Nicolas Munoz,William Simmons,Donald Baird
4_24,Standard Event #24,Standard Event #24,Damon Peterson,Adam Milmo,Patrick Schmitz,Michael Crawford,Ethan Cox,Mark Perry,Dennis Lyons,Manuel Manning,Randall Miller,Robert Lee,Travis Callahan,Leslie Moore,James Jennings,Frank Cole,Jay Roberts,Jozsef Horváth,Malcolm Chambers,Anthony Gaines,Timothy Hamilton,David Munoz,Milan Paľovčík,Mark Estrada,Joe Heath,William Ortega,Simon Wilson,Kevin Kent,David Ruiz,Vasile Tomescu,Scott Young,Nicholas Taylor,Darrell Baker,Sean Taylor,Austin Love,Steven Keller,Darius Grimes,Chad Jones,James Dennis,Elliott Phillips,Tomasz Cegła,Kyle Morales,Karoly Molnár,Constantin Albu,Andrew Collins,Josh Boyce,Michael Wenger,Nuno Antunes,Tyler Maughan,Adam Franco,Kevin Roberts,John Case,Zachary Patel,Peter Cook,Wolfgang Marte,Jesse West,Tomas Brožová,Jeremy Freeman,Craig Smith,Kieran Day,Juan Gaytán,Daniel Brown,Dennis Compton,Adam Williams,Michael Johnson,Terence Heaney,Robert Jones,Francisco Guajardo,Mark Berry,Brian Bush,Pavel Čermák,Bjorn Kjóisdóttir,Michael Davis,Trevor Booker,Samuel Gates,Jose Lucero,Christopher McLean,Martin Simmons,Charles Leonard,George Cox,Billy Williams,Craig Jackson,Brandon Silva,Ruari Magee,Ivan Jenko,Daniel Whitaker,Deaglan Brannelly,Ryan Hubbard,David Johnston,Ante Jerič,Eric Hammond,Timothy Francis,Harry Miles,Christian Henry,Kevin Hensley,Duncan Wood,Douglas Davis,Kaur Tamm,Michel Charlier,Luis Arranz,Petr Miklík,Erik Gonzalez,Edgars Turiņš,Dieter Gieß,Marco Lopresti,Cole Smith,Jeffrey Fernandez,Gareth Saunders,David Kennedy,Daniel Edwards,David Velazquez,Joseph Hunt,Nathan Banks,Nicolas Munoz,Klaus Frühwirth,Jose Gonzales,Widodo Ramadan,Jeffery Williams,Callum Davison,Anthony Reid,Christopher Ward,Luke Clark,Jaan Kasak,Diogo Freitas,Andre White,Joseph Black,Thomas Rogers,Alexander Campbell,Jeffrey Wilson,Michael Gordon,Jonas Gailius,Jonas Kaupas,Jesse Garza,Christopher Dudley,Aidan Reardon,Casey Gutierrez,Daniel Doherty,Richard Ryan,Michael Wall,Jason Clark,Dillon Stanley,William Cruz,Timo Varis,Aaron Doyle,Gerard Boer,Russell Collins,Mark Johnson,Terrence Buckley,Robert Harris,Keith Luna,William Simmons,Donald Baird
4_25,Standard Invitational #12,Standard Invitational #12,Kaur Tamm,Aidan Reardon,Mark Estrada,Jason Clark,Andrew Collins,Bjorn Kjóisdóttir,Kyle Morales,Widodo Ramadan,Travis Callahan,Aaron Doyle,Duncan Wood,Kevin Hensley,Peter Cook,Randall Miller,Tyler Maughan,James Dennis,Luis Arranz,Christian Henry,Wolfgang Marte,Zachary Patel,Frank Cole,Mark Perry,Constantin Albu,Pavel Čermák,Craig Jackson,Trevor Booker,Michael Davis,Brian Bush,Milan Paľovčík,Samuel Gates,Manuel Manning,Marco Lopresti,Ryan Hubbard,Kevin Roberts,Ruari Magee,Anthony Gaines,Christopher Ward,Adam Williams,Timothy Francis,Adam Franco,Jesse West,Robert Lee,Karoly Molnár,Patrick Schmitz,William Cruz,Daniel Whitaker,Gerard Boer,Jay Roberts,Tomas Brožová,Diogo Freitas,David Munoz,Craig Smith,Keith Luna,Malcolm Chambers,Nicholas Taylor,Deaglan Brannelly,Sean Taylor,Michel Charlier,Elliott Phillips,William Ortega,Leslie Moore,Terence Heaney,Anthony Reid,Jeremy Freeman,Chad Jones,Alexander Campbell,Nuno Antunes,Darrell Baker,Kieran Day,Thomas Rogers,Daniel Brown,Ivan Jenko,Jose Gonzales,Casey Gutierrez,Adam Milmo,Simon Wilson,Eric Hammond,Francisco Guajardo,Scott Young,Joseph Black,Michael Johnson,Ethan Cox,George Cox,Kevin Kent,Billy Williams,Dillon Stanley,Darius Grimes,David Velazquez,Ante Jerič,Petr Miklík,David Johnston,Timo Varis,Cole Smith,James Jennings,Jeffery Williams,Michael Wall,Joseph Hunt,John Case,Edgars Turiņš,Josh Boyce,Harry Miles,Michael Wenger,Dennis Lyons,Juan Gaytán,Michael Crawford,Vasile Tomescu,Robert Jones,Douglas Davis,Martin Simmons,Robert Harris,David Ruiz,Richard Ryan,Dennis Compton,Steven Keller,Joe Heath,Terrence Buckley,Damon Peterson,Timothy Hamilton,Nathan Banks,Callum Davison,Gareth Saunders,Klaus Frühwirth,Dieter Gieß,Luke Clark,Jozsef Horváth,Jonas Kaupas,Jeffrey Fernandez,Jonas Gailius,Christopher McLean,Jose Lucero,Jeffrey Wilson,Daniel Doherty,Michael Gordon,Brandon Silva,Austin Love,Russell Collins,Mark Johnson,Charles Leonard,Andre White,David Kennedy,Christopher Dudley,William Simmons,Tomasz Cegła,Daniel Edwards,Erik Gonzalez,Mark Berry,Jaan Kasak,Nicolas Munoz,Donald Baird,Jesse Garza
4_26,Major #3,American Open,Michael Davis,Kevin Kent,Tyler Maughan,Ante Jerič,Damon Peterson,William Ortega,Luke Clark,James Dennis,Austin Love,Anthony Reid,Joe Heath,Karoly Molnár,David Ruiz,Ruari Magee,Martin Simmons,Manuel Manning,Kevin Hensley,Kaur Tamm,Jeffery Williams,Constantin Albu,Jesse West,Edgars Turiņš,Dennis Compton,Darius Grimes,Steven Keller,Sean Taylor,Tomasz Cegła,Bjorn Kjóisdóttir,Jose Lucero,Michael Johnson,Deaglan Brannelly,Zachary Patel,Josh Boyce,Charles Leonard,Dillon Stanley,Frank Cole,Jason Clark,Christopher Dudley,Diogo Freitas,Brian Bush,Mark Perry,Robert Lee,Brandon Silva,William Cruz,Joseph Hunt,Aaron Doyle,Gerard Boer,Daniel Whitaker,Luis Arranz,Milan Paľovčík,Gareth Saunders,Craig Smith,Daniel Brown,Kevin Roberts,Christian Henry,Juan Gaytán,Mark Estrada,Aidan Reardon,Ryan Hubbard,Nicolas Munoz,Vasile Tomescu,Darrell Baker,Timothy Hamilton,Mark Berry,David Johnston,George Cox,Samuel Gates,Terence Heaney,Duncan Wood,Ivan Jenko,Robert Harris,Leslie Moore,Nuno Antunes,Travis Callahan,Jozsef Horváth,Dieter Gieß,Wolfgang Marte,Kyle Morales,Simon Wilson,James Jennings,Eric Hammond,Craig Jackson,Billy Williams,Nathan Banks,Timothy Francis,Andrew Collins,Adam Williams,Dennis Lyons,Russell Collins,Jesse Garza,Nicholas Taylor,Michel Charlier,Francisco Guajardo,Adam Milmo,Callum Davison,Michael Gordon,Pavel Čermák,Jeffrey Wilson,Mark Johnson,John Case,David Munoz,Kieran Day,Daniel Edwards,Timo Varis,David Kennedy,Randall Miller,Marco Lopresti,Christopher Ward,David Velazquez,Anthony Gaines,Erik Gonzalez,Adam Franco,Richard Ryan,Peter Cook,Patrick Schmitz,Jeremy Freeman,Jaan Kasak,Elliott Phillips,Malcolm Chambers,Trevor Booker,Michael Crawford,Klaus Frühwirth,Petr Miklík,Tomas Brožová,Casey Gutierrez,Douglas Davis,Michael Wenger,Andre White,Chad Jones,Scott Young,Jose Gonzales,Alexander Campbell,Ethan Cox,Thomas Rogers,Jay Roberts,Widodo Ramadan,Joseph Black,Michael Wall,Jonas Gailius,Keith Luna,Christopher McLean,Harry Miles,Jeffrey Fernandez,Cole Smith,Daniel Doherty,Jonas Kaupas,Donald Baird,Terrence Buckley,William Simmons,Robert Jones
4_27,Standard Invitational #13,Standard Invitational #13,Sean Taylor,Jesse West,Michael Davis,Karoly Molnár,Aidan Reardon,Brian Bush,Robert Jones,Bjorn Kjóisdóttir,Patrick Schmitz,Darius Grimes,Simon Wilson,Randall Miller,Jose Lucero,Robert Lee,Michael Gordon,Josh Boyce,Andrew Collins,Cole Smith,James Jennings,Diogo Freitas,Billy Williams,Callum Davison,Timothy Hamilton,Mark Perry,Christian Henry,Ruari Magee,Adam Franco,Pavel Čermák,Mark Estrada,Manuel Manning,Christopher Dudley,Frank Cole,Deaglan Brannelly,Ryan Hubbard,Kevin Kent,Christopher Ward,Kevin Roberts,Eric Hammond,Edgars Turiņš,Martin Simmons,William Cruz,Dennis Lyons,Ethan Cox,Charles Leonard,Michel Charlier,Austin Love,Kieran Day,Trevor Booker,Jason Clark,Marco Lopresti,Joseph Hunt,Jeffrey Wilson,Craig Smith,Zachary Patel,Terence Heaney,David Ruiz,William Ortega,Jeremy Freeman,Samuel Gates,Brandon Silva,Joe Heath,Tomasz Cegła,Thomas Rogers,Elliott Phillips,Michael Wenger,Damon Peterson,Douglas Davis,Tyler Maughan,David Johnston,Jay Roberts,Travis Callahan,David Munoz,George Cox,Scott Young,Juan Gaytán,Luis Arranz,Jonas Gailius,Nuno Antunes,Dieter Gieß,Mark Berry,Duncan Wood,Widodo Ramadan,Vasile Tomescu,Joseph Black,Aaron Doyle,Peter Cook,Nathan Banks,Chad Jones,Dennis Compton,Steven Keller,Jose Gonzales,Francisco Guajardo,Michael Wall,David Kennedy,Anthony Gaines,Klaus Frühwirth,Alexander Campbell,Tomas Brožová,Mark Johnson,Richard Ryan,Robert Harris,Jozsef Horváth,Milan Paľovčík,Michael Johnson,Dillon Stanley,Harry Miles,Gerard Boer,Jeffery Williams,Constantin Albu,Kaur Tamm,Darrell Baker,Jeffrey Fernandez,Daniel Whitaker,Luke Clark,Leslie Moore,Nicholas Taylor,John Case,Timothy Francis,Malcolm Chambers,Wolfgang Marte,Kevin Hensley,Ivan Jenko,Nicolas Munoz,Adam Milmo,Jesse Garza,Jaan Kasak,Erik Gonzalez,Michael Crawford,Petr Miklík,Daniel Brown,Keith Luna,Timo Varis,Andre White,Ante Jerič,Gareth Saunders,Anthony Reid,Kyle Morales,Daniel Doherty,Jonas Kaupas,Adam Williams,Craig Jackson,James Dennis,Terrence Buckley,Daniel Edwards,Casey Gutierrez,Christopher McLean,Russell Collins,David Velazquez,Donald Baird,William Simmons
4_28,Standard Event #28,Standard Event #28,Kevin Roberts,Luis Arranz,Anthony Reid,Anthony Gaines,Jose Lucero,Craig Jackson,Manuel Manning,Francisco Guajardo,Daniel Brown,Robert Jones,Joe Heath,Harry Miles,Leslie Moore,Kevin Hensley,Diogo Freitas,Callum Davison,Kaur Tamm,Travis Callahan,Joseph Hunt,Deaglan Brannelly,Jason Clark,Michael Johnson,Timo Varis,Sean Taylor,Daniel Whitaker,Wolfgang Marte,Timothy Hamilton,Karoly Molnár,Jeffrey Fernandez,Jeffery Williams,Andrew Collins,Jeremy Freeman,Widodo Ramadan,Simon Wilson,Billy Williams,Patrick Schmitz,Mark Estrada,Jose Gonzales,Steven Keller,Randall Miller,Adam Milmo,Cole Smith,Milan Paľovčík,Kevin Kent,Vasile Tomescu,Robert Lee,Mark Berry,Brandon Silva,James Jennings,Christopher McLean,Klaus Frühwirth,Nathan Banks,Malcolm Chambers,John Case,Samuel Gates,Dennis Lyons,Michael Crawford,David Johnston,Michael Wall,Peter Cook,Frank Cole,Tyler Maughan,Aaron Doyle,Pavel Čermák,Michel Charlier,Gareth Saunders,William Ortega,Jesse West,Luke Clark,Nuno Antunes,David Ruiz,Elliott Phillips,Darrell Baker,Joseph Black,Constantin Albu,Christian Henry,Charles Leonard,Tomasz Cegła,Craig Smith,Tomas Brožová,Edgars Turiņš,Ante Jerič,Casey Gutierrez,Jesse Garza,Adam Franco,Michael Wenger,Christopher Ward,Ryan Hubbard,Erik Gonzalez,Timothy Francis,Kieran Day,Jonas Gailius,Michael Davis,Daniel Doherty,Duncan Wood,Marco Lopresti,Brian Bush,Damon Peterson,Kyle Morales,Terence Heaney,Zachary Patel,Dennis Compton,Michael Gordon,Russell Collins,Adam Williams,Trevor Booker,Aidan Reardon,Bjorn Kjóisdóttir,David Munoz,Austin Love,Thomas Rogers,Ruari Magee,George Cox,Jonas Kaupas,Darius Grimes,Josh Boyce,Mark Johnson,Martin Simmons,Juan Gaytán,Daniel Edwards,David Kennedy,Dieter Gieß,Gerard Boer,Douglas Davis,James Dennis,Donald Baird,Scott Young,Jozsef Horváth,Jeffrey Wilson,Ethan Cox,Nicolas Munoz,Eric Hammond,David Velazquez,Christopher Dudley,Nicholas Taylor,Jay Roberts,Chad Jones,Keith Luna,Dillon Stanley,Petr Miklík,Alexander Campbell,William Cruz,Andre White,Mark Perry,William Simmons,Richard Ryan,Jaan Kasak,Robert Harris,Ivan Jenko,Terrence Buckley
4_29,Standard Invitational #14,Standard Invitational #14,Patrick Schmitz,William Ortega,Michael Wenger,Michael Crawford,Andrew Collins,Nicholas Taylor,Christian Henry,Francisco Guajardo,Pavel Čermák,Leslie Moore,Ryan Hubbard,Michael Davis,Gareth Saunders,Mark Perry,Constantin Albu,Brandon Silva,Aidan Reardon,David Munoz,Thomas Rogers,Manuel Manning,Kevin Kent,Widodo Ramadan,Ruari Magee,Damon Peterson,Martin Simmons,David Ruiz,Wolfgang Marte,Anthony Reid,Randall Miller,Gerard Boer,Jose Gonzales,Sean Taylor,Alexander Campbell,James Dennis,James Jennings,Frank Cole,Keith Luna,Jeffery Williams,Joseph Hunt,Austin Love,Juan Gaytán,Ante Jerič,Elliott Phillips,Petr Miklík,Nathan Banks,Ethan Cox,Jose Lucero,Jonas Gailius,Steven Keller,Michael Johnson,Adam Milmo,Brian Bush,Joe Heath,Mark Estrada,Darius Grimes,Bjorn Kjóisdóttir,Craig Smith,Callum Davison,David Johnston,Milan Paľovčík,Harry Miles,Michel Charlier,Adam Franco,Mark Johnson,Billy Williams,Luis Arranz,Jeffrey Wilson,Mark Berry,Tyler Maughan,Kevin Roberts,Diogo Freitas,Chad Jones,Jesse Garza,Tomas Brožová,Kevin Hensley,Daniel Brown,Richard Ryan,Robert Lee,Klaus Frühwirth,Joseph Black,Jesse West,Aaron Doyle,Dieter Gieß,Jaan Kasak,Andre White,Anthony Gaines,William Cruz,Timothy Hamilton,Kaur Tamm,Zachary Patel,Vasile Tomescu,Cole Smith,Daniel Doherty,Robert Harris,Edgars Turiņš,Daniel Whitaker,David Velazquez,Michael Wall,Deaglan Brannelly,Travis Callahan,Tomasz Cegła,Christopher Ward,Jozsef Horváth,Josh Boyce,David Kennedy,Dennis Lyons,Robert Jones,Craig Jackson,Marco Lopresti,Adam Williams,Dillon Stanley,Russell Collins,Karoly Molnár,Jason Clark,Scott Young,Kyle Morales,Jay Roberts,Jonas Kaupas,Casey Gutierrez,Dennis Compton,Christopher Dudley,Simon Wilson,Jeffrey Fernandez,Malcolm Chambers,Terrence Buckley,Terence Heaney,Darrell Baker,Jeremy Freeman,Peter Cook,Timothy Francis,Duncan Wood,Luke Clark,Ivan Jenko,Erik Gonzalez,Donald Baird,John Case,Douglas Davis,Nuno Antunes,Trevor Booker,Michael Gordon,Samuel Gates,Nicolas Munoz,Kieran Day,Charles Leonard,Eric Hammond,George Cox,Timo Varis,Daniel Edwards,Christopher McLean,William Simmons
4_30,Standard Event #30,Standard Event #30,Jeremy Freeman,Austin Love,Tyler Maughan,Bjorn Kjóisdóttir,Luke Clark,Mark Estrada,James Dennis,Randall Miller,Michael Gordon,Deaglan Brannelly,Dennis Lyons,Joseph Black,Zachary Patel,David Johnston,Sean Taylor,Luis Arranz,Constantin Albu,Robert Lee,Joe Heath,Ruari Magee,Kaur Tamm,Samuel Gates,Leslie Moore,Kevin Kent,Christopher Dudley,Trevor Booker,Travis Callahan,Chad Jones,Harry Miles,Anthony Gaines,John Case,Adam Williams,Daniel Whitaker,Adam Franco,Frank Cole,Milan Paľovčík,Eric Hammond,Tomas Brožová,Francisco Guajardo,Thomas Rogers,Jose Lucero,Robert Jones,David Munoz,Ante Jerič,Daniel Doherty,Jozsef Horváth,Peter Cook,Dillon Stanley,Michael Wenger,Cole Smith,Michael Crawford,Anthony Reid,Simon Wilson,Patrick Schmitz,Aaron Doyle,Jeffery Williams,Elliott Phillips,Nicolas Munoz,Jesse West,Ryan Hubbard,Edgars Turiņš,Steven Keller,Timo Varis,Nicholas Taylor,Kieran Day,Joseph Hunt,William Ortega,Martin Simmons,Jeffrey Wilson,Karoly Molnár,Mark Berry,Diogo Freitas,Charles Leonard,Jesse Garza,Josh Boyce,Richard Ryan,Michael Wall,Pavel Čermák,Daniel Brown,Andrew Collins,Nathan Banks,Kevin Hensley,David Ruiz,Duncan Wood,Damon Peterson,Erik Gonzalez,Terence Heaney,Jonas Kaupas,Gareth Saunders,Dieter Gieß,Brian Bush,Craig Smith,Vasile Tomescu,Manuel Manning,Adam Milmo,Michael Davis,Keith Luna,Timothy Hamilton,Klaus Frühwirth,Malcolm Chambers,Christopher McLean,Casey Gutierrez,Aidan Reardon,James Jennings,Mark Perry,Craig Jackson,Christian Henry,Darius Grimes,Kevin Roberts,Billy Williams,Dennis Compton,Kyle Morales,David Kennedy,Terrence Buckley,Tomasz Cegła,David Velazquez,Ethan Cox,Jeffrey Fernandez,Wolfgang Marte,George Cox,Jason Clark,Nuno Antunes,Jay Roberts,Ivan Jenko,Juan Gaytán,Douglas Davis,Widodo Ramadan,Scott Young,Timothy Francis,Michael Johnson,Christopher Ward,Callum Davison,Brandon Silva,Michel Charlier,Daniel Edwards,Andre White,Alexander Campbell,Darrell Baker,Jonas Gailius,William Cruz,Russell Collins,Marco Lopresti,Jaan Kasak,Jose Gonzales,Gerard Boer,Mark Johnson,Petr Miklík,Robert Harris,Donald Baird,William Simmons
