season_event,event_type,event_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
9_22,Standard Event #22,Standard Event #22,Michael Davis,Charles Leonard,Ryan Hubbard,Kevin Kent,Aidan Reardon,Ronald Wilcox,Tyler Maughan,Patrick Schmitz,Billy Williams,Jose Lucero,Duncan Wood,Jeffery Williams,Martin Simmons,Tomas Brožová,Shane Harris,Karoly Molnár,Darius Grimes,Conor Lee,Aaron Doyle,Mariusz Machowicz,Pavel Čermák,Russell Warner,Elliott Phillips,Anders Thomsen,Josh Boyce,Francisco Guajardo,James Jennings,Vasile Tomescu,Randall Miller,Bjorn Kjóisdóttir,Mark Estrada,Adam Franco,Zachary Patel,Michael Jäkel,Philip Hall,Kevin Rowe,Lewis Glazier,William Ortega,Sean Taylor,Manuel Manning,Jason Clark,Edward Riley,Daniel Whitaker,Terry Nguyen,Seth Stephens,Andrew Collins,Juan Bird,Christian Henry,Constantin Albu,Terence Heaney,Michael Johnson,Milan Paľovčík,Jesse West,Dennis Lyons,Anthony Reid,Shaun Burns,Travis Callahan,Leslie Moore,Kyle Morales,Evan Dasey,Danny Taylor,Mikael Selin,Henry Kelly,Steven Keller,Michael Crawford,Michael Russell,Trevor Booker,Constantin Stănescu,Kevin Hensley,Adam Milmo,Eric Welch,David Munoz,Marc Marks,Charlie Renehan,Daniel Jordan,Priit Nõmmik,Victor Jennings,Craig Smith,Macauley McCluskey,Callum Davison,Timo Varis,Michael Sorgatz,Mark Perry,Luis Arranz,Bryan Washington,Max Cartwright,Harry Miles,Gary Allison,Huynh Phạm,Abdul Shaw,Michael Hall,David Garcia,Juan Prieto,Timothy Hamilton,Kenneth Stokes,Dale Howell,Oliver Smith,David Johnston,James Dennis,Jeremy Freeman,Keith Williams,David Morris,Brian Robertson,Peter Steiger,Christian Henry,Stephen Schwartz,Patrick Watts,Chad Jones,Frank Miller,Giuseppe Bernardini,Luke Clark,Kaur Tamm,Derrick Snyder,Michael Gordon,Craig Jackson,Daniel Rosario,Damon Peterson,Antanas Žukauskas,Ethan Cox,Darrell Baker,Andreas Weinhage,Joshua Stokes,Simon Taylor,Brandon Baker,Juan Gaytán,Dieter Köster,Diogo Freitas,Stephen Johnson,Joseph Brady,John Krause,Joe Heath,Tony Olson,Joshua Church,Glen Day,Michel Auger,Anthony Gaines,Derek Wade,Johnny Neal,Cory Davis,Jonathan Flores,Peter Miller,Eric Blake,Nathan Banks,Jorge Barnes,John Strickland,Aaron Thompson,Matthew Parks,Yuto Matsumoto,Tyrone Payne,Hugh Middleton
9_23,Standard Invitational #11,Standard Invitational #11,Peter Steiger,Patrick Schmitz,Huynh Phạm,Mariusz Machowicz,Pavel Čermák,Kevin Hensley,Ryan Hubbard,Eric Welch,Bryan Washington,Kaur Tamm,Oliver Smith,Luis Arranz,Christian Henry,Kenneth Stokes,David Morris,Craig Jackson,David Munoz,Leslie Moore,Anders Thomsen,Elliott Phillips,Terry Nguyen,Sean Taylor,Joseph Brady,Giuseppe Bernardini,Kevin Kent,Kevin Rowe,Duncan Wood,Andreas Weinhage,Dale Howell,Shane Harris,Jose Lucero,Kyle Morales,John Krause,Darius Grimes,Michael Sorgatz,Michael Russell,Darrell Baker,Tomas Brožová,Philip Hall,Martin Simmons,Daniel Rosario,Adam Franco,Harry Miles,Timo Varis,Juan Prieto,Nathan Banks,David Garcia,Anthony Gaines,Manuel Manning,James Dennis,Stephen Schwartz,Max Cartwright,Josh Boyce,Randall Miller,Michael Gordon,Keith Williams,Diogo Freitas,Derek Wade,Daniel Whitaker,Christian Henry,John Strickland,Charlie Renehan,Steven Keller,Victor Jennings,Antanas Žukauskas,Damon Peterson,James Jennings,Jeffery Williams,Henry Kelly,Mark Estrada,Michael Davis,Russell Warner,Priit Nõmmik,Brian Robertson,Michael Hall,Terence Heaney,Mikael Selin,Patrick Watts,Joshua Church,Karoly Molnár,Aaron Doyle,Conor Lee,Trevor Booker,Glen Day,Jeremy Freeman,Constantin Stănescu,Chad Jones,Aidan Reardon,Travis Callahan,Milan Paľovčík,Gary Allison,Callum Davison,Frank Miller,Joe Heath,Evan Dasey,Michael Jäkel,Vasile Tomescu,Billy Williams,Francisco Guajardo,Jesse West,Simon Taylor,Danny Taylor,Constantin Albu,Cory Davis,David Johnston,Luke Clark,Zachary Patel,Michael Johnson,Adam Milmo,Craig Smith,Michael Crawford,Timothy Hamilton,Ethan Cox,Bjorn Kjóisdóttir,Macauley McCluskey,Dieter Köster,Stephen Johnson,Juan Bird,Seth Stephens,Peter Miller,Juan Gaytán,Yuto Matsumoto,Ronald Wilcox,Lewis Glazier,Jason Clark,Andrew Collins,Shaun Burns,Anthony Reid,Jonathan Flores,William Ortega,Dennis Lyons,Charles Leonard,Brandon Baker,Tyler Maughan,Joshua Stokes,Eric Blake,Michel Auger,Marc Marks,Derrick Snyder,Abdul Shaw,Mark Perry,Edward Riley,Daniel Jordan,Aaron Thompson,Tyrone Payne,Matthew Parks,Jorge Barnes,Tony Olson,Hugh Middleton,Johnny Neal
9_24,Standard Event #24,Standard Event #24,Patrick Schmitz,William Ortega,Ronald Wilcox,Michael Jäkel,Michael Davis,Oliver Smith,Mark Estrada,Steven Keller,Philip Hall,Randall Miller,Ethan Cox,Chad Jones,Jeffery Williams,Pavel Čermák,Christian Henry,Elliott Phillips,Jose Lucero,Mariusz Machowicz,James Jennings,Danny Taylor,Luis Arranz,Francisco Guajardo,Karoly Molnár,Duncan Wood,Aidan Reardon,Kevin Kent,Juan Prieto,Christian Henry,Adam Milmo,Tomas Brožová,Zachary Patel,Antanas Žukauskas,Dale Howell,Darius Grimes,Joe Heath,David Munoz,Huynh Phạm,Billy Williams,Joshua Church,Damon Peterson,Tyrone Payne,Kaur Tamm,Evan Dasey,Eric Welch,Craig Jackson,Frank Miller,Andreas Weinhage,Martin Simmons,Anders Thomsen,Daniel Jordan,Bryan Washington,Craig Smith,John Krause,Abdul Shaw,Michael Russell,Max Cartwright,Vasile Tomescu,Terry Nguyen,Ryan Hubbard,Mark Perry,Callum Davison,Russell Warner,Bjorn Kjóisdóttir,Tyler Maughan,Anthony Gaines,Lewis Glazier,Henry Kelly,Kyle Morales,Conor Lee,Macauley McCluskey,Michael Gordon,Glen Day,Constantin Albu,Edward Riley,Manuel Manning,Charlie Renehan,Michael Sorgatz,Travis Callahan,Milan Paľovčík,Josh Boyce,Juan Bird,Derek Wade,David Garcia,Kevin Hensley,Michael Hall,Aaron Thompson,Juan Gaytán,Andrew Collins,Harry Miles,Marc Marks,Gary Allison,Peter Steiger,Timothy Hamilton,Aaron Doyle,Leslie Moore,Trevor Booker,Luke Clark,Daniel Whitaker,Jesse West,Darrell Baker,Sean Taylor,Kenneth Stokes,David Morris,Dieter Köster,Shaun Burns,Mikael Selin,Brian Robertson,Cory Davis,Michael Crawford,Jeremy Freeman,Keith Williams,Adam Franco,Peter Miller,Nathan Banks,Stephen Johnson,Michel Auger,Jason Clark,Timo Varis,Diogo Freitas,Anthony Reid,Brandon Baker,Dennis Lyons,James Dennis,Stephen Schwartz,Joseph Brady,Kevin Rowe,Shane Harris,Daniel Rosario,Michael Johnson,Priit Nõmmik,Simon Taylor,Constantin Stănescu,Patrick Watts,David Johnston,Joshua Stokes,John Strickland,Charles Leonard,Yuto Matsumoto,Terence Heaney,Victor Jennings,Eric Blake,Jorge Barnes,Giuseppe Bernardini,Derrick Snyder,Seth Stephens,Johnny Neal,Matthew Parks,Jonathan Flores,Tony Olson,Hugh Middleton
9_25,Standard Invitational #12,Standard Invitational #12,Kevin Hensley,Sean Taylor,Diogo Freitas,Tyler Maughan,Tomas Brožová,Michael Russell,David Garcia,Darius Grimes,Antanas Žukauskas,Terry Nguyen,Michael Johnson,Christian Henry,Aidan Reardon,Evan Dasey,Dennis Lyons,Macauley McCluskey,Michael Crawford,Luis Arranz,Danny Taylor,Martin Simmons,Ronald Wilcox,Bryan Washington,Adam Milmo,Seth Stephens,Terence Heaney,Adam Franco,Ethan Cox,Kyle Morales,Darrell Baker,Randall Miller,Jeremy Freeman,Henry Kelly,Travis Callahan,David Johnston,Bjorn Kjóisdóttir,Kevin Rowe,Leslie Moore,Juan Prieto,Charles Leonard,Jeffery Williams,Dale Howell,Juan Gaytán,Craig Jackson,Harry Miles,Peter Miller,Michael Sorgatz,Kevin Kent,Jason Clark,Conor Lee,Philip Hall,Michael Gordon,Juan Bird,Michael Davis,Billy Williams,Aaron Doyle,Anthony Reid,Frank Miller,Ryan Hubbard,Joe Heath,Giuseppe Bernardini,Kaur Tamm,Derek Wade,Patrick Watts,David Munoz,Brandon Baker,Trevor Booker,Milan Paľovčík,Chad Jones,Craig Smith,Charlie Renehan,Steven Keller,John Krause,Damon Peterson,Huynh Phạm,Duncan Wood,Priit Nõmmik,Zachary Patel,David Morris,Constantin Albu,Joseph Brady,Callum Davison,Oliver Smith,Daniel Whitaker,Vasile Tomescu,James Dennis,Mark Estrada,Lewis Glazier,Andrew Collins,Timothy Hamilton,Tyrone Payne,Francisco Guajardo,Victor Jennings,James Jennings,Manuel Manning,Michael Hall,Andreas Weinhage,Peter Steiger,Derrick Snyder,Glen Day,Karoly Molnár,Joshua Church,Jose Lucero,Joshua Stokes,Eric Welch,Stephen Schwartz,Daniel Jordan,Dieter Köster,Jesse West,Gary Allison,Michael Jäkel,Stephen Johnson,Keith Williams,Cory Davis,Anthony Gaines,Timo Varis,Marc Marks,Josh Boyce,Pavel Čermák,Christian Henry,Mariusz Machowicz,Elliott Phillips,Aaron Thompson,Brian Robertson,Tony Olson,Luke Clark,Constantin Stănescu,Shane Harris,Kenneth Stokes,Michel Auger,William Ortega,Edward Riley,Mark Perry,Patrick Schmitz,Jorge Barnes,Yuto Matsumoto,Anders Thomsen,Daniel Rosario,Mikael Selin,Russell Warner,Nathan Banks,Simon Taylor,Abdul Shaw,John Strickland,Johnny Neal,Max Cartwright,Shaun Burns,Hugh Middleton,Eric Blake,Jonathan Flores,Matthew Parks
9_26,Major #3,American Open,Pavel Čermák,Michael Davis,Sean Taylor,Anthony Reid,Macauley McCluskey,Darrell Baker,Nathan Banks,Tomas Brožová,Christian Henry,Zachary Patel,Ethan Cox,Michael Gordon,Charles Leonard,Damon Peterson,Harry Miles,Frank Miller,Michael Jäkel,Jesse West,Jeffery Williams,Juan Bird,Craig Smith,Gary Allison,Joe Heath,Brandon Baker,Kyle Morales,Dieter Köster,Mark Estrada,Elliott Phillips,Terence Heaney,Terry Nguyen,Michael Crawford,Cory Davis,Chad Jones,Joseph Brady,Francisco Guajardo,Milan Paľovčík,Joshua Church,Christian Henry,Aidan Reardon,Jason Clark,Marc Marks,Kevin Rowe,William Ortega,Trevor Booker,Tyrone Payne,Andrew Collins,Russell Warner,Bryan Washington,Henry Kelly,Edward Riley,Mark Perry,Michael Sorgatz,Kevin Hensley,John Strickland,Antanas Žukauskas,Luis Arranz,David Morris,Andreas Weinhage,David Munoz,Ronald Wilcox,Abdul Shaw,Philip Hall,Duncan Wood,Giuseppe Bernardini,Oliver Smith,Aaron Doyle,Danny Taylor,Mariusz Machowicz,Adam Franco,David Garcia,Stephen Johnson,Daniel Whitaker,Darius Grimes,Peter Steiger,Huynh Phạm,Jose Lucero,Seth Stephens,James Jennings,Aaron Thompson,Tyler Maughan,Callum Davison,Leslie Moore,Timo Varis,Vasile Tomescu,Brian Robertson,Matthew Parks,John Krause,Keith Williams,Constantin Albu,Timothy Hamilton,Jeremy Freeman,James Dennis,Conor Lee,Constantin Stănescu,Priit Nõmmik,Shane Harris,Dale Howell,Patrick Schmitz,Michael Johnson,Derrick Snyder,Simon Taylor,Josh Boyce,Steven Keller,Jonathan Flores,Ryan Hubbard,Adam Milmo,Lewis Glazier,Anthony Gaines,Craig Jackson,Diogo Freitas,Travis Callahan,Evan Dasey,Michael Russell,Luke Clark,Peter Miller,Bjorn Kjóisdóttir,Manuel Manning,Shaun Burns,Juan Prieto,Anders Thomsen,Glen Day,Randall Miller,Eric Welch,Kaur Tamm,Martin Simmons,Michel Auger,Stephen Schwartz,Daniel Rosario,Max Cartwright,Karoly Molnár,Mikael Selin,Dennis Lyons,Kenneth Stokes,Juan Gaytán,Eric Blake,Michael Hall,Derek Wade,Joshua Stokes,Victor Jennings,Yuto Matsumoto,Kevin Kent,Johnny Neal,Billy Williams,David Johnston,Charlie Renehan,Patrick Watts,Daniel Jordan,Hugh Middleton,Tony Olson,Jorge Barnes
9_27,Standard Invitational #13,Standard Invitational #13,Conor Lee,Mark Estrada,Manuel Manning,Michael Russell,Elliott Phillips,William Ortega,Travis Callahan,Kyle Morales,Anders Thomsen,Adam Milmo,Nathan Banks,Andreas Weinhage,Joshua Church,Adam Franco,Oliver Smith,Billy Williams,Daniel Whitaker,Patrick Schmitz,Jason Clark,Kevin Kent,Ethan Cox,Darrell Baker,Chad Jones,Brandon Baker,Michael Jäkel,Francisco Guajardo,Terry Nguyen,Callum Davison,Daniel Jordan,Pavel Čermák,James Dennis,Mark Perry,Juan Bird,Leslie Moore,Diogo Freitas,Ryan Hubbard,Stephen Johnson,David Morris,Huynh Phạm,Jeffery Williams,Anthony Reid,Steven Keller,Juan Gaytán,Joe Heath,Patrick Watts,Dale Howell,Joseph Brady,Bjorn Kjóisdóttir,Andrew Collins,Max Cartwright,Danny Taylor,Ronald Wilcox,Priit Nõmmik,Gary Allison,Dennis Lyons,Glen Day,Russell Warner,Randall Miller,Damon Peterson,Trevor Booker,Craig Smith,John Krause,Michael Crawford,Josh Boyce,Eric Welch,Harry Miles,Constantin Albu,Kenneth Stokes,Michael Sorgatz,Michael Davis,Vasile Tomescu,Jonathan Flores,John Strickland,David Garcia,Michael Johnson,David Johnston,Victor Jennings,Tomas Brožová,Dieter Köster,Christian Henry,Darius Grimes,Tyler Maughan,Henry Kelly,Mariusz Machowicz,Stephen Schwartz,Christian Henry,Charles Leonard,Charlie Renehan,Shaun Burns,Anthony Gaines,Milan Paľovčík,Aidan Reardon,Terence Heaney,Aaron Doyle,Keith Williams,Luis Arranz,Kaur Tamm,Zachary Patel,Derrick Snyder,Philip Hall,David Munoz,Timo Varis,Jeremy Freeman,Yuto Matsumoto,Kevin Hensley,Timothy Hamilton,Craig Jackson,Tony Olson,Peter Miller,Aaron Thompson,Macauley McCluskey,Michael Gordon,Martin Simmons,Cory Davis,Karoly Molnár,Jesse West,Derek Wade,Peter Steiger,Bryan Washington,Jose Lucero,Abdul Shaw,James Jennings,Duncan Wood,Daniel Rosario,Luke Clark,Shane Harris,Lewis Glazier,Frank Miller,Michael Hall,Antanas Žukauskas,Seth Stephens,Evan Dasey,Constantin Stănescu,Kevin Rowe,Edward Riley,Michel Auger,Johnny Neal,Sean Taylor,Juan Prieto,Marc Marks,Joshua Stokes,Matthew Parks,Simon Taylor,Brian Robertson,Eric Blake,Mikael Selin,Tyrone Payne,Giuseppe Bernardini,Hugh Middleton,Jorge Barnes
9_28,Standard Event #28,Standard Event #28,Manuel Manning,Brandon Baker,Russell Warner,David Garcia,Timo Varis,Anders Thomsen,Juan Bird,Conor Lee,Diogo Freitas,Dale Howell,Elliott Phillips,Billy Williams,Jeffery Williams,Dennis Lyons,Jose Lucero,Peter Steiger,Zachary Patel,Vasile Tomescu,Ryan Hubbard,David Johnston,Michael Davis,Joe Heath,Aaron Doyle,David Munoz,Daniel Whitaker,Ronald Wilcox,Harry Miles,Aidan Reardon,Adam Franco,Trevor Booker,Michael Gordon,Andrew Collins,Constantin Albu,Randall Miller,Francisco Guajardo,James Jennings,Frank Miller,Michael Hall,Michael Johnson,Daniel Jordan,Juan Prieto,Josh Boyce,Kevin Hensley,Karoly Molnár,Andreas Weinhage,Huynh Phạm,Jason Clark,Tyrone Payne,Bjorn Kjóisdóttir,Michael Sorgatz,Juan Gaytán,Constantin Stănescu,Tomas Brožová,Derek Wade,Evan Dasey,Darius Grimes,Eric Welch,Adam Milmo,Darrell Baker,Michael Jäkel,Charles Leonard,Michael Crawford,Kevin Kent,Danny Taylor,Seth Stephens,Tyler Maughan,Timothy Hamilton,Craig Smith,Kaur Tamm,Patrick Watts,Kyle Morales,Anthony Gaines,Lewis Glazier,Marc Marks,Damon Peterson,Derrick Snyder,Terry Nguyen,Mikael Selin,Kenneth Stokes,Joshua Church,Bryan Washington,Jonathan Flores,William Ortega,Mark Estrada,Ethan Cox,Philip Hall,Craig Jackson,Max Cartwright,Aaron Thompson,Victor Jennings,Stephen Schwartz,Keith Williams,Edward Riley,Christian Henry,Patrick Schmitz,Charlie Renehan,Jeremy Freeman,Priit Nõmmik,Mariusz Machowicz,Stephen Johnson,Luis Arranz,Macauley McCluskey,Christian Henry,Oliver Smith,John Krause,Glen Day,Steven Keller,Leslie Moore,Michael Russell,Shane Harris,Martin Simmons,Joseph Brady,Anthony Reid,Brian Robertson,Abdul Shaw,Antanas Žukauskas,Jesse West,Sean Taylor,Tony Olson,Daniel Rosario,Henry Kelly,Luke Clark,David Morris,Milan Paľovčík,Chad Jones,Travis Callahan,Yuto Matsumoto,Giuseppe Bernardini,Nathan Banks,Pavel Čermák,Terence Heaney,Michel Auger,Eric Blake,Matthew Parks,Duncan Wood,James Dennis,Dieter Köster,Mark Perry,Kevin Rowe,Hugh Middleton,Gary Allison,Callum Davison,Simon Taylor,Shaun Burns,Peter Miller,John Strickland,Joshua Stokes,Johnny Neal,Cory Davis,Jorge Barnes
9_29,Standard Invitational #14,Standard Invitational #14,Dale Howell,Vasile Tomescu,Mark Perry,Jesse West,Adam Milmo,Aidan Reardon,Michael Johnson,Brandon Baker,Michael Davis,Michael Russell,Joe Heath,Kevin Kent,Terry Nguyen,Randall Miller,Terence Heaney,Mark Estrada,Charles Leonard,Patrick Schmitz,Joseph Brady,Darius Grimes,Elliott Phillips,Leslie Moore,Peter Steiger,James Dennis,Harry Miles,Evan Dasey,Andreas Weinhage,Michael Hall,Chad Jones,Constantin Albu,Anthony Reid,Danny Taylor,Constantin Stănescu,Cory Davis,Kevin Hensley,Juan Bird,Juan Prieto,Giuseppe Bernardini,Anders Thomsen,Diogo Freitas,Ethan Cox,Martin Simmons,Steven Keller,Stephen Johnson,Darrell Baker,Juan Gaytán,Tyler Maughan,Michael Gordon,Karoly Molnár,Philip Hall,Daniel Rosario,John Strickland,Ronald Wilcox,Francisco Guajardo,Kevin Rowe,Jose Lucero,Nathan Banks,Charlie Renehan,Duncan Wood,Pavel Čermák,Michael Jäkel,John Krause,Andrew Collins,Michael Sorgatz,Marc Marks,Trevor Booker,Joshua Church,William Ortega,Callum Davison,Glen Day,Christian Henry,Ryan Hubbard,Anthony Gaines,Joshua Stokes,Simon Taylor,Patrick Watts,Craig Jackson,Luke Clark,Henry Kelly,Conor Lee,Jeremy Freeman,Michael Crawford,Timo Varis,Russell Warner,Lewis Glazier,Craig Smith,Dennis Lyons,Bryan Washington,Matthew Parks,Kyle Morales,Adam Franco,Jason Clark,Victor Jennings,Peter Miller,Kaur Tamm,Daniel Jordan,Seth Stephens,Josh Boyce,Christian Henry,Kenneth Stokes,Manuel Manning,Abdul Shaw,Daniel Whitaker,Sean Taylor,Timothy Hamilton,Gary Allison,Eric Welch,David Munoz,Mariusz Machowicz,Jeffery Williams,Zachary Patel,Tomas Brožová,Bjorn Kjóisdóttir,Brian Robertson,James Jennings,Jorge Barnes,Dieter Köster,Billy Williams,Macauley McCluskey,Luis Arranz,Derrick Snyder,Milan Paľovčík,Antanas Žukauskas,Edward Riley,Shane Harris,Aaron Thompson,Johnny Neal,Damon Peterson,Travis Callahan,Aaron Doyle,Huynh Phạm,David Garcia,Tyrone Payne,Tony Olson,David Johnston,David Morris,Keith Williams,Derek Wade,Shaun Burns,Priit Nõmmik,Oliver Smith,Mikael Selin,Jonathan Flores,Frank Miller,Max Cartwright,Hugh Middleton,Stephen Schwartz,Michel Auger,Yuto Matsumoto,Eric Blake
9_30,Standard Event #30,Standard Event #30,Milan Paľovčík,Charles Leonard,Kevin Kent,Anders Thomsen,Joe Heath,Josh Boyce,Sean Taylor,Peter Steiger,Juan Prieto,Michael Johnson,Stephen Schwartz,Andreas Weinhage,Francisco Guajardo,Michael Davis,Darius Grimes,Conor Lee,Kevin Hensley,Karoly Molnár,Craig Smith,Cory Davis,Pavel Čermák,Danny Taylor,James Dennis,Duncan Wood,Billy Williams,Anthony Reid,Jason Clark,Jose Lucero,Gary Allison,Kaur Tamm,Vasile Tomescu,Timo Varis,Daniel Whitaker,Steven Keller,Victor Jennings,Abdul Shaw,Lewis Glazier,Zachary Patel,James Jennings,Aidan Reardon,Callum Davison,Manuel Manning,Mariusz Machowicz,Jesse West,Luis Arranz,Daniel Jordan,Charlie Renehan,Nathan Banks,Terry Nguyen,Brian Robertson,William Ortega,Stephen Johnson,Ronald Wilcox,Constantin Albu,Dale Howell,Randall Miller,Michael Crawford,Shaun Burns,Christian Henry,Giuseppe Bernardini,Elliott Phillips,Constantin Stănescu,Jeffery Williams,Michael Russell,Andrew Collins,Ryan Hubbard,Jeremy Freeman,Juan Bird,Peter Miller,Patrick Watts,Macauley McCluskey,Darrell Baker,Henry Kelly,David Johnston,Michael Jäkel,Marc Marks,Juan Gaytán,Aaron Doyle,Michel Auger,Ethan Cox,Terence Heaney,Kyle Morales,Eric Blake,David Morris,Leslie Moore,Bryan Washington,Bjorn Kjóisdóttir,Timothy Hamilton,Max Cartwright,Evan Dasey,Eric Welch,Patrick Schmitz,Shane Harris,Travis Callahan,Brandon Baker,Martin Simmons,Mark Perry,Derek Wade,Russell Warner,Yuto Matsumoto,Tyrone Payne,John Krause,Luke Clark,Christian Henry,Priit Nõmmik,Dennis Lyons,Michael Sorgatz,Tyler Maughan,Seth Stephens,Edward Riley,Kenneth Stokes,David Garcia,Joshua Stokes,Joseph Brady,Kevin Rowe,Diogo Freitas,Craig Jackson,Tomas Brožová,Oliver Smith,Daniel Rosario,Simon Taylor,Mark Estrada,Adam Franco,Philip Hall,Damon Peterson,John Strickland,Huynh Phạm,Joshua Church,Anthony Gaines,Johnny Neal,Trevor Booker,Jonathan Flores,Antanas Žukauskas,Frank Miller,Harry Miles,Chad Jones,David Munoz,Adam Milmo,Dieter Köster,Michael Gordon,Derrick Snyder,Michael Hall,Aaron Thompson,Mikael Selin,Jorge Barnes,Keith Williams,Glen Day,Tony Olson,Matthew Parks,Hugh Middleton
9_31,Major #4,Royal Open,Oliver Smith,Dennis Lyons,Kevin Kent,Stephen Johnson,Michael Crawford,Juan Bird,Ryan Hubbard,Aidan Reardon,Patrick Schmitz,Michael Jäkel,Russell Warner,Michael Davis,Stephen Schwartz,Andreas Weinhage,Josh Boyce,Timo Varis,Michael Russell,Darrell Baker,Christian Henry,Joshua Church,Joseph Brady,Damon Peterson,Charles Leonard,Jesse West,Sean Taylor,Joe Heath,John Krause,Conor Lee,Kyle Morales,Harry Miles,William Ortega,Mark Estrada,Luke Clark,Bryan Washington,Antanas Žukauskas,Edward Riley,Glen Day,Billy Williams,Mark Perry,Chad Jones,Peter Steiger,Milan Paľovčík,Ronald Wilcox,Zachary Patel,Timothy Hamilton,Derek Wade,Michael Johnson,Vasile Tomescu,Brian Robertson,Anthony Gaines,Elliott Phillips,Lewis Glazier,Bjorn Kjóisdóttir,Ethan Cox,Martin Simmons,Francisco Guajardo,Constantin Albu,David Munoz,Kenneth Stokes,Leslie Moore,Mikael Selin,Seth Stephens,Giuseppe Bernardini,Abdul Shaw,Shane Harris,Peter Miller,Craig Smith,Danny Taylor,David Garcia,Adam Milmo,Henry Kelly,Dale Howell,Jason Clark,Manuel Manning,Callum Davison,Aaron Doyle,James Dennis,Marc Marks,Jeremy Freeman,Macauley McCluskey,Jeffery Williams,Nathan Banks,Diogo Freitas,Michael Gordon,Trevor Booker,Keith Williams,Andrew Collins,James Jennings,Daniel Jordan,Max Cartwright,Cory Davis,David Johnston,Daniel Whitaker,Darius Grimes,Travis Callahan,Jonathan Flores,Jose Lucero,Craig Jackson,Karoly Molnár,Juan Prieto,Kaur Tamm,Constantin Stănescu,Joshua Stokes,Michael Sorgatz,Huynh Phạm,Dieter Köster,David Morris,Pavel Čermák,Kevin Rowe,Luis Arranz,Duncan Wood,Simon Taylor,Tomas Brožová,Charlie Renehan,Eric Welch,Brandon Baker,Mariusz Machowicz,Randall Miller,Steven Keller,Derrick Snyder,Juan Gaytán,Evan Dasey,Gary Allison,Anthony Reid,Michael Hall,Johnny Neal,Tyrone Payne,Aaron Thompson,Daniel Rosario,Adam Franco,Christian Henry,Priit Nõmmik,Kevin Hensley,Shaun Burns,Philip Hall,Victor Jennings,Anders Thomsen,Michel Auger,Terry Nguyen,Terence Heaney,John Strickland,Frank Miller,Patrick Watts,Tyler Maughan,Eric Blake,Jorge Barnes,Tony Olson,Yuto Matsumoto,Hugh Middleton,Matthew Parks
9_32,Standard Event #32,Standard Event #32,Juan Bird,David Munoz,William Ortega,Leslie Moore,Ethan Cox,Aaron Doyle,David Garcia,Diogo Freitas,Jesse West,Brandon Baker,Kyle Morales,Anders Thomsen,Constantin Albu,Ronald Wilcox,Tyler Maughan,Andrew Collins,Darius Grimes,Mark Estrada,Abdul Shaw,Duncan Wood,Charles Leonard,Bjorn Kjóisdóttir,Michael Davis,Patrick Schmitz,Evan Dasey,Joe Heath,Terry Nguyen,Luke Clark,Timo Varis,Karoly Molnár,Charlie Renehan,Craig Smith,Philip Hall,Daniel Whitaker,Mark Perry,Nathan Banks,Bryan Washington,Anthony Reid,Ryan Hubbard,Jeffery Williams,James Dennis,Jose Lucero,Damon Peterson,Danny Taylor,Conor Lee,Cory Davis,Josh Boyce,Steven Keller,Harry Miles,Chad Jones,Kevin Hensley,Eric Welch,Tomas Brožová,Travis Callahan,Keith Williams,Michael Russell,Kaur Tamm,Tyrone Payne,Randall Miller,Dennis Lyons,Michael Gordon,Kevin Kent,Huynh Phạm,Manuel Manning,Darrell Baker,Trevor Booker,Mikael Selin,Joseph Brady,Gary Allison,Oliver Smith,Adam Milmo,Dale Howell,John Krause,Antanas Žukauskas,Billy Williams,Michael Jäkel,Peter Miller,Seth Stephens,Vasile Tomescu,Mariusz Machowicz,Marc Marks,Stephen Schwartz,Aaron Thompson,Jason Clark,Anthony Gaines,Derek Wade,Priit Nõmmik,Aidan Reardon,Victor Jennings,Russell Warner,Edward Riley,Michel Auger,Sean Taylor,Milan Paľovčík,Michael Crawford,Adam Franco,Francisco Guajardo,Joshua Church,Lewis Glazier,Martin Simmons,Brian Robertson,Frank Miller,Zachary Patel,David Morris,Luis Arranz,David Johnston,Macauley McCluskey,Timothy Hamilton,Max Cartwright,Elliott Phillips,Juan Gaytán,Kevin Rowe,Henry Kelly,Andreas Weinhage,Christian Henry,Callum Davison,Craig Jackson,Juan Prieto,Michael Johnson,Daniel Rosario,James Jennings,Michael Hall,Jonathan Flores,John Strickland,Stephen Johnson,Simon Taylor,Christian Henry,Shane Harris,Johnny Neal,Constantin Stănescu,Yuto Matsumoto,Jeremy Freeman,Dieter Köster,Michael Sorgatz,Pavel Čermák,Derrick Snyder,Tony Olson,Eric Blake,Peter Steiger,Daniel Jordan,Jorge Barnes,Glen Day,Kenneth Stokes,Terence Heaney,Giuseppe Bernardini,Patrick Watts,Shaun Burns,Joshua Stokes,Hugh Middleton,Matthew Parks
