city,state,month,month_num,temperature_2m_mean,windspeed_10m_mean,precipitation_sum,relative_humidity_2m_mean,cloudcover_mean
Canton,OH,November,11,45.66666666666665,14.460000000000004,3.3830000000000005,74.49,72.36999999999998
Canton,OH,December,12,33.803225806451614,15.138709677419357,3.574,76.33870967741936,81.3741935483871
Ardmore,OK,January,1,37.193548387096776,13.46774193548387,1.634,67.80000000000001,40.52903225806451
Ardmore,OK,February,2,52.541379310344816,14.824137931034484,1.0710000000000002,62.29310344827587,26.22068965517241
Ardmore,OK,March,3,58.029032258064525,15.203225806451613,2.46,66.98709677419356,33.00967741935484
Ardmore,OK,April,4,64.78666666666668,15.41666666666666,4.696,71.30000000000001,46.32333333333334
Ardmore,OK,May,5,73.12258064516129,14.209677419354836,3.945,74.93548387096774,43.52903225806452
Ardmore,OK,June,6,80.39333333333335,13.420000000000003,3.76,72.24000000000001,25.380000000000003
Ardmore,OK,July,7,81.99354838709677,12.629032258064514,1.1720000000000002,67.48709677419353,23.34193548387096
Ardmore,OK,August,8,85.14516129032258,12.916129032258066,0.712,58.66774193548388,10.629032258064516
Ardmore,OK,September,9,75.75333333333332,11.796666666666669,1.364,63.79999999999999,17.693333333333328
Ardmore,OK,October,10,70.53870967741936,13.822580645161288,0.304,53.86774193548386,8.71290322580645
Ardmore,OK,November,11,56.316666666666656,13.056666666666668,6.170999999999999,70.3,26.306666666666665
Ardmore,OK,December,12,48.83548387096776,12.083870967741936,1.819,71.05483870967741,44.58709677419354
Bartlesville,OK,January,1,30.258064516129032,12.596774193548386,1.7500000000000002,75.19354838709678,41.78709677419355
Bartlesville,OK,February,2,47.6551724137931,16.26206896551724,1.979,62.37241379310344,20.734482758620693
Bartlesville,OK,March,3,53.974193548387085,16.416129032258063,1.255,64.6,31.25806451612904
Bartlesville,OK,April,4,61.62666666666666,16.74,2.85,62.24999999999999,32.35
Bartlesville,OK,May,5,69.27419354838712,14.090322580645156,4.260000000000001,76.41935483870971,36.65161290322581
Bartlesville,OK,June,6,79.51666666666667,14.536666666666664,1.5,70.37666666666665,18.94
Bartlesville,OK,July,7,80.42903225806452,12.7,1.269,70.28387096774195,14.625806451612908
Bartlesville,OK,August,8,80.66451612903225,13.203225806451616,1.13,66.73870967741934,18.32903225806452
Bartlesville,OK,September,9,72.45666666666669,12.603333333333332,0.3229999999999999,64.66666666666666,11.923333333333336
Bartlesville,OK,October,10,64.85483870967741,14.232258064516127,1.092,53.222580645161294,8.093548387096774
Bartlesville,OK,November,11,51.010000000000005,13.366666666666667,7.814,73.26,25.37666666666667
Bartlesville,OK,December,12,41.93870967741936,13.093548387096773,1.23,74.00967741935483,38.41935483870968
Albany,OR,January,1,41.835483870967735,12.53225806451613,8.596,90.79354838709678,84.0225806451613
Albany,OR,February,2,44.49655172413792,11.56206896551724,4.554,85.82413793103449,75.64482758620689
Albany,OR,March,3,46.34193548387098,13.222580645161292,3.9299999999999993,79.17741935483872,56.648387096774194
Albany,OR,April,4,50.35666666666668,13.140000000000002,1.636,73.10666666666667,54.16666666666667
Albany,OR,May,5,55.95806451612902,13.193548387096774,2.507,70.50000000000001,42.09677419354839
Albany,OR,June,6,63.15666666666665,13.27666666666667,0.77,62.59666666666666,33.849999999999994
Albany,OR,July,7,71.62580645161289,14.383870967741936,0.089,56.15483870967742,11.903225806451612
Albany,OR,August,8,67.50322580645162,13.470967741935484,0.533,63.60967741935483,28.906451612903226
Albany,OR,September,9,63.92666666666666,12.12,0.7040000000000001,69.31,31.08
Albany,OR,October,10,54.23225806451613,10.674193548387091,3.169,76.85806451612905,45.164516129032265
Albany,OR,November,11,47.066666666666656,12.146666666666668,7.389,80.86333333333336,81.34333333333333
Albany,OR,December,12,42.63870967741935,11.245161290322583,6.717000000000001,89.60645161290326,83.82258064516128
Beaverton,OR,January,1,40.08387096774193,11.596774193548388,9.406999999999996,83.25806451612905,83.91290322580646
Beaverton,OR,February,2,44.58275862068966,11.76551724137931,4.099,79.72413793103448,77.2310344827586
Beaverton,OR,March,3,47.65806451612903,10.793548387096774,3.203,73.8225806451613,60.14516129032258
Beaverton,OR,April,4,51.94333333333334,11.47,1.785,66.21333333333334,53.89333333333333
Beaverton,OR,May,5,56.8709677419355,11.435483870967744,2.422,65.69354838709677,51.36129032258064
Beaverton,OR,June,6,63.51333333333332,11.34,1.13,60.07333333333333,43.09666666666668
Beaverton,OR,July,7,72.04838709677419,11.212903225806448,0.083,55.451612903225815,19.258064516129032
Beaverton,OR,August,8,68.98387096774194,9.761290322580646,0.821,61.79032258064516,39.04193548387097
Beaverton,OR,September,9,64.79,8.686666666666667,0.7809999999999999,69.47666666666667,40.173333333333325
Beaverton,OR,October,10,54.74193548387098,8.25483870967742,3.1650000000000005,76.19677419354838,50.68064516129032
Beaverton,OR,November,11,46.49000000000001,9.750000000000002,6.798,83.92333333333333,81.58666666666667
Beaverton,OR,December,12,43.164516129032265,10.54516129032258,6.178999999999999,84.74193548387096,70.27096774193551
Allentown,PA,January,1,33.70645161290323,12.31290322580645,4.351,72.11290322580645,67.9741935483871
Allentown,PA,February,2,36.82068965517243,11.248275862068969,1.6529999999999998,63.99655172413792,32.74137931034483
Allentown,PA,March,3,45.02580645161291,14.470967741935484,4.042999999999999,63.5,51.08387096774193
Allentown,PA,April,4,53.440000000000005,14.29666666666667,4.206,63.95666666666668,54.15333333333332
Allentown,PA,May,5,63.93870967741936,10.10967741935484,2.91,73.21935483870966,52.35806451612902
Allentown,PA,June,6,73.63333333333334,11.683333333333335,1.793,61.90666666666667,32.723333333333336
Allentown,PA,July,7,77.09032258064518,9.838709677419354,2.938,69.68387096774191,32.12580645161291
Allentown,PA,August,8,72.05483870967743,10.390322580645162,5.293,74.51935483870969,41.82258064516129
Allentown,PA,September,9,65.66666666666667,9.583333333333332,0.915,74.09000000000002,41.16333333333334
Allentown,PA,October,10,56.37419354838711,10.048387096774194,0.006,61.89677419354838,20.635483870967747
Allentown,PA,November,11,47.790000000000006,13.013333333333332,1.719,64.28333333333335,37.46333333333334
Allentown,PA,December,12,33.97096774193548,11.887096774193548,3.042,70.56129032258062,52.00645161290322
Altoona,PA,January,1,30.780645161290323,15.190322580645164,4.018,72.61612903225809,79.8483870967742
Altoona,PA,February,2,36.59655172413794,13.906896551724142,2.349,63.35172413793104,42.5
Altoona,PA,March,3,43.86129032258065,15.529032258064516,3.242,61.81290322580644,52.28064516129031
Altoona,PA,April,4,52.65,15.023333333333335,6.8260000000000005,64.81333333333332,56.28
Altoona,PA,May,5,62.667741935483896,11.0,4.851000000000001,72.57419354838709,55.07741935483871
Altoona,PA,June,6,70.77000000000001,11.939999999999996,2.265,64.64000000000001,34.59000000000001
Altoona,PA,July,7,74.20645161290322,10.012903225806452,2.83,66.34193548387097,35.28387096774193
Altoona,PA,August,8,69.44193548387096,9.661290322580646,6.092999999999999,75.33548387096774,43.20967741935484
Altoona,PA,September,9,63.40999999999998,9.316666666666665,2.129,76.49666666666666,45.44333333333334
Altoona,PA,October,10,54.20967741935483,10.838709677419356,1.114,64.50645161290323,25.91612903225807
Altoona,PA,November,11,44.97666666666666,14.426666666666668,2.547,70.16666666666666,53.580000000000005
Altoona,PA,December,12,33.01612903225807,14.76451612903226,2.552999999999999,71.97741935483872,67.61935483870967
Barrington,RI,January,1,32.37096774193548,14.451612903225806,8.128,74.66451612903225,67.99677419354839
Barrington,RI,February,2,34.337931034482764,15.906896551724138,2.249,69.41724137931034,49.16206896551724
Barrington,RI,March,3,42.28709677419355,17.525806451612905,11.296,69.64516129032258,66.8516129032258
Barrington,RI,April,4,48.02666666666666,15.936666666666664,3.816999999999999,69.34333333333332,63.08666666666666
Barrington,RI,May,5,58.73548387096773,14.106451612903228,7.016,81.1774193548387,70.49354838709678
Barrington,RI,June,6,69.65666666666665,13.903333333333336,5.2780000000000005,73.52,50.946666666666665
Barrington,RI,July,7,74.32580645161289,12.854838709677418,3.498,81.08387096774192,64.08064516129032
Barrington,RI,August,8,70.58064516129032,12.10322580645161,4.292999999999999,80.62903225806453,55.50967741935484
Barrington,RI,September,9,63.98,12.433333333333335,2.008,79.26333333333332,57.99999999999999
Barrington,RI,October,10,55.08064516129033,13.087096774193544,0.8320000000000001,70.54838709677419,40.35806451612903
Barrington,RI,November,11,47.68666666666668,15.503333333333334,2.521,62.04666666666666,39.99666666666666
Barrington,RI,December,12,34.77096774193548,13.441935483870967,6.957999999999999,72.8516129032258,52.73870967741936
Bristol,RI,January,1,32.83225806451612,14.151612903225807,7.318000000000001,73.43548387096773,64.46451612903226
Bristol,RI,February,2,34.50344827586207,15.082758620689656,2.519,69.1551724137931,45.49999999999999
Bristol,RI,March,3,42.32903225806451,17.00322580645161,9.824,69.70967741935482,62.52580645161292
Bristol,RI,April,4,47.58666666666667,15.033333333333337,3.591999999999999,70.16333333333333,58.17999999999999
Bristol,RI,May,5,57.92903225806453,14.006451612903223,6.498,81.7709677419355,65.47419354838709
Bristol,RI,June,6,68.97333333333333,13.283333333333337,4.893,74.84333333333332,42.75999999999999
Bristol,RI,July,7,74.12258064516128,12.274193548387098,3.439,81.55806451612901,60.31290322580645
Bristol,RI,August,8,70.46774193548387,11.787096774193548,3.278,80.99032258064516,49.56774193548386
Bristol,RI,September,9,63.76999999999998,11.763333333333332,2.496,79.94333333333334,53.510000000000005
Bristol,RI,October,10,55.64516129032257,12.338709677419354,0.8240000000000001,69.37419354838708,34.06774193548387
Bristol,RI,November,11,48.316666666666656,14.406666666666665,2.392,61.32,35.15666666666666
Bristol,RI,December,12,35.78709677419354,13.070967741935483,6.337999999999999,70.80967741935487,47.65483870967742
Aiken,SC,January,1,45.42580645161291,15.061290322580644,2.6369999999999987,68.91290322580645,34.067741935483866
Aiken,SC,February,2,50.30344827586207,13.648275862068964,2.7710000000000004,62.54827586206897,22.74482758620689
Aiken,SC,March,3,58.25161290322579,14.15483870967742,4.540000000000001,65.76129032258065,41.91612903225807
Aiken,SC,April,4,65.05,14.883333333333336,1.5380000000000005,63.81,29.236666666666665
Aiken,SC,May,5,72.7,12.738709677419356,2.393,72.34516129032258,37.00967741935484
Aiken,SC,June,6,79.28666666666665,12.203333333333331,3.15,67.17,35.03999999999999
Aiken,SC,July,7,81.06451612903226,12.38064516129032,8.421999999999999,75.04838709677418,42.10000000000001
Aiken,SC,August,8,78.84193548387097,12.567741935483872,3.804,74.90645161290321,35.803225806451614
Aiken,SC,September,9,74.80666666666667,13.436666666666667,5.525,74.37666666666665,50.52666666666668
Aiken,SC,October,10,64.79354838709675,11.23548387096774,0.0,68.0741935483871,17.28064516129032
Aiken,SC,November,11,58.45333333333334,11.85,5.734,77.97666666666669,41.39
Aiken,SC,December,12,47.20000000000001,12.81935483870968,2.321,71.18709677419355,38.26774193548388
Anderson,SC,January,1,42.87096774193548,14.087096774193547,8.547999999999998,65.53548387096775,33.29677419354838
Anderson,SC,February,2,49.96206896551724,13.348275862068965,3.121,57.36206896551722,21.920689655172417
Anderson,SC,March,3,56.64516129032256,14.209677419354838,6.314,61.14516129032258,33.303225806451614
Anderson,SC,April,4,63.59333333333332,14.26,1.892,62.41,33.21999999999999
Anderson,SC,May,5,71.40645161290323,12.20322580645161,3.1319999999999992,71.69032258064516,37.2741935483871
Anderson,SC,June,6,78.59666666666666,11.126666666666663,1.892,65.49999999999999,31.559999999999995
Anderson,SC,July,7,80.55483870967743,12.709677419354836,5.178999999999999,72.63548387096773,35.46451612903226
Anderson,SC,August,8,78.96129032258065,12.25806451612903,2.3469999999999995,69.06129032258065,26.312903225806448
Anderson,SC,September,9,73.21333333333335,12.933333333333334,10.84,72.27333333333333,53.81
Anderson,SC,October,10,63.75483870967741,9.2,0.031,67.01290322580644,18.238709677419354
Anderson,SC,November,11,57.12333333333333,12.253333333333334,2.499,71.84666666666666,44.96
Anderson,SC,December,12,45.45161290322581,12.654838709677415,4.605,67.02580645161291,38.68387096774193
Aberdeen,SD,January,1,15.393548387096772,17.23225806451613,0.149,78.47741935483872,45.27096774193548
Aberdeen,SD,February,2,30.97241379310345,15.124137931034484,0.149,77.11379310344827,44.76896551724138
Aberdeen,SD,March,3,32.3,19.622580645161296,0.6020000000000001,64.72903225806454,42.71290322580645
Aberdeen,SD,April,4,47.59333333333334,21.696666666666665,3.242,61.09666666666666,45.69666666666667
Aberdeen,SD,May,5,58.71612903225807,20.241935483870964,2.414,64.33225806451613,35.48387096774194
Aberdeen,SD,June,6,69.24666666666666,18.866666666666667,2.206,61.05666666666666,30.97666666666667
Aberdeen,SD,July,7,73.9258064516129,14.812903225806451,3.903,71.48064516129033,19.445161290322584
Aberdeen,SD,August,8,70.33225806451614,17.083870967741937,3.688,75.13225806451614,32.254838709677415
Aberdeen,SD,September,9,67.29666666666667,18.016666666666666,0.342,65.01,8.353333333333333
Aberdeen,SD,October,10,52.670967741935485,17.832258064516132,0.08,57.55806451612904,12.870967741935484
Aberdeen,SD,November,11,33.279999999999994,16.866666666666667,1.641,76.72666666666667,48.626666666666665
Aberdeen,SD,December,12,23.161290322580644,18.1,0.219,77.92580645161291,56.65483870967742
Belle Fourche,SD,January,1,22.351612903225803,11.848387096774193,0.283,66.71612903225807,29.780645161290323
Belle Fourche,SD,February,2,33.95517241379311,14.337931034482756,0.275,64.58965517241377,42.99655172413792
Belle Fourche,SD,March,3,34.95806451612903,15.699999999999998,0.593,62.31290322580647,45.78387096774193
Belle Fourche,SD,April,4,46.51999999999998,18.480000000000004,1.8149999999999995,56.97999999999999,32.96
Belle Fourche,SD,May,5,53.23870967741935,17.051612903225802,3.2310000000000003,61.212903225806464,40.60967741935482
Belle Fourche,SD,June,6,65.55999999999999,17.396666666666665,1.35,58.81666666666669,20.64666666666666
Belle Fourche,SD,July,7,72.54193548387097,13.274193548387094,0.51,50.680645161290336,12.870967741935484
Belle Fourche,SD,August,8,69.86774193548389,15.12258064516129,2.071,60.53870967741935,19.01935483870967
Belle Fourche,SD,September,9,67.93999999999998,17.06666666666667,0.375,44.78333333333333,8.256666666666666
Belle Fourche,SD,October,10,52.948387096774205,13.048387096774194,1.104,49.60322580645161,15.416129032258068
Belle Fourche,SD,November,11,35.19666666666667,14.66,0.501,64.46333333333334,28.97
Belle Fourche,SD,December,12,33.78709677419355,15.283870967741937,1.102,62.2,40.129032258064505
Bartlett,TN,January,1,36.79032258064517,13.32258064516129,5.426,75.44516129032256,56.5774193548387
Bartlett,TN,February,2,51.76551724137932,14.448275862068966,2.333,66.48965517241378,45.120689655172406
Bartlett,TN,March,3,56.69354838709679,13.099999999999998,2.772,65.6774193548387,49.56129032258064
Bartlett,TN,April,4,64.57666666666665,15.849999999999998,2.6499999999999995,65.74,52.82666666666668
Bartlett,TN,May,5,73.75806451612904,13.351612903225808,4.321000000000001,74.44838709677418,52.79677419354839
Bartlett,TN,June,6,79.65666666666668,10.513333333333334,2.424,70.08666666666666,40.016666666666666
Bartlett,TN,July,7,80.53548387096774,10.432258064516128,2.4890000000000003,74.99354838709678,45.34193548387097
Bartlett,TN,August,8,80.57096774193546,11.225806451612902,2.515,65.62258064516129,28.27741935483872
Bartlett,TN,September,9,73.47333333333334,10.853333333333332,6.198,74.81999999999998,51.77333333333333
Bartlett,TN,October,10,66.18064516129031,10.832258064516123,1.3279999999999998,63.21612903225806,14.861290322580649
Bartlett,TN,November,11,57.20333333333333,12.28,3.321,77.31333333333333,50.84333333333334
Bartlett,TN,December,12,47.096774193548384,14.44838709677419,5.758,71.09032258064516,55.01290322580646
Brentwood,TN,January,1,36.48387096774194,13.325806451612904,3.4619999999999984,71.69999999999999,68.02258064516128
Brentwood,TN,February,2,49.77241379310346,13.5448275862069,2.45,60.17586206896552,47.95517241379311
Brentwood,TN,March,3,55.55806451612902,13.48064516129032,2.889,60.41935483870967,51.15806451612903
Brentwood,TN,April,4,63.50666666666667,14.563333333333334,2.94,60.45333333333334,59.41333333333333
Brentwood,TN,May,5,71.23548387096773,11.419354838709674,4.818999999999999,72.50645161290323,56.07096774193548
Brentwood,TN,June,6,78.51666666666667,11.143333333333334,1.902,66.18666666666664,43.720000000000006
Brentwood,TN,July,7,80.73548387096774,11.103225806451617,2.257,68.71290322580646,52.18064516129032
Brentwood,TN,August,8,80.26451612903226,10.609677419354838,0.901,59.899999999999984,33.01935483870968
Brentwood,TN,September,9,73.78333333333332,10.793333333333331,6.01,68.15,54.73
Brentwood,TN,October,10,63.91612903225806,10.203225806451613,0.363,63.65483870967743,20.57741935483871
Brentwood,TN,November,11,55.99666666666667,13.439999999999998,2.214,71.07333333333332,61.89666666666665
Brentwood,TN,December,12,45.18387096774193,13.587096774193544,3.625,66.64838709677419,62.11935483870969
Amarillo,TX,January,1,33.18387096774194,20.80967741935484,0.941,60.59032258064517,27.12903225806452
Amarillo,TX,February,2,45.76896551724137,22.158620689655177,0.587,53.641379310344846,23.0448275862069
Amarillo,TX,March,3,50.84193548387096,22.609677419354835,0.1979999999999999,50.57096774193548,23.290322580645164
Amarillo,TX,April,4,59.33333333333333,24.46,2.257,43.06,21.23
Amarillo,TX,May,5,68.45806451612903,24.0258064516129,1.273,48.016129032258064,23.95483870967742
Amarillo,TX,June,6,80.26333333333334,22.88,4.566,54.43666666666669,21.063333333333333
Amarillo,TX,July,7,81.87419354838708,20.00322580645161,1.289,47.49677419354838,16.593548387096778
Amarillo,TX,August,8,84.19999999999999,18.774193548387096,1.956,42.61290322580644,11.567741935483868
Amarillo,TX,September,9,73.90333333333334,18.216666666666672,0.467,48.89666666666667,9.873333333333337
Amarillo,TX,October,10,66.56774193548388,20.57741935483871,0.004,41.74838709677419,10.383870967741936
Amarillo,TX,November,11,49.41,20.69666666666667,5.450000000000001,62.55000000000002,24.793333333333333
Amarillo,TX,December,12,44.41935483870968,18.55483870967742,0.0,52.170967741935485,13.948387096774194
Arlington,TX,January,1,42.3,16.825806451612905,2.849999999999999,64.4774193548387,41.04516129032257
Arlington,TX,February,2,57.17241379310346,15.413793103448272,2.1100000000000003,60.92758620689656,29.83793103448276
Arlington,TX,March,3,61.61290322580644,16.216129032258063,3.516,67.36774193548388,43.86774193548387
Arlington,TX,April,4,68.24333333333334,16.44,4.347,68.14,51.52
Arlington,TX,May,5,76.66129032258064,15.532258064516126,5.151,71.23548387096774,47.02903225806451
Arlington,TX,June,6,83.74666666666668,12.88,1.478,64.05333333333334,27.65
Arlington,TX,July,7,84.36774193548385,13.47741935483871,1.1250000000000002,61.71612903225806,26.487096774193542
Arlington,TX,August,8,88.18064516129033,12.177419354838708,0.6980000000000001,53.23225806451612,12.361290322580643
Arlington,TX,September,9,78.74000000000001,11.346666666666668,1.6860000000000002,61.00333333333333,26.41666666666666
Arlington,TX,October,10,74.44193548387096,12.851612903225806,0.172,50.2225806451613,9.319354838709678
Arlington,TX,November,11,60.92000000000001,14.606666666666667,1.112,63.030000000000015,30.23333333333333
Arlington,TX,December,12,53.906451612903226,12.21935483870968,2.266,67.37096774193549,45.558064516129015
Bountiful,UT,January,1,33.99354838709677,12.39354838709677,0.787,74.48709677419356,69.59032258064516
Bountiful,UT,February,2,39.62758620689656,14.748275862068963,3.064,65.55172413793103,67.85862068965517
Bountiful,UT,March,3,44.112903225806434,19.31935483870968,2.062,56.12258064516128,64.18064516129031
Bountiful,UT,April,4,53.31000000000001,14.82,1.733,47.71333333333333,54.563333333333325
Bountiful,UT,May,5,58.53225806451612,16.977419354838712,1.3769999999999998,41.50967741935483,50.57419354838711
Bountiful,UT,June,6,77.49333333333333,15.523333333333332,0.182,28.74,43.17
Bountiful,UT,July,7,82.83870967741936,14.51612903225806,0.14,24.00967741935484,25.619354838709675
Bountiful,UT,August,8,79.01290322580644,17.409677419354843,1.19,31.13870967741936,32.95161290322581
Bountiful,UT,September,9,71.93,14.670000000000003,0.349,33.02333333333333,29.996666666666663
Bountiful,UT,October,10,60.85806451612902,14.36774193548387,0.7149999999999999,41.18064516129033,36.33870967741935
Bountiful,UT,November,11,39.77,13.076666666666666,1.07,59.25,52.53333333333333
Bountiful,UT,December,12,36.03548387096774,11.319354838709678,1.64,70.76129032258062,55.79677419354837
Draper,UT,January,1,33.84516129032257,12.7741935483871,0.649,75.0741935483871,63.1225806451613
Draper,UT,February,2,39.33103448275862,15.17586206896552,1.6820000000000002,66.75172413793103,61.09655172413793
Draper,UT,March,3,43.606451612903214,17.554838709677416,1.06,57.14193548387098,57.14516129032258
Draper,UT,April,4,52.74999999999999,14.889999999999995,0.673,47.620000000000005,44.53333333333333
Draper,UT,May,5,57.8774193548387,16.429032258064517,0.957,42.55483870967742,39.56774193548387
Draper,UT,June,6,76.62333333333335,14.873333333333337,0.166,31.26000000000001,31.30999999999999
Draper,UT,July,7,81.60000000000002,13.538709677419355,0.07,24.616129032258065,13.725806451612906
Draper,UT,August,8,78.14516129032256,16.45806451612903,0.638,31.6483870967742,18.967741935483872
Draper,UT,September,9,70.44666666666667,13.460000000000004,0.252,33.87000000000001,19.023333333333337
Draper,UT,October,10,59.63225806451614,13.306451612903226,0.7230000000000001,43.16451612903225,26.22903225806452
Draper,UT,November,11,39.216666666666654,13.243333333333334,0.692,59.39999999999999,39.54666666666666
Draper,UT,December,12,35.561290322580646,10.848387096774193,1.002,71.05806451612904,41.79677419354837
Barre,VT,January,1,23.60322580645161,12.151612903225804,3.092,76.87741935483874,85.13225806451611
Barre,VT,February,2,26.30344827586207,13.637931034482756,0.357,68.94137931034483,56.49310344827586
Barre,VT,March,3,33.42580645161291,14.096774193548386,4.823,70.56451612903224,65.09032258064515
Barre,VT,April,4,42.52,14.186666666666667,2.385,66.15666666666667,58.95666666666666
Barre,VT,May,5,58.18709677419356,12.238709677419354,2.1699999999999995,69.40967741935484,58.30000000000001
Barre,VT,June,6,65.55666666666667,11.233333333333333,3.692,70.71666666666668,50.72
Barre,VT,July,7,70.53548387096774,10.383870967741936,7.013000000000002,74.91612903225806,49.790322580645146
Barre,VT,August,8,65.33225806451614,10.935483870967746,4.07,78.7677419354839,58.17741935483871
Barre,VT,September,9,59.54333333333334,10.166666666666666,2.158,76.08666666666666,45.236666666666665
Barre,VT,October,10,48.18387096774193,11.706451612903226,1.729,71.43225806451613,49.60322580645161
Barre,VT,November,11,38.99666666666667,13.756666666666666,1.899,69.08333333333333,59.17
Barre,VT,December,12,23.81935483870968,12.47741935483871,2.688999999999999,76.5225806451613,77.27096774193551
Bennington,VT,January,1,28.10967741935484,12.674193548387098,3.865,74.5806451612903,78.76129032258066
Bennington,VT,February,2,31.631034482758626,12.27931034482759,0.888,63.45862068965518,47.25172413793103
Bennington,VT,March,3,38.8516129032258,13.232258064516133,6.159,67.24193548387095,67.03548387096774
Bennington,VT,April,4,47.11666666666666,13.949999999999998,3.62,63.57333333333335,58.30333333333333
Bennington,VT,May,5,61.9,10.99032258064516,3.021,67.51290322580645,49.45483870967741
Bennington,VT,June,6,68.36666666666665,10.189999999999998,3.927000000000001,70.6,43.40333333333334
Bennington,VT,July,7,73.14516129032258,9.322580645161294,6.435999999999999,74.08709677419354,39.65806451612904
Bennington,VT,August,8,67.42258064516129,9.06451612903226,4.835,78.94193548387098,55.87096774193547
Bennington,VT,September,9,61.68333333333332,8.816666666666666,1.7959999999999998,76.22333333333336,34.24666666666666
Bennington,VT,October,10,51.016129032258064,9.73225806451613,1.543,71.04193548387097,41.7
Bennington,VT,November,11,42.2,12.100000000000003,2.5579999999999994,66.85333333333334,52.46
Bennington,VT,December,12,29.3,11.79032258064516,3.8490000000000006,72.39677419354838,69.42580645161291
Alexandria,VA,January,1,39.50645161290322,15.270967741935484,5.625000000000001,65.71935483870968,68.75483870967743
Alexandria,VA,February,2,43.82758620689654,14.048275862068966,1.3069999999999995,60.51724137931036,54.713793103448296
Alexandria,VA,March,3,51.06451612903226,16.803225806451614,4.57,57.751612903225805,64.03870967741935
Alexandria,VA,April,4,60.016666666666666,15.589999999999998,1.811,59.24,68.20333333333335
Alexandria,VA,May,5,68.66774193548385,12.306451612903226,3.335,71.9741935483871,71.2322580645161
Alexandria,VA,June,6,79.23000000000002,15.550000000000002,1.114,57.49666666666667,56.30666666666666
Alexandria,VA,July,7,82.47741935483869,13.43225806451613,3.53,62.71612903225806,66.1741935483871
Alexandria,VA,August,8,78.4,14.374193548387094,4.191999999999999,65.65806451612903,60.28064516129032
Alexandria,VA,September,9,71.67333333333333,11.7,1.992,70.53,68.52333333333333
Alexandria,VA,October,10,62.00967741935484,12.209677419354836,1.2949999999999997,60.78709677419354,36.83225806451612
Alexandria,VA,November,11,54.68333333333333,14.193333333333332,1.573,58.60333333333335,59.640000000000015
Alexandria,VA,December,12,41.416129032258056,13.938709677419356,2.596,61.06451612903225,67.98387096774194
Blacksburg,VA,January,1,34.52903225806452,11.861290322580643,3.993,77.34516129032258,60.00322580645162
Blacksburg,VA,February,2,42.19310344827586,11.079310344827588,2.168,67.61034482758622,38.696551724137926
Blacksburg,VA,March,3,49.08387096774193,13.606451612903223,2.4070000000000005,64.04516129032258,45.68709677419355
Blacksburg,VA,April,4,57.48,11.596666666666668,1.4380000000000002,66.23333333333332,48.18
Blacksburg,VA,May,5,64.44193548387096,9.622580645161293,3.908,80.44516129032259,51.06129032258064
Blacksburg,VA,June,6,71.91000000000001,9.276666666666667,1.296,72.96333333333334,42.493333333333325
Blacksburg,VA,July,7,74.52903225806452,7.912903225806452,5.488,79.89032258064519,44.606451612903214
Blacksburg,VA,August,8,71.40322580645162,8.493548387096775,3.244,80.01290322580645,37.64516129032259
Blacksburg,VA,September,9,66.06666666666666,10.360000000000005,6.367,82.20666666666668,53.07
Blacksburg,VA,October,10,56.09354838709677,6.935483870967742,0.7060000000000001,74.58387096774194,25.88387096774193
Blacksburg,VA,November,11,49.29333333333333,10.530000000000005,1.5530000000000002,73.95000000000002,51.13
Blacksburg,VA,December,12,36.92903225806451,9.516129032258062,3.4120000000000004,76.7967741935484,59.0225806451613
Auburn,WA,January,1,41.612903225806456,11.067741935483872,4.606000000000001,78.2741935483871,84.18709677419355
Auburn,WA,February,2,44.60689655172414,11.010344827586206,2.709,76.93793103448276,82.60344827586208
Auburn,WA,March,3,46.98387096774193,11.935483870967744,1.8340000000000003,71.26129032258065,66.92580645161291
Auburn,WA,April,4,50.46666666666667,12.293333333333331,0.975,66.39333333333335,64.39999999999999
Auburn,WA,May,5,55.712903225806464,12.538709677419355,1.171,66.14193548387097,64.56451612903226
Auburn,WA,June,6,61.18666666666665,12.313333333333333,0.895,62.70333333333333,61.43333333333332
Auburn,WA,July,7,70.19677419354838,10.78387096774194,0.094,57.38387096774192,31.396774193548385
Auburn,WA,August,8,66.46774193548386,10.132258064516128,1.416,68.19999999999999,50.73225806451614
Auburn,WA,September,9,62.536666666666655,9.05,0.4830000000000001,74.35333333333332,62.20666666666664
Auburn,WA,October,10,54.14838709677418,11.487096774193546,2.2660000000000005,76.72903225806455,70.53548387096775
Auburn,WA,November,11,46.41333333333333,11.526666666666666,3.866000000000001,81.05,83.54666666666665
Auburn,WA,December,12,44.09032258064517,12.22258064516129,3.986,83.34516129032258,76.65161290322581
Bellevue,WA,January,1,41.63870967741937,9.596774193548388,3.271,80.59032258064516,80.07096774193546
Bellevue,WA,February,2,44.85517241379309,9.827586206896552,1.968,78.27931034482759,79.82413793103449
Bellevue,WA,March,3,47.367741935483885,11.119354838709675,1.5679999999999998,71.98387096774195,62.68064516129033
Bellevue,WA,April,4,50.96666666666667,11.40333333333333,0.768,66.55,60.39333333333333
Bellevue,WA,May,5,56.24193548387098,11.141935483870968,0.9350000000000002,66.18709677419355,59.845161290322565
Bellevue,WA,June,6,61.78666666666668,11.276666666666667,0.784,62.763333333333335,55.36666666666667
Bellevue,WA,July,7,70.76451612903227,9.896774193548389,0.048,57.54516129032259,27.50967741935484
